gene	iso_a	iso_b	idx_a	idx_b	domain_count	gap	ft_a	ft_b	len_a	len_b	top_go_idx	top_go_gap	len_diff	len_ratio
ENSG00000165280	ENST00000358901.11	ENST00000448530.6	12391	22090	2	0.00151	Type3_SameDomain	Type3_SameDomain	806	761	15	0.03484	45	0.942998760842627
ENSG00000165280	ENST00000358901.11	ENST00000679647.1	12391	33931	2	0.00495	Type3_SameDomain	Type3_SameDomain	806	733	32	0.04919	73	0.9083023543990086
ENSG00000165280	ENST00000358901.11	ENST00000679902.1	12391	33972	2	0.00166	Type3_SameDomain	Type3_SameDomain	806	772	15	0.03001	34	0.9566294919454771
ENSG00000165280	ENST00000358901.11	ENST00000681335.1	12391	34194	2	0.00132	Type3_SameDomain	Type3_SameDomain	806	754	52	0.03282	52	0.9343246592317225
ENSG00000165280	ENST00000448530.6	ENST00000679647.1	22090	33931	2	0.00344	Type3_SameDomain	Type3_SameDomain	761	733	32	0.07771	28	0.9619422572178478
ENSG00000165280	ENST00000448530.6	ENST00000679902.1	22090	33972	2	0.00015	Type3_SameDomain	Type3_SameDomain	761	772	32	0.03023	11	0.9844760672703752
ENSG00000165280	ENST00000448530.6	ENST00000681335.1	22090	34194	2	0.00019	Type3_SameDomain	Type3_SameDomain	761	754	15	0.06458	7	0.989501312335958
ENSG00000165280	ENST00000679647.1	ENST00000679902.1	33931	33972	2	0.00329	Type3_SameDomain	Type3_SameDomain	733	772	32	0.04748	39	0.9482535575679172
ENSG00000165280	ENST00000679647.1	ENST00000681335.1	33931	34194	2	0.00363	Type3_SameDomain	Type3_SameDomain	733	754	68	0.0385	21	0.9708609271523179
ENSG00000165280	ENST00000679902.1	ENST00000681335.1	33972	34194	2	0.00035	Type3_SameDomain	Type3_SameDomain	772	754	15	0.05975	18	0.9754204398447607
ENSG00000179912	ENST00000358907.6	ENST00000402412.6	12392	18888	0	0.00124	Type0_NoDomain	Type0_NoDomain	987	990	7	0.06821	3	0.9959636730575177
ENSG00000197329	ENST00000358912.5	ENST00000358912.5	12393	12394	0	0.0	Type0_NoDomain	Type0_NoDomain	418	418	0	0.0	0	0.9976133651551312
ENSG00000038358	ENST00000358933.10	ENST00000573992.5	12399	28875	0	0.00347	Type0_NoDomain	Type0_NoDomain	1401	1194	39	0.11193	207	0.8516405135520685
ENSG00000197054	ENST00000358987.8	ENST00000358987.8	12403	12404	3	0.0	Type3_SameDomain	Type3_SameDomain	394	394	0	0.0	0	0.9974683544303797
ENSG00000198646	ENST00000359003.7	ENST00000374796.6	12406	15350	0	0.0	Type0_NoDomain	Type0_NoDomain	2063	2063	0	0.0	0	0.999515503875969
ENSG00000198642	ENST00000359039.5	ENST00000718394.1	12410	36470	4	0.0	Type3_SameDomain	Type3_SameDomain	617	617	0	0.0	0	0.9983818770226537
ENSG00000198642	ENST00000359039.5	ENST00000718394.1	12410	36471	4	0.0	Type3_SameDomain	Type3_SameDomain	617	617	0	0.0	0	0.9983818770226537
ENSG00000198642	ENST00000359039.5	ENST00000718395.1	12410	36472	4	0.0	Type3_SameDomain	Type3_SameDomain	617	617	0	0.0	0	0.9983818770226537
ENSG00000198642	ENST00000718394.1	ENST00000718394.1	36470	36471	4	0.0	Type3_SameDomain	Type3_SameDomain	617	617	0	0.0	0	0.9983818770226537
ENSG00000198642	ENST00000718394.1	ENST00000718395.1	36470	36472	4	0.0	Type3_SameDomain	Type3_SameDomain	617	617	0	0.0	0	0.9983818770226537
ENSG00000198642	ENST00000718394.1	ENST00000718395.1	36471	36472	4	0.0	Type3_SameDomain	Type3_SameDomain	617	617	0	0.0	0	0.9983818770226537
ENSG00000273899	ENST00000359114.9	ENST00000359114.9	12418	12419	0	0.0	Type0_NoDomain	Type0_NoDomain	229	229	0	0.0	0	0.9956521739130435
ENSG00000273899	ENST00000359114.9	ENST00000359114.9	12418	12420	0	0.0	Type0_NoDomain	Type0_NoDomain	229	229	0	0.0	0	0.9956521739130435
ENSG00000273899	ENST00000359114.9	ENST00000438329.5	12418	21395	0	0.02534	Type0_NoDomain	Type0_NoDomain	229	213	15	0.69124	16	0.9260869565217391
ENSG00000273899	ENST00000359114.9	ENST00000359114.9	12419	12420	0	0.0	Type0_NoDomain	Type0_NoDomain	229	229	0	0.0	0	0.9956521739130435
ENSG00000273899	ENST00000359114.9	ENST00000438329.5	12419	21395	0	0.02534	Type0_NoDomain	Type0_NoDomain	229	213	15	0.69124	16	0.9260869565217391
ENSG00000273899	ENST00000359114.9	ENST00000438329.5	12420	21395	0	0.02534	Type0_NoDomain	Type0_NoDomain	229	213	15	0.69124	16	0.9260869565217391
ENSG00000156463	ENST00000359120.9	ENST00000511217.1	12422	25322	4	0.0	Type3_SameDomain	Type3_SameDomain	729	729	0	0.0	0	0.9986301369863013
ENSG00000167984	ENST00000359128.10	ENST00000359128.10	12423	12424	2	0.0	Type3_SameDomain	Type3_SameDomain	1065	1065	0	0.0	0	0.99906191369606
ENSG00000167984	ENST00000615877.4	ENST00000615877.4	30680	30681	0	0.0	Type1_DomainLoss	Type1_DomainLoss	761	761	0	0.0	0	0.9986876640419947
ENSG00000167984	ENST00000615877.4	ENST00000615877.4	30680	30682	0	0.0	Type1_DomainLoss	Type1_DomainLoss	761	761	0	0.0	0	0.9986876640419947
ENSG00000167984	ENST00000615877.4	ENST00000615877.4	30681	30682	0	0.0	Type1_DomainLoss	Type1_DomainLoss	761	761	0	0.0	0	0.9986876640419947
ENSG00000144366	ENST00000359135.7	ENST00000409830.6	12425	19548	1	0.0	Type3_SameDomain	Type3_SameDomain	304	304	0	0.0	0	0.9967213114754099
ENSG00000144366	ENST00000359135.7	ENST00000433052.2	12425	21052	1	0.00757	Type3_SameDomain	Type3_SameDomain	304	379	68	0.16905	75	0.8
ENSG00000144366	ENST00000409830.6	ENST00000433052.2	19548	21052	1	0.00757	Type3_SameDomain	Type3_SameDomain	304	379	68	0.16905	75	0.8
ENSG00000100239	ENST00000359139.7	ENST00000359139.7	12426	12427	0	0.0	Type1_DomainLoss	Type1_DomainLoss	927	927	0	0.0	0	0.9989224137931034
ENSG00000100239	ENST00000359139.7	ENST00000612753.5	12426	30462	0	0.00081	Type1_DomainLoss	Type3_SameDomain	927	959	75	0.01302	32	0.965625
ENSG00000100239	ENST00000359139.7	ENST00000612753.5	12426	30463	0	0.00081	Type1_DomainLoss	Type3_SameDomain	927	959	75	0.01302	32	0.965625
ENSG00000100239	ENST00000359139.7	ENST00000612753.5	12427	30462	0	0.00081	Type1_DomainLoss	Type3_SameDomain	927	959	75	0.01302	32	0.965625
ENSG00000100239	ENST00000359139.7	ENST00000612753.5	12427	30463	0	0.00081	Type1_DomainLoss	Type3_SameDomain	927	959	75	0.01302	32	0.965625
ENSG00000100239	ENST00000612753.5	ENST00000612753.5	30462	30463	0	0.0	Type3_SameDomain	Type3_SameDomain	959	959	0	0.0	0	0.9989583333333333
ENSG00000198373	ENST00000359154.7	ENST00000568684.1	12428	28682	2	0.01909	Type3_SameDomain	Type3_SameDomain	870	431	57	0.1755	439	0.49483352468427094
ENSG00000198373	ENST00000359154.7	ENST00000569174.5	12428	28713	2	0.01648	Type3_SameDomain	Type3_SameDomain	870	358	25	0.52202	512	0.41102181400688864
ENSG00000198373	ENST00000568684.1	ENST00000569174.5	28682	28713	2	0.03558	Type3_SameDomain	Type3_SameDomain	431	358	25	0.53436	73	0.8287037037037037
ENSG00000177575	ENST00000359156.8	ENST00000432237.3	12429	20995	1	0.0	Type0_NoDomain	Type0_NoDomain	1156	1121	0	0.0	35	0.9688850475367329
ENSG00000177575	ENST00000359156.8	ENST00000537044.1	12429	26833	1	0.0	Type0_NoDomain	Type0_NoDomain	1156	1161	0	0.0	5	0.9948364888123924
ENSG00000177575	ENST00000432237.3	ENST00000537044.1	20995	26833	1	0.0	Type0_NoDomain	Type0_NoDomain	1121	1161	0	0.0	40	0.9647160068846816
ENSG00000168710	ENST00000359172.3	ENST00000369799.10	12431	13961	0	0.01176	Type0_NoDomain	Type0_NoDomain	483	626	38	0.0491	143	0.7703349282296651
ENSG00000196235	ENST00000359191.10	ENST00000402194.6	12432	18873	0	0.0	Type0_NoDomain	Type0_NoDomain	1083	1083	0	0.0	0	0.9990774907749077
ENSG00000196235	ENST00000359191.10	ENST00000432763.7	12432	21026	0	8e-05	Type0_NoDomain	Type0_NoDomain	1083	1087	68	0.00449	4	0.9954044117647058
ENSG00000196235	ENST00000359191.10	ENST00000598725.5	12432	29883	0	8e-05	Type0_NoDomain	Type0_NoDomain	1083	1087	68	0.00449	4	0.9954044117647058
ENSG00000196235	ENST00000402194.6	ENST00000432763.7	18873	21026	0	8e-05	Type0_NoDomain	Type0_NoDomain	1083	1087	68	0.00449	4	0.9954044117647058
ENSG00000196235	ENST00000402194.6	ENST00000598725.5	18873	29883	0	8e-05	Type0_NoDomain	Type0_NoDomain	1083	1087	68	0.00449	4	0.9954044117647058
ENSG00000196235	ENST00000432763.7	ENST00000598725.5	21026	29883	0	0.0	Type0_NoDomain	Type0_NoDomain	1087	1087	0	0.0	0	0.9990808823529411
ENSG00000148690	ENST00000359204.5	ENST00000359204.5	12433	12434	0	0.0	Type0_NoDomain	Type0_NoDomain	387	387	0	0.0	0	0.9974226804123711
ENSG00000183853	ENST00000359209.11	ENST00000359209.11	12437	12438	0	0.0	Type0_NoDomain	Type0_NoDomain	696	696	0	0.0	0	0.9985652797704447
ENSG00000121578	ENST00000359213.7	ENST00000393765.7	12439	17518	0	0.0	Type0_NoDomain	Type0_NoDomain	344	344	0	0.0	0	0.9971014492753624
ENSG00000197119	ENST00000359232.8	ENST00000392908.7	12441	17330	1	0.00614	Type3_SameDomain	Type3_SameDomain	373	237	55	0.13119	136	0.6336898395721925
ENSG00000197119	ENST00000359232.8	ENST00000554912.1	12441	27964	1	0.00614	Type3_SameDomain	Type3_SameDomain	373	237	55	0.13119	136	0.6336898395721925
ENSG00000197119	ENST00000392908.7	ENST00000554912.1	17330	27964	1	0.0	Type3_SameDomain	Type3_SameDomain	237	237	0	0.0	0	0.9957983193277311
ENSG00000002919	ENST00000359238.7	ENST00000359238.7	12444	12445	0	0.0	Type1_DomainLoss	Type1_DomainLoss	298	298	0	0.0	0	0.9966555183946488
ENSG00000002919	ENST00000393405.6	ENST00000393405.6	17440	17441	1	0.0	Type3_SameDomain	Type3_SameDomain	388	388	0	0.0	0	0.9974293059125964
ENSG00000122417	ENST00000359242.7	ENST00000359242.7	12446	12447	0	0.0	Type0_NoDomain	Type0_NoDomain	636	636	0	0.0	0	0.9984301412872841
ENSG00000122417	ENST00000359242.7	ENST00000460698.7	12446	22852	0	0.00158	Type0_NoDomain	Type0_NoDomain	636	644	8	0.01746	8	0.986046511627907
ENSG00000122417	ENST00000359242.7	ENST00000478286.3	12446	23766	0	0.00864	Type0_NoDomain	Type0_NoDomain	636	253	57	0.11416	383	0.39717425431711145
ENSG00000122417	ENST00000359242.7	ENST00000460698.7	12447	22852	0	0.00158	Type0_NoDomain	Type0_NoDomain	636	644	8	0.01746	8	0.986046511627907
ENSG00000122417	ENST00000359242.7	ENST00000478286.3	12447	23766	0	0.00864	Type0_NoDomain	Type0_NoDomain	636	253	57	0.11416	383	0.39717425431711145
ENSG00000122417	ENST00000460698.7	ENST00000478286.3	22852	23766	0	0.01022	Type0_NoDomain	Type0_NoDomain	644	253	57	0.10285	391	0.3922480620155039
ENSG00000074582	ENST00000359273.8	ENST00000392110.6	12452	17149	1	0.0	Type3_SameDomain	Type3_SameDomain	419	419	0	0.0	0	0.9976190476190476
ENSG00000074582	ENST00000359273.8	ENST00000412366.5	12452	19682	1	0.0	Type3_SameDomain	Type3_SameDomain	419	419	0	0.0	0	0.9976190476190476
ENSG00000074582	ENST00000359273.8	ENST00000431802.5	12452	20961	1	0.0	Type3_SameDomain	Type3_SameDomain	419	419	0	0.0	0	0.9976190476190476
ENSG00000074582	ENST00000359273.8	ENST00000439945.5	12452	21501	1	0.0	Type3_SameDomain	Type3_SameDomain	419	419	0	0.0	0	0.9976190476190476
ENSG00000074582	ENST00000392110.6	ENST00000412366.5	17149	19682	1	0.0	Type3_SameDomain	Type3_SameDomain	419	419	0	0.0	0	0.9976190476190476
ENSG00000074582	ENST00000392110.6	ENST00000431802.5	17149	20961	1	0.0	Type3_SameDomain	Type3_SameDomain	419	419	0	0.0	0	0.9976190476190476
ENSG00000074582	ENST00000392110.6	ENST00000439945.5	17149	21501	1	0.0	Type3_SameDomain	Type3_SameDomain	419	419	0	0.0	0	0.9976190476190476
ENSG00000074582	ENST00000412366.5	ENST00000431802.5	19682	20961	1	0.0	Type3_SameDomain	Type3_SameDomain	419	419	0	0.0	0	0.9976190476190476
ENSG00000074582	ENST00000412366.5	ENST00000439945.5	19682	21501	1	0.0	Type3_SameDomain	Type3_SameDomain	419	419	0	0.0	0	0.9976190476190476
ENSG00000074582	ENST00000431802.5	ENST00000439945.5	20961	21501	1	0.0	Type3_SameDomain	Type3_SameDomain	419	419	0	0.0	0	0.9976190476190476
ENSG00000197111	ENST00000359282.9	ENST00000359282.9	12455	12456	1	0.0	Type3_SameDomain	Type3_SameDomain	331	331	0	0.0	0	0.9969879518072289
ENSG00000197111	ENST00000359282.9	ENST00000359462.9	12455	12486	1	0.00436	Type3_SameDomain	Type3_SameDomain	331	366	52	0.07615	35	0.9019073569482289
ENSG00000197111	ENST00000359282.9	ENST00000437231.5	12455	21341	1	0.00044	Type3_SameDomain	Type3_SameDomain	331	318	58	0.02124	13	0.9578313253012049
ENSG00000197111	ENST00000359282.9	ENST00000437231.5	12455	21342	1	0.00044	Type3_SameDomain	Type3_SameDomain	331	318	58	0.02124	13	0.9578313253012049
ENSG00000197111	ENST00000359282.9	ENST00000437231.5	12455	21343	1	0.00044	Type3_SameDomain	Type3_SameDomain	331	318	58	0.02124	13	0.9578313253012049
ENSG00000197111	ENST00000359282.9	ENST00000447282.5	12455	21958	1	0.00026	Type3_SameDomain	Type3_SameDomain	331	335	58	0.02979	4	0.9851190476190477
ENSG00000197111	ENST00000359282.9	ENST00000447282.5	12455	21959	1	0.00026	Type3_SameDomain	Type3_SameDomain	331	335	58	0.02979	4	0.9851190476190477
ENSG00000197111	ENST00000359282.9	ENST00000447282.5	12455	21960	1	0.00026	Type3_SameDomain	Type3_SameDomain	331	335	58	0.02979	4	0.9851190476190477
ENSG00000197111	ENST00000359282.9	ENST00000455667.7	12455	22551	1	0.00044	Type3_SameDomain	Type3_SameDomain	331	318	58	0.02124	13	0.9578313253012049
ENSG00000197111	ENST00000359282.9	ENST00000455667.7	12455	22552	1	0.00044	Type3_SameDomain	Type3_SameDomain	331	318	58	0.02124	13	0.9578313253012049
ENSG00000197111	ENST00000359282.9	ENST00000546463.6	12455	27483	1	0.00389	Type3_SameDomain	Type3_SameDomain	331	362	52	0.0524	31	0.9118457300275482
ENSG00000197111	ENST00000359282.9	ENST00000546463.6	12455	27484	1	0.00389	Type3_SameDomain	Type3_SameDomain	331	362	52	0.0524	31	0.9118457300275482
ENSG00000197111	ENST00000359282.9	ENST00000546463.6	12455	27485	1	0.00389	Type3_SameDomain	Type3_SameDomain	331	362	52	0.0524	31	0.9118457300275482
ENSG00000197111	ENST00000359282.9	ENST00000547859.2	12455	27570	1	0.04053	Type3_SameDomain	Type3_SameDomain	331	183	15	0.87727	148	0.5512048192771084
ENSG00000197111	ENST00000359282.9	ENST00000547859.2	12455	27571	1	0.04053	Type3_SameDomain	Type3_SameDomain	331	183	15	0.87727	148	0.5512048192771084
ENSG00000197111	ENST00000359282.9	ENST00000549863.5	12455	27673	1	0.00083	Type3_SameDomain	Type3_SameDomain	331	321	58	0.04043	10	0.9668674698795181
ENSG00000197111	ENST00000359282.9	ENST00000552819.5	12455	27834	1	2e-05	Type3_SameDomain	Type3_SameDomain	331	322	52	0.02462	9	0.9698795180722891
ENSG00000197111	ENST00000359282.9	ENST00000553064.6	12455	27852	1	0.00298	Type3_SameDomain	Type3_SameDomain	331	310	8	0.43608	21	0.9337349397590361
ENSG00000197111	ENST00000359282.9	ENST00000359462.9	12456	12486	1	0.00436	Type3_SameDomain	Type3_SameDomain	331	366	52	0.07615	35	0.9019073569482289
ENSG00000197111	ENST00000359282.9	ENST00000437231.5	12456	21341	1	0.00044	Type3_SameDomain	Type3_SameDomain	331	318	58	0.02124	13	0.9578313253012049
ENSG00000197111	ENST00000359282.9	ENST00000437231.5	12456	21342	1	0.00044	Type3_SameDomain	Type3_SameDomain	331	318	58	0.02124	13	0.9578313253012049
ENSG00000197111	ENST00000359282.9	ENST00000437231.5	12456	21343	1	0.00044	Type3_SameDomain	Type3_SameDomain	331	318	58	0.02124	13	0.9578313253012049
ENSG00000197111	ENST00000359282.9	ENST00000447282.5	12456	21958	1	0.00026	Type3_SameDomain	Type3_SameDomain	331	335	58	0.02979	4	0.9851190476190477
ENSG00000197111	ENST00000359282.9	ENST00000447282.5	12456	21959	1	0.00026	Type3_SameDomain	Type3_SameDomain	331	335	58	0.02979	4	0.9851190476190477
ENSG00000197111	ENST00000359282.9	ENST00000447282.5	12456	21960	1	0.00026	Type3_SameDomain	Type3_SameDomain	331	335	58	0.02979	4	0.9851190476190477
ENSG00000197111	ENST00000359282.9	ENST00000455667.7	12456	22551	1	0.00044	Type3_SameDomain	Type3_SameDomain	331	318	58	0.02124	13	0.9578313253012049
ENSG00000197111	ENST00000359282.9	ENST00000455667.7	12456	22552	1	0.00044	Type3_SameDomain	Type3_SameDomain	331	318	58	0.02124	13	0.9578313253012049
ENSG00000197111	ENST00000359282.9	ENST00000546463.6	12456	27483	1	0.00389	Type3_SameDomain	Type3_SameDomain	331	362	52	0.0524	31	0.9118457300275482
ENSG00000197111	ENST00000359282.9	ENST00000546463.6	12456	27484	1	0.00389	Type3_SameDomain	Type3_SameDomain	331	362	52	0.0524	31	0.9118457300275482
ENSG00000197111	ENST00000359282.9	ENST00000546463.6	12456	27485	1	0.00389	Type3_SameDomain	Type3_SameDomain	331	362	52	0.0524	31	0.9118457300275482
ENSG00000197111	ENST00000359282.9	ENST00000547859.2	12456	27570	1	0.04053	Type3_SameDomain	Type3_SameDomain	331	183	15	0.87727	148	0.5512048192771084
ENSG00000197111	ENST00000359282.9	ENST00000547859.2	12456	27571	1	0.04053	Type3_SameDomain	Type3_SameDomain	331	183	15	0.87727	148	0.5512048192771084
ENSG00000197111	ENST00000359282.9	ENST00000549863.5	12456	27673	1	0.00083	Type3_SameDomain	Type3_SameDomain	331	321	58	0.04043	10	0.9668674698795181
ENSG00000197111	ENST00000359282.9	ENST00000552819.5	12456	27834	1	2e-05	Type3_SameDomain	Type3_SameDomain	331	322	52	0.02462	9	0.9698795180722891
ENSG00000197111	ENST00000359282.9	ENST00000553064.6	12456	27852	1	0.00298	Type3_SameDomain	Type3_SameDomain	331	310	8	0.43608	21	0.9337349397590361
ENSG00000197111	ENST00000359462.9	ENST00000437231.5	12486	21341	1	0.0048	Type3_SameDomain	Type3_SameDomain	366	318	58	0.09452	48	0.8664850136239782
ENSG00000197111	ENST00000359462.9	ENST00000437231.5	12486	21342	1	0.0048	Type3_SameDomain	Type3_SameDomain	366	318	58	0.09452	48	0.8664850136239782
ENSG00000197111	ENST00000359462.9	ENST00000437231.5	12486	21343	1	0.0048	Type3_SameDomain	Type3_SameDomain	366	318	58	0.09452	48	0.8664850136239782
ENSG00000197111	ENST00000359462.9	ENST00000447282.5	12486	21958	1	0.0041	Type3_SameDomain	Type3_SameDomain	366	335	52	0.0528	31	0.9128065395095368
ENSG00000197111	ENST00000359462.9	ENST00000447282.5	12486	21959	1	0.0041	Type3_SameDomain	Type3_SameDomain	366	335	52	0.0528	31	0.9128065395095368
ENSG00000197111	ENST00000359462.9	ENST00000447282.5	12486	21960	1	0.0041	Type3_SameDomain	Type3_SameDomain	366	335	52	0.0528	31	0.9128065395095368
ENSG00000197111	ENST00000359462.9	ENST00000455667.7	12486	22551	1	0.0048	Type3_SameDomain	Type3_SameDomain	366	318	58	0.09452	48	0.8664850136239782
ENSG00000197111	ENST00000359462.9	ENST00000455667.7	12486	22552	1	0.0048	Type3_SameDomain	Type3_SameDomain	366	318	58	0.09452	48	0.8664850136239782
ENSG00000197111	ENST00000359462.9	ENST00000546463.6	12486	27483	1	0.00047	Type3_SameDomain	Type3_SameDomain	366	362	58	0.02773	4	0.9863760217983651
ENSG00000197111	ENST00000359462.9	ENST00000546463.6	12486	27484	1	0.00047	Type3_SameDomain	Type3_SameDomain	366	362	58	0.02773	4	0.9863760217983651
ENSG00000197111	ENST00000359462.9	ENST00000546463.6	12486	27485	1	0.00047	Type3_SameDomain	Type3_SameDomain	366	362	58	0.02773	4	0.9863760217983651
ENSG00000197111	ENST00000359462.9	ENST00000547859.2	12486	27570	1	0.04489	Type3_SameDomain	Type3_SameDomain	366	183	15	0.85239	183	0.4986376021798365
ENSG00000197111	ENST00000359462.9	ENST00000547859.2	12486	27571	1	0.04489	Type3_SameDomain	Type3_SameDomain	366	183	15	0.85239	183	0.4986376021798365
ENSG00000197111	ENST00000359462.9	ENST00000549863.5	12486	27673	1	0.00518	Type3_SameDomain	Type3_SameDomain	366	321	52	0.09471	45	0.8746594005449592
ENSG00000197111	ENST00000359462.9	ENST00000552819.5	12486	27834	1	0.00434	Type3_SameDomain	Type3_SameDomain	366	322	8	0.06919	44	0.8773841961852861
ENSG00000197111	ENST00000359462.9	ENST00000553064.6	12486	27852	1	0.00733	Type3_SameDomain	Type3_SameDomain	366	310	8	0.37962	56	0.8446866485013624
ENSG00000197111	ENST00000437231.5	ENST00000437231.5	21341	21342	1	0.0	Type3_SameDomain	Type3_SameDomain	318	318	0	0.0	0	0.9968652037617555
ENSG00000197111	ENST00000437231.5	ENST00000437231.5	21341	21343	1	0.0	Type3_SameDomain	Type3_SameDomain	318	318	0	0.0	0	0.9968652037617555
ENSG00000197111	ENST00000437231.5	ENST00000447282.5	21341	21958	1	0.0007	Type3_SameDomain	Type3_SameDomain	318	335	58	0.05103	17	0.9464285714285714
ENSG00000197111	ENST00000437231.5	ENST00000447282.5	21341	21959	1	0.0007	Type3_SameDomain	Type3_SameDomain	318	335	58	0.05103	17	0.9464285714285714
ENSG00000197111	ENST00000437231.5	ENST00000447282.5	21341	21960	1	0.0007	Type3_SameDomain	Type3_SameDomain	318	335	58	0.05103	17	0.9464285714285714
ENSG00000197111	ENST00000437231.5	ENST00000455667.7	21341	22551	1	0.0	Type3_SameDomain	Type3_SameDomain	318	318	0	0.0	0	0.9968652037617555
ENSG00000197111	ENST00000437231.5	ENST00000455667.7	21341	22552	1	0.0	Type3_SameDomain	Type3_SameDomain	318	318	0	0.0	0	0.9968652037617555
ENSG00000197111	ENST00000437231.5	ENST00000546463.6	21341	27483	1	0.00433	Type3_SameDomain	Type3_SameDomain	318	362	58	0.06679	44	0.8760330578512396
ENSG00000197111	ENST00000437231.5	ENST00000546463.6	21341	27484	1	0.00433	Type3_SameDomain	Type3_SameDomain	318	362	58	0.06679	44	0.8760330578512396
ENSG00000197111	ENST00000437231.5	ENST00000546463.6	21341	27485	1	0.00433	Type3_SameDomain	Type3_SameDomain	318	362	58	0.06679	44	0.8760330578512396
ENSG00000197111	ENST00000437231.5	ENST00000547859.2	21341	27570	1	0.04009	Type3_SameDomain	Type3_SameDomain	318	183	15	0.88138	135	0.5736677115987461
ENSG00000197111	ENST00000437231.5	ENST00000547859.2	21341	27571	1	0.04009	Type3_SameDomain	Type3_SameDomain	318	183	15	0.88138	135	0.5736677115987461
ENSG00000197111	ENST00000437231.5	ENST00000549863.5	21341	27673	1	0.00039	Type3_SameDomain	Type3_SameDomain	318	321	58	0.06167	3	0.9875776397515528
ENSG00000197111	ENST00000437231.5	ENST00000552819.5	21341	27834	1	0.00046	Type3_SameDomain	Type3_SameDomain	318	322	58	0.02847	4	0.9845201238390093
ENSG00000197111	ENST00000437231.5	ENST00000553064.6	21341	27852	1	0.00254	Type3_SameDomain	Type3_SameDomain	318	310	8	0.45395	8	0.9717868338557993
ENSG00000197111	ENST00000437231.5	ENST00000437231.5	21342	21343	1	0.0	Type3_SameDomain	Type3_SameDomain	318	318	0	0.0	0	0.9968652037617555
ENSG00000197111	ENST00000437231.5	ENST00000447282.5	21342	21958	1	0.0007	Type3_SameDomain	Type3_SameDomain	318	335	58	0.05103	17	0.9464285714285714
ENSG00000197111	ENST00000437231.5	ENST00000447282.5	21342	21959	1	0.0007	Type3_SameDomain	Type3_SameDomain	318	335	58	0.05103	17	0.9464285714285714
ENSG00000197111	ENST00000437231.5	ENST00000447282.5	21342	21960	1	0.0007	Type3_SameDomain	Type3_SameDomain	318	335	58	0.05103	17	0.9464285714285714
ENSG00000197111	ENST00000437231.5	ENST00000455667.7	21342	22551	1	0.0	Type3_SameDomain	Type3_SameDomain	318	318	0	0.0	0	0.9968652037617555
ENSG00000197111	ENST00000437231.5	ENST00000455667.7	21342	22552	1	0.0	Type3_SameDomain	Type3_SameDomain	318	318	0	0.0	0	0.9968652037617555
ENSG00000197111	ENST00000437231.5	ENST00000546463.6	21342	27483	1	0.00433	Type3_SameDomain	Type3_SameDomain	318	362	58	0.06679	44	0.8760330578512396
ENSG00000197111	ENST00000437231.5	ENST00000546463.6	21342	27484	1	0.00433	Type3_SameDomain	Type3_SameDomain	318	362	58	0.06679	44	0.8760330578512396
ENSG00000197111	ENST00000437231.5	ENST00000546463.6	21342	27485	1	0.00433	Type3_SameDomain	Type3_SameDomain	318	362	58	0.06679	44	0.8760330578512396
ENSG00000197111	ENST00000437231.5	ENST00000547859.2	21342	27570	1	0.04009	Type3_SameDomain	Type3_SameDomain	318	183	15	0.88138	135	0.5736677115987461
ENSG00000197111	ENST00000437231.5	ENST00000547859.2	21342	27571	1	0.04009	Type3_SameDomain	Type3_SameDomain	318	183	15	0.88138	135	0.5736677115987461
ENSG00000197111	ENST00000437231.5	ENST00000549863.5	21342	27673	1	0.00039	Type3_SameDomain	Type3_SameDomain	318	321	58	0.06167	3	0.9875776397515528
ENSG00000197111	ENST00000437231.5	ENST00000552819.5	21342	27834	1	0.00046	Type3_SameDomain	Type3_SameDomain	318	322	58	0.02847	4	0.9845201238390093
ENSG00000197111	ENST00000437231.5	ENST00000553064.6	21342	27852	1	0.00254	Type3_SameDomain	Type3_SameDomain	318	310	8	0.45395	8	0.9717868338557993
ENSG00000197111	ENST00000437231.5	ENST00000447282.5	21343	21958	1	0.0007	Type3_SameDomain	Type3_SameDomain	318	335	58	0.05103	17	0.9464285714285714
ENSG00000197111	ENST00000437231.5	ENST00000447282.5	21343	21959	1	0.0007	Type3_SameDomain	Type3_SameDomain	318	335	58	0.05103	17	0.9464285714285714
ENSG00000197111	ENST00000437231.5	ENST00000447282.5	21343	21960	1	0.0007	Type3_SameDomain	Type3_SameDomain	318	335	58	0.05103	17	0.9464285714285714
ENSG00000197111	ENST00000437231.5	ENST00000455667.7	21343	22551	1	0.0	Type3_SameDomain	Type3_SameDomain	318	318	0	0.0	0	0.9968652037617555
ENSG00000197111	ENST00000437231.5	ENST00000455667.7	21343	22552	1	0.0	Type3_SameDomain	Type3_SameDomain	318	318	0	0.0	0	0.9968652037617555
ENSG00000197111	ENST00000437231.5	ENST00000546463.6	21343	27483	1	0.00433	Type3_SameDomain	Type3_SameDomain	318	362	58	0.06679	44	0.8760330578512396
ENSG00000197111	ENST00000437231.5	ENST00000546463.6	21343	27484	1	0.00433	Type3_SameDomain	Type3_SameDomain	318	362	58	0.06679	44	0.8760330578512396
ENSG00000197111	ENST00000437231.5	ENST00000546463.6	21343	27485	1	0.00433	Type3_SameDomain	Type3_SameDomain	318	362	58	0.06679	44	0.8760330578512396
