gene	isoform	isoform_idx	go_idx	go_id	go_name	pred_score	gene_mean	excess	feature_type	domain_count	seq_length	n_gene_isoforms	type
ENSG00000189339	ENST00000611123.1	30345	39	GO:0005515	protein binding	0.5887	0.5887	-0.0	Type0_NoDomain	0	405	10	novel_GO
ENSG00000189339	ENST00000611123.1	30346	39	GO:0005515	protein binding	0.5887	0.5887	-0.0	Type0_NoDomain	0	405	10	novel_GO
ENSG00000189339	ENST00000611123.1	30347	39	GO:0005515	protein binding	0.5887	0.5887	-0.0	Type0_NoDomain	0	405	10	novel_GO
ENSG00000189339	ENST00000611123.1	30348	39	GO:0005515	protein binding	0.5887	0.5887	-0.0	Type0_NoDomain	0	405	10	novel_GO
ENSG00000189339	ENST00000611123.1	30349	39	GO:0005515	protein binding	0.5887	0.5887	-0.0	Type0_NoDomain	0	405	10	novel_GO
ENSG00000189339	ENST00000617444.5	30783	39	GO:0005515	protein binding	0.5887	0.5887	-0.0	Type0_NoDomain	0	405	10	novel_GO
ENSG00000189339	ENST00000617444.5	30784	39	GO:0005515	protein binding	0.5887	0.5887	-0.0	Type0_NoDomain	0	405	10	novel_GO
ENSG00000189339	ENST00000617444.5	30785	39	GO:0005515	protein binding	0.5887	0.5887	-0.0	Type0_NoDomain	0	405	10	novel_GO
ENSG00000189339	ENST00000617444.5	30786	39	GO:0005515	protein binding	0.5887	0.5887	-0.0	Type0_NoDomain	0	405	10	novel_GO
ENSG00000189339	ENST00000617444.5	30787	39	GO:0005515	protein binding	0.5887	0.5887	-0.0	Type0_NoDomain	0	405	10	novel_GO
ENSG00000102221	ENST00000611250.4	30351	77	GO:0061630	ubiquitin protein ligase activity	0.4858	0.4858	0.0	Type3_SameDomain	3	823	2	novel_GO
ENSG00000102221	ENST00000614628.5	30608	77	GO:0061630	ubiquitin protein ligase activity	0.4858	0.4858	0.0	Type3_SameDomain	3	823	2	novel_GO
ENSG00000275111	ENST00000611463.1	30364	2	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.4558	0.4538	0.002	Type2_PartialTrunc	1	345	4	novel_GO
ENSG00000275111	ENST00000611463.1	30364	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.6136	0.611	0.0027	Type2_PartialTrunc	1	345	4	novel_GO
ENSG00000275111	ENST00000611463.1	30364	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8189	0.8109	0.0079	Type2_PartialTrunc	1	345	4	novel_GO
ENSG00000275111	ENST00000611463.1	30364	81	GO:1990837	sequence-specific double-stranded DNA binding	0.5613	0.5511	0.0102	Type2_PartialTrunc	1	345	4	novel_GO
ENSG00000275111	ENST00000611463.1	30365	2	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.4558	0.4538	0.002	Type2_PartialTrunc	1	345	4	novel_GO
ENSG00000275111	ENST00000611463.1	30365	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.6136	0.611	0.0027	Type2_PartialTrunc	1	345	4	novel_GO
ENSG00000275111	ENST00000611463.1	30365	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8189	0.8109	0.0079	Type2_PartialTrunc	1	345	4	novel_GO
ENSG00000275111	ENST00000611463.1	30365	81	GO:1990837	sequence-specific double-stranded DNA binding	0.5613	0.5511	0.0102	Type2_PartialTrunc	1	345	4	novel_GO
ENSG00000275111	ENST00000614034.5	30556	2	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.4459	0.4538	-0.0079	Type3_SameDomain	2	425	4	novel_GO
ENSG00000275111	ENST00000614034.5	30556	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.6146	0.611	0.0037	Type3_SameDomain	2	425	4	novel_GO
ENSG00000275111	ENST00000614034.5	30556	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.7986	0.8109	-0.0123	Type3_SameDomain	2	425	4	novel_GO
ENSG00000275111	ENST00000614034.5	30556	81	GO:1990837	sequence-specific double-stranded DNA binding	0.5327	0.5511	-0.0183	Type3_SameDomain	2	425	4	novel_GO
ENSG00000275111	ENST00000617923.4	30809	2	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.4577	0.4538	0.0039	Type2_PartialTrunc	1	383	4	novel_GO
ENSG00000275111	ENST00000617923.4	30809	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.6019	0.611	-0.009	Type2_PartialTrunc	1	383	4	novel_GO
ENSG00000275111	ENST00000617923.4	30809	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.8073	0.8109	-0.0036	Type2_PartialTrunc	1	383	4	novel_GO
ENSG00000275111	ENST00000617923.4	30809	81	GO:1990837	sequence-specific double-stranded DNA binding	0.5489	0.5511	-0.0021	Type2_PartialTrunc	1	383	4	novel_GO
ENSG00000183718	ENST00000611618.1	30380	39	GO:0005515	protein binding	0.429	0.4246	0.0044	Type0_NoDomain	0	297	4	novel_GO
ENSG00000183718	ENST00000611618.1	30381	39	GO:0005515	protein binding	0.429	0.4246	0.0044	Type0_NoDomain	0	297	4	novel_GO
ENSG00000183718	ENST00000688015.1	34991	39	GO:0005515	protein binding	0.4202	0.4246	-0.0044	Type0_NoDomain	0	287	4	novel_GO
ENSG00000183718	ENST00000688015.1	34992	39	GO:0005515	protein binding	0.4202	0.4246	-0.0044	Type0_NoDomain	0	287	4	novel_GO
ENSG00000275052	ENST00000611717.4	30388	39	GO:0005515	protein binding	0.514	0.4679	0.0461	Type0_NoDomain	0	764	4	novel_GO
ENSG00000275052	ENST00000616288.4	30703	39	GO:0005515	protein binding	0.4911	0.4679	0.0232	Type0_NoDomain	0	817	4	novel_GO
ENSG00000275052	ENST00000616407.2	30713	39	GO:0005515	protein binding	0.507	0.4679	0.0391	Type0_NoDomain	0	849	4	novel_GO
ENSG00000196369	ENST00000612199.4	30422	39	GO:0005515	protein binding	0.7294	0.7294	0.0	Type3_SameDomain	1	458	2	novel_GO
ENSG00000196369	ENST00000612199.4	30422	62	GO:0042802	identical protein binding	0.418	0.418	0.0	Type3_SameDomain	1	458	2	novel_GO
ENSG00000196369	ENST00000612199.4	30423	39	GO:0005515	protein binding	0.7294	0.7294	0.0	Type3_SameDomain	1	458	2	novel_GO
ENSG00000196369	ENST00000612199.4	30423	62	GO:0042802	identical protein binding	0.418	0.418	0.0	Type3_SameDomain	1	458	2	novel_GO
ENSG00000234456	ENST00000612203.6	30424	39	GO:0005515	protein binding	0.5066	0.4208	0.0858	Type0_NoDomain	0	111	6	novel_GO
ENSG00000234456	ENST00000664666.4	32929	39	GO:0005515	protein binding	0.5066	0.4208	0.0858	Type0_NoDomain	0	111	6	novel_GO
ENSG00000234456	ENST00000667729.2	32986	39	GO:0005515	protein binding	0.4108	0.4208	-0.01	Type0_NoDomain	0	138	6	novel_GO
ENSG00000234456	ENST00000667887.2	32991	39	GO:0005515	protein binding	0.4025	0.4208	-0.0183	Type0_NoDomain	0	141	6	novel_GO
ENSG00000274425	ENST00000612689.1	30457	39	GO:0005515	protein binding	0.539	0.539	0.0	Type0_NoDomain	0	156	3	novel_GO
ENSG00000274425	ENST00000612689.1	30458	39	GO:0005515	protein binding	0.539	0.539	0.0	Type0_NoDomain	0	156	3	novel_GO
ENSG00000274425	ENST00000612689.1	30459	39	GO:0005515	protein binding	0.539	0.539	0.0	Type0_NoDomain	0	156	3	novel_GO
ENSG00000176731	ENST00000612809.4	30464	15	GO:0003723	RNA binding	0.4829	0.4021	0.0808	Type0_NoDomain	0	100	3	novel_GO
ENSG00000176731	ENST00000612977.4	30486	15	GO:0003723	RNA binding	0.4829	0.4021	0.0808	Type0_NoDomain	0	100	3	novel_GO
ENSG00000048707	ENST00000613099.4	30493	39	GO:0005515	protein binding	0.5129	0.5129	0.0	Type0_NoDomain	0	4363	2	novel_GO
ENSG00000048707	ENST00000620676.6	31013	39	GO:0005515	protein binding	0.5129	0.5129	0.0	Type0_NoDomain	0	4388	2	novel_GO
ENSG00000276644	ENST00000613252.5	30502	8	GO:0003677	DNA binding	0.465	0.44	0.025	Type0_NoDomain	0	706	6	novel_GO
ENSG00000276644	ENST00000613252.5	30503	8	GO:0003677	DNA binding	0.465	0.44	0.025	Type0_NoDomain	0	706	6	novel_GO
ENSG00000276644	ENST00000613252.5	30504	8	GO:0003677	DNA binding	0.465	0.44	0.025	Type0_NoDomain	0	706	6	novel_GO
ENSG00000276644	ENST00000619232.2	30912	8	GO:0003677	DNA binding	0.4151	0.44	-0.025	Type0_NoDomain	0	758	6	novel_GO
ENSG00000276644	ENST00000619232.2	30913	8	GO:0003677	DNA binding	0.4151	0.44	-0.025	Type0_NoDomain	0	758	6	novel_GO
ENSG00000276644	ENST00000619232.2	30914	8	GO:0003677	DNA binding	0.4151	0.44	-0.025	Type0_NoDomain	0	758	6	novel_GO
ENSG00000139364	ENST00000613307.1	30508	39	GO:0005515	protein binding	0.4828	0.4828	0.0	Type0_NoDomain	0	590	5	novel_GO
ENSG00000139364	ENST00000613307.1	30509	39	GO:0005515	protein binding	0.4828	0.4828	0.0	Type0_NoDomain	0	590	5	novel_GO
ENSG00000139364	ENST00000613307.1	30510	39	GO:0005515	protein binding	0.4828	0.4828	0.0	Type0_NoDomain	0	590	5	novel_GO
ENSG00000139364	ENST00000613307.1	30511	39	GO:0005515	protein binding	0.4828	0.4828	0.0	Type0_NoDomain	0	590	5	novel_GO
ENSG00000139364	ENST00000613307.1	30512	39	GO:0005515	protein binding	0.4828	0.4828	0.0	Type0_NoDomain	0	590	5	novel_GO
ENSG00000275993	ENST00000613488.3	30531	22	GO:0004672	protein kinase activity	0.6664	0.6664	0.0	Type3_SameDomain	1	783	2	novel_GO
ENSG00000275993	ENST00000613488.3	30531	23	GO:0004674	protein serine/threonine kinase activity	0.6573	0.6573	0.0	Type3_SameDomain	1	783	2	novel_GO
ENSG00000275993	ENST00000613488.3	30531	39	GO:0005515	protein binding	0.5603	0.5603	0.0	Type3_SameDomain	1	783	2	novel_GO
ENSG00000275993	ENST00000613488.3	30531	41	GO:0005524	ATP binding	0.529	0.529	0.0	Type3_SameDomain	1	783	2	novel_GO
ENSG00000275993	ENST00000613488.3	30531	78	GO:0106310	protein serine kinase activity	0.7122	0.7122	0.0	Type3_SameDomain	1	783	2	novel_GO
ENSG00000275993	ENST00000613488.3	30532	22	GO:0004672	protein kinase activity	0.6664	0.6664	0.0	Type3_SameDomain	1	783	2	novel_GO
ENSG00000275993	ENST00000613488.3	30532	23	GO:0004674	protein serine/threonine kinase activity	0.6573	0.6573	0.0	Type3_SameDomain	1	783	2	novel_GO
ENSG00000275993	ENST00000613488.3	30532	39	GO:0005515	protein binding	0.5603	0.5603	0.0	Type3_SameDomain	1	783	2	novel_GO
ENSG00000275993	ENST00000613488.3	30532	41	GO:0005524	ATP binding	0.529	0.529	0.0	Type3_SameDomain	1	783	2	novel_GO
ENSG00000275993	ENST00000613488.3	30532	78	GO:0106310	protein serine kinase activity	0.7122	0.7122	0.0	Type3_SameDomain	1	783	2	novel_GO
ENSG00000198001	ENST00000613694.5	30544	62	GO:0042802	identical protein binding	0.5357	0.4798	0.0559	Type3_SameDomain	1	460	2	novel_GO
ENSG00000198001	ENST00000613694.5	30544	63	GO:0042803	protein homodimerization activity	0.4785	0.4058	0.0727	Type3_SameDomain	1	460	2	novel_GO
ENSG00000198001	ENST00000696791.1	35499	32	GO:0005102	signaling receptor binding	0.4405	0.408	0.0324	Type3_SameDomain	1	336	2	novel_GO
ENSG00000198001	ENST00000696791.1	35499	62	GO:0042802	identical protein binding	0.4239	0.4798	-0.0559	Type3_SameDomain	1	336	2	novel_GO
ENSG00000188566	ENST00000684003.1	34610	52	GO:0019899	enzyme binding	0.4235	0.341	0.0825	Type0_NoDomain	1	597	3	novel_GO
ENSG00000188566	ENST00000684003.1	34611	52	GO:0019899	enzyme binding	0.4235	0.341	0.0825	Type0_NoDomain	1	597	3	novel_GO
ENSG00000219626	ENST00000613899.4	30549	39	GO:0005515	protein binding	0.4516	0.4812	-0.0296	Type0_NoDomain	0	187	2	novel_GO
ENSG00000219626	ENST00000615575.5	30662	39	GO:0005515	protein binding	0.5108	0.4812	0.0296	Type0_NoDomain	0	356	2	novel_GO
ENSG00000188338	ENST00000614032.5	30554	39	GO:0005515	protein binding	0.5186	0.5186	0.0	Type0_NoDomain	0	504	2	novel_GO
ENSG00000188338	ENST00000614032.5	30555	39	GO:0005515	protein binding	0.5186	0.5186	0.0	Type0_NoDomain	0	504	2	novel_GO
ENSG00000227345	ENST00000614063.4	30560	15	GO:0003723	RNA binding	0.4246	0.4063	0.0183	Type0_NoDomain	0	868	2	novel_GO
ENSG00000048162	ENST00000614830.5	30621	39	GO:0005515	protein binding	0.4704	0.4866	-0.0161	Type0_NoDomain	0	178	3	novel_GO
ENSG00000048162	ENST00000618911.4	30891	39	GO:0005515	protein binding	0.4981	0.4866	0.0115	Type0_NoDomain	0	232	3	novel_GO
ENSG00000048162	ENST00000621444.4	31069	39	GO:0005515	protein binding	0.4912	0.4866	0.0046	Type0_NoDomain	0	231	3	novel_GO
ENSG00000270629	ENST00000614999.4	30632	39	GO:0005515	protein binding	0.4029	0.3889	0.014	Type3_SameDomain	1	2819	2	novel_GO
ENSG00000152242	ENST00000615553.1	30660	8	GO:0003677	DNA binding	0.4264	0.3834	0.043	Type0_NoDomain	0	275	7	novel_GO
ENSG00000152242	ENST00000619301.4	30916	8	GO:0003677	DNA binding	0.4227	0.3834	0.0393	Type0_NoDomain	0	343	7	novel_GO
ENSG00000152242	ENST00000619301.4	30917	8	GO:0003677	DNA binding	0.4227	0.3834	0.0393	Type0_NoDomain	0	343	7	novel_GO
ENSG00000100336	ENST00000616056.4	30692	39	GO:0005515	protein binding	0.5889	0.5889	0.0	Type0_NoDomain	0	348	3	novel_GO
ENSG00000100336	ENST00000616056.4	30693	39	GO:0005515	protein binding	0.5889	0.5889	0.0	Type0_NoDomain	0	348	3	novel_GO
ENSG00000100336	ENST00000684666.1	34720	39	GO:0005515	protein binding	0.5889	0.5889	0.0	Type0_NoDomain	0	348	3	novel_GO
ENSG00000167723	ENST00000616411.4	30714	40	GO:0005516	calmodulin binding	0.44	0.44	0.0	Type0_NoDomain	0	775	2	novel_GO
ENSG00000167723	ENST00000616411.4	30715	40	GO:0005516	calmodulin binding	0.44	0.44	0.0	Type0_NoDomain	0	775	2	novel_GO
ENSG00000167674	ENST00000616600.5	30729	15	GO:0003723	RNA binding	0.4149	0.4173	-0.0025	Type3_SameDomain	1	671	2	novel_GO
ENSG00000167674	ENST00000621835.4	31096	15	GO:0003723	RNA binding	0.4198	0.4173	0.0025	Type3_SameDomain	1	670	2	novel_GO
ENSG00000162496	ENST00000616661.5	30733	39	GO:0005515	protein binding	0.6619	0.6619	0.0	Type3_SameDomain	1	302	2	novel_GO
ENSG00000162496	ENST00000616661.5	30734	39	GO:0005515	protein binding	0.6619	0.6619	0.0	Type3_SameDomain	1	302	2	novel_GO
ENSG00000273599	ENST00000617058.1	30759	39	GO:0005515	protein binding	0.4917	0.4917	0.0	Type0_NoDomain	0	155	3	novel_GO
ENSG00000273599	ENST00000617058.1	30760	39	GO:0005515	protein binding	0.4917	0.4917	0.0	Type0_NoDomain	0	155	3	novel_GO
ENSG00000273599	ENST00000617058.1	30761	39	GO:0005515	protein binding	0.4917	0.4917	0.0	Type0_NoDomain	0	155	3	novel_GO
ENSG00000290569	ENST00000617318.5	30777	39	GO:0005515	protein binding	0.4644	0.4567	0.0077	Type0_NoDomain	0	140	4	novel_GO
ENSG00000290569	ENST00000814064.1	36685	39	GO:0005515	protein binding	0.4516	0.4567	-0.005	Type0_NoDomain	0	130	4	novel_GO
ENSG00000290569	ENST00000814065.1	36686	39	GO:0005515	protein binding	0.4516	0.4567	-0.005	Type0_NoDomain	0	130	4	novel_GO
ENSG00000290569	ENST00000814066.1	36687	39	GO:0005515	protein binding	0.459	0.4567	0.0024	Type0_NoDomain	0	125	4	novel_GO
ENSG00000278576	ENST00000617439.1	30781	39	GO:0005515	protein binding	0.4853	0.4853	0.0	Type0_NoDomain	0	187	2	novel_GO
ENSG00000278576	ENST00000617439.1	30782	39	GO:0005515	protein binding	0.4853	0.4853	0.0	Type0_NoDomain	0	187	2	novel_GO
ENSG00000171606	ENST00000617501.5	30791	11	GO:0003700	DNA-binding transcription factor activity	0.4156	0.4156	0.0	Type0_NoDomain	0	653	2	novel_GO
ENSG00000171606	ENST00000617501.5	30792	11	GO:0003700	DNA-binding transcription factor activity	0.4156	0.4156	0.0	Type0_NoDomain	0	653	2	novel_GO
ENSG00000150630	ENST00000618562.2	30858	33	GO:0005125	cytokine activity	0.4588	0.4588	0.0	Type0_NoDomain	1	419	2	novel_GO
ENSG00000150630	ENST00000618562.2	30858	46	GO:0008201	heparin binding	0.4445	0.4445	0.0	Type0_NoDomain	1	419	2	novel_GO
ENSG00000150630	ENST00000618562.2	30858	62	GO:0042802	identical protein binding	0.4714	0.4714	0.0	Type0_NoDomain	1	419	2	novel_GO
ENSG00000150630	ENST00000618562.2	30859	33	GO:0005125	cytokine activity	0.4588	0.4588	0.0	Type0_NoDomain	1	419	2	novel_GO
ENSG00000150630	ENST00000618562.2	30859	46	GO:0008201	heparin binding	0.4445	0.4445	0.0	Type0_NoDomain	1	419	2	novel_GO
ENSG00000150630	ENST00000618562.2	30859	62	GO:0042802	identical protein binding	0.4714	0.4714	0.0	Type0_NoDomain	1	419	2	novel_GO
ENSG00000167637	ENST00000618787.5	30877	39	GO:0005515	protein binding	0.4728	0.4728	0.0	Type3_SameDomain	3	679	2	novel_GO
ENSG00000167637	ENST00000618787.5	30878	39	GO:0005515	protein binding	0.4728	0.4728	0.0	Type3_SameDomain	3	679	2	novel_GO
ENSG00000291003	ENST00000619021.5	30897	25	GO:0004842	ubiquitin-protein transferase activity	0.5086	0.3283	0.1803	Type0_NoDomain	1	1352	4	novel_GO
ENSG00000291003	ENST00000619021.5	30897	39	GO:0005515	protein binding	0.6282	0.5805	0.0477	Type0_NoDomain	1	1352	4	novel_GO
ENSG00000291003	ENST00000619021.5	30897	77	GO:0061630	ubiquitin protein ligase activity	0.4118	0.3297	0.0821	Type0_NoDomain	1	1352	4	novel_GO
ENSG00000291003	ENST00000619021.5	30898	25	GO:0004842	ubiquitin-protein transferase activity	0.5086	0.3283	0.1803	Type0_NoDomain	1	1352	4	novel_GO
ENSG00000291003	ENST00000619021.5	30898	39	GO:0005515	protein binding	0.6282	0.5805	0.0477	Type0_NoDomain	1	1352	4	novel_GO
ENSG00000291003	ENST00000619021.5	30898	77	GO:0061630	ubiquitin protein ligase activity	0.4118	0.3297	0.0821	Type0_NoDomain	1	1352	4	novel_GO
ENSG00000291003	ENST00000758044.1	36546	39	GO:0005515	protein binding	0.5328	0.5805	-0.0477	Type0_NoDomain	0	265	4	novel_GO
ENSG00000291003	ENST00000758044.1	36546	47	GO:0008270	zinc ion binding	0.6364	0.4417	0.1947	Type0_NoDomain	0	265	4	novel_GO
ENSG00000291003	ENST00000758044.1	36547	39	GO:0005515	protein binding	0.5328	0.5805	-0.0477	Type0_NoDomain	0	265	4	novel_GO
ENSG00000291003	ENST00000758044.1	36547	47	GO:0008270	zinc ion binding	0.6364	0.4417	0.1947	Type0_NoDomain	0	265	4	novel_GO
ENSG00000260565	ENST00000619862.2	30955	39	GO:0005515	protein binding	0.7688	0.7688	0.0	Type0_NoDomain	0	482	8	novel_GO
ENSG00000260565	ENST00000619862.2	30956	39	GO:0005515	protein binding	0.7688	0.7688	0.0	Type0_NoDomain	0	482	8	novel_GO
ENSG00000260565	ENST00000619862.2	30957	39	GO:0005515	protein binding	0.7688	0.7688	0.0	Type0_NoDomain	0	482	8	novel_GO
ENSG00000260565	ENST00000619862.2	30958	39	GO:0005515	protein binding	0.7688	0.7688	0.0	Type0_NoDomain	0	482	8	novel_GO
ENSG00000260565	ENST00000619862.2	30959	39	GO:0005515	protein binding	0.7688	0.7688	0.0	Type0_NoDomain	0	482	8	novel_GO
ENSG00000260565	ENST00000619862.2	30960	39	GO:0005515	protein binding	0.7688	0.7688	0.0	Type0_NoDomain	0	482	8	novel_GO
ENSG00000260565	ENST00000619862.2	30961	39	GO:0005515	protein binding	0.7688	0.7688	0.0	Type0_NoDomain	0	482	8	novel_GO
ENSG00000260565	ENST00000619862.2	30962	39	GO:0005515	protein binding	0.7688	0.7688	0.0	Type0_NoDomain	0	482	8	novel_GO
ENSG00000149090	ENST00000619888.5	30963	39	GO:0005515	protein binding	0.4544	0.4556	-0.0012	Type3_SameDomain	4	720	2	novel_GO
ENSG00000149090	ENST00000622144.4	31110	39	GO:0005515	protein binding	0.4568	0.4556	0.0012	Type3_SameDomain	4	737	2	novel_GO
ENSG00000161714	ENST00000619929.5	30968	38	GO:0005509	calcium ion binding	0.6199	0.6199	0.0	Type0_NoDomain	0	789	2	novel_GO
ENSG00000161714	ENST00000619929.5	30968	39	GO:0005515	protein binding	0.5295	0.5295	0.0	Type0_NoDomain	0	789	2	novel_GO
ENSG00000161714	ENST00000619929.5	30969	38	GO:0005509	calcium ion binding	0.6199	0.6199	0.0	Type0_NoDomain	0	789	2	novel_GO
ENSG00000161714	ENST00000619929.5	30969	39	GO:0005515	protein binding	0.5295	0.5295	0.0	Type0_NoDomain	0	789	2	novel_GO
ENSG00000278730	ENST00000620266.1	30991	39	GO:0005515	protein binding	0.5786	0.5786	0.0	Type0_NoDomain	0	145	2	novel_GO
ENSG00000278730	ENST00000620266.1	30992	39	GO:0005515	protein binding	0.5786	0.5786	0.0	Type0_NoDomain	0	145	2	novel_GO
ENSG00000286185	ENST00000621744.4	31090	39	GO:0005515	protein binding	0.4241	0.4241	0.0	Type3_SameDomain	2	3843	2	novel_GO
ENSG00000286185	ENST00000621744.4	31091	39	GO:0005515	protein binding	0.4241	0.4241	0.0	Type3_SameDomain	2	3843	2	novel_GO
ENSG00000274220	ENST00000621929.1	31104	7	GO:0003676	nucleic acid binding	0.4026	0.4026	0.0	Type3_SameDomain	1	265	2	novel_GO
ENSG00000274220	ENST00000621929.1	31104	8	GO:0003677	DNA binding	0.4266	0.4266	0.0	Type3_SameDomain	1	265	2	novel_GO
ENSG00000274220	ENST00000621929.1	31104	39	GO:0005515	protein binding	0.6997	0.6997	0.0	Type3_SameDomain	1	265	2	novel_GO
ENSG00000274220	ENST00000621929.1	31105	7	GO:0003676	nucleic acid binding	0.4026	0.4026	0.0	Type3_SameDomain	1	265	2	novel_GO
ENSG00000274220	ENST00000621929.1	31105	8	GO:0003677	DNA binding	0.4266	0.4266	0.0	Type3_SameDomain	1	265	2	novel_GO
ENSG00000274220	ENST00000621929.1	31105	39	GO:0005515	protein binding	0.6997	0.6997	0.0	Type3_SameDomain	1	265	2	novel_GO
ENSG00000131389	ENST00000622186.5	31113	55	GO:0022857	transmembrane transporter activity	0.8963	0.8963	0.0	Type0_NoDomain	0	620	3	novel_GO
ENSG00000131389	ENST00000622186.5	31114	55	GO:0022857	transmembrane transporter activity	0.8963	0.8963	0.0	Type0_NoDomain	0	620	3	novel_GO
ENSG00000131389	ENST00000622186.5	31115	55	GO:0022857	transmembrane transporter activity	0.8963	0.8963	0.0	Type0_NoDomain	0	620	3	novel_GO
ENSG00000277476	ENST00000622750.1	31155	39	GO:0005515	protein binding	0.7833	0.7833	0.0	Type0_NoDomain	0	155	2	novel_GO
ENSG00000277476	ENST00000622750.1	31156	39	GO:0005515	protein binding	0.7833	0.7833	0.0	Type0_NoDomain	0	155	2	novel_GO
ENSG00000280383	ENST00000623075.1	31169	39	GO:0005515	protein binding	0.5267	0.5267	0.0	Type0_NoDomain	0	161	3	novel_GO
ENSG00000280383	ENST00000623075.1	31170	39	GO:0005515	protein binding	0.5267	0.5267	0.0	Type0_NoDomain	0	161	3	novel_GO
ENSG00000280383	ENST00000623075.1	31171	39	GO:0005515	protein binding	0.5267	0.5267	0.0	Type0_NoDomain	0	161	3	novel_GO
ENSG00000279598	ENST00000624360.1	31238	39	GO:0005515	protein binding	0.5932	0.5932	0.0	Type0_NoDomain	0	214	3	novel_GO
ENSG00000279598	ENST00000624360.1	31239	39	GO:0005515	protein binding	0.5932	0.5932	0.0	Type0_NoDomain	0	214	3	novel_GO
ENSG00000279598	ENST00000624360.1	31240	39	GO:0005515	protein binding	0.5932	0.5932	0.0	Type0_NoDomain	0	214	3	novel_GO
ENSG00000279696	ENST00000624493.1	31243	39	GO:0005515	protein binding	0.5196	0.5196	0.0	Type0_NoDomain	0	190	2	novel_GO
ENSG00000279696	ENST00000624493.1	31244	39	GO:0005515	protein binding	0.5196	0.5196	0.0	Type0_NoDomain	0	190	2	novel_GO
ENSG00000148357	ENST00000624552.4	31245	39	GO:0005515	protein binding	0.5712	0.6217	-0.0504	Type3_SameDomain	4	5060	2	novel_GO
ENSG00000148357	ENST00000683500.2	34536	39	GO:0005515	protein binding	0.6721	0.6217	0.0504	Type3_SameDomain	4	4648	2	novel_GO
ENSG00000293237	ENST00000624664.1	31247	39	GO:0005515	protein binding	0.4557	0.4557	0.0	Type3_SameDomain	1	195	5	novel_GO
ENSG00000293237	ENST00000624664.1	31248	39	GO:0005515	protein binding	0.4557	0.4557	0.0	Type3_SameDomain	1	195	5	novel_GO
ENSG00000293237	ENST00000624664.1	31249	39	GO:0005515	protein binding	0.4557	0.4557	0.0	Type3_SameDomain	1	195	5	novel_GO
ENSG00000293237	ENST00000624664.1	31250	39	GO:0005515	protein binding	0.4557	0.4557	0.0	Type3_SameDomain	1	195	5	novel_GO
ENSG00000293237	ENST00000624664.1	31251	39	GO:0005515	protein binding	0.4557	0.4557	0.0	Type3_SameDomain	1	195	5	novel_GO
ENSG00000174407	ENST00000624914.4	31254	39	GO:0005515	protein binding	0.4987	0.5225	-0.0238	Type0_NoDomain	0	156	12	novel_GO
ENSG00000174407	ENST00000624914.4	31255	39	GO:0005515	protein binding	0.4987	0.5225	-0.0238	Type0_NoDomain	0	156	12	novel_GO
ENSG00000174407	ENST00000686477.2	34865	39	GO:0005515	protein binding	0.5925	0.5225	0.07	Type0_NoDomain	0	156	12	novel_GO
ENSG00000174407	ENST00000686477.2	34866	39	GO:0005515	protein binding	0.5925	0.5225	0.07	Type0_NoDomain	0	156	12	novel_GO
ENSG00000174407	ENST00000687640.3	34958	39	GO:0005515	protein binding	0.4987	0.5225	-0.0238	Type0_NoDomain	0	117	12	novel_GO
ENSG00000174407	ENST00000689337.1	35075	39	GO:0005515	protein binding	0.5378	0.5225	0.0153	Type0_NoDomain	0	156	12	novel_GO
ENSG00000174407	ENST00000692793.1	35273	39	GO:0005515	protein binding	0.4987	0.5225	-0.0238	Type0_NoDomain	0	117	12	novel_GO
ENSG00000174407	ENST00000701004.2	35837	39	GO:0005515	protein binding	0.4987	0.5225	-0.0238	Type0_NoDomain	0	117	12	novel_GO
ENSG00000174407	ENST00000701572.1	35844	39	GO:0005515	protein binding	0.4987	0.5225	-0.0238	Type0_NoDomain	0	156	12	novel_GO
ENSG00000174407	ENST00000701572.1	35845	39	GO:0005515	protein binding	0.4987	0.5225	-0.0238	Type0_NoDomain	0	156	12	novel_GO
ENSG00000174407	ENST00000787919.1	36601	39	GO:0005515	protein binding	0.528	0.5225	0.0055	Type0_NoDomain	0	156	12	novel_GO
ENSG00000174407	ENST00000787919.1	36602	39	GO:0005515	protein binding	0.528	0.5225	0.0055	Type0_NoDomain	0	156	12	novel_GO
ENSG00000165511	ENST00000625168.2	31260	39	GO:0005515	protein binding	0.5476	0.5476	0.0	Type0_NoDomain	0	112	2	novel_GO
