gene	isoform	isoform_idx	go_idx	go_id	go_name	pred_score	gene_mean	excess	feature_type	domain_count	seq_length	n_gene_isoforms	type
ENSG00000169554	ENST00000627532.3	31322	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.614	0.4973	0.1167	Type3_SameDomain	1	1297	7	specialization
ENSG00000169554	ENST00000627532.3	31322	5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.5095	0.3665	0.143	Type3_SameDomain	1	1297	7	specialization
ENSG00000169554	ENST00000627532.3	31322	8	GO:0003677	DNA binding	0.6052	0.5038	0.1014	Type3_SameDomain	1	1297	7	specialization
ENSG00000169554	ENST00000627532.3	31322	39	GO:0005515	protein binding	0.64	0.5664	0.0736	Type3_SameDomain	1	1297	7	specialization
ENSG00000169554	ENST00000637304.1	31580	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.6807	0.5338	0.1469	Type3_SameDomain	1	1261	7	specialization
ENSG00000169554	ENST00000637304.1	31580	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.611	0.4973	0.1137	Type3_SameDomain	1	1261	7	specialization
ENSG00000169554	ENST00000637304.1	31580	5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.5204	0.3665	0.1539	Type3_SameDomain	1	1261	7	specialization
ENSG00000169554	ENST00000637304.1	31580	8	GO:0003677	DNA binding	0.6317	0.5038	0.1279	Type3_SameDomain	1	1261	7	specialization
ENSG00000169554	ENST00000637304.1	31580	39	GO:0005515	protein binding	0.6429	0.5664	0.0766	Type3_SameDomain	1	1261	7	specialization
ENSG00000169554	ENST00000638007.1	31605	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.753	0.5338	0.2192	Type3_SameDomain	1	1102	7	specialization
ENSG00000169554	ENST00000638007.1	31605	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.7324	0.4973	0.235	Type3_SameDomain	1	1102	7	specialization
ENSG00000169554	ENST00000638007.1	31605	5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.4862	0.3665	0.1197	Type3_SameDomain	1	1102	7	specialization
ENSG00000169554	ENST00000638007.1	31605	8	GO:0003677	DNA binding	0.6034	0.5038	0.0996	Type3_SameDomain	1	1102	7	specialization
ENSG00000169554	ENST00000638087.1	31607	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.753	0.5338	0.2192	Type3_SameDomain	1	1102	7	specialization
ENSG00000169554	ENST00000638087.1	31607	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.7324	0.4973	0.235	Type3_SameDomain	1	1102	7	specialization
ENSG00000169554	ENST00000638087.1	31607	5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.4862	0.3665	0.1197	Type3_SameDomain	1	1102	7	specialization
ENSG00000169554	ENST00000638087.1	31607	8	GO:0003677	DNA binding	0.6034	0.5038	0.0996	Type3_SameDomain	1	1102	7	specialization
ENSG00000169554	ENST00000638128.1	31613	3	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	0.727	0.5338	0.1932	Type3_SameDomain	1	955	7	specialization
ENSG00000169554	ENST00000638128.1	31613	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.6795	0.4973	0.1821	Type3_SameDomain	1	955	7	specialization
ENSG00000169554	ENST00000638128.1	31613	5	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	0.4854	0.3665	0.1188	Type3_SameDomain	1	955	7	specialization
ENSG00000169554	ENST00000638128.1	31613	8	GO:0003677	DNA binding	0.6122	0.5038	0.1084	Type3_SameDomain	1	955	7	specialization
ENSG00000204130	ENST00000602465.6	30017	39	GO:0005515	protein binding	0.6784	0.5789	0.0996	Type3_SameDomain	2	606	3	specialization
ENSG00000204130	ENST00000602465.6	30017	69	GO:0046872	metal ion binding	0.6786	0.4536	0.2251	Type3_SameDomain	2	606	3	specialization
ENSG00000204130	ENST00000602465.6	30018	39	GO:0005515	protein binding	0.6784	0.5789	0.0996	Type3_SameDomain	2	606	3	specialization
ENSG00000204130	ENST00000602465.6	30018	69	GO:0046872	metal ion binding	0.6786	0.4536	0.2251	Type3_SameDomain	2	606	3	specialization
ENSG00000111832	ENST00000466444.7	23132	39	GO:0005515	protein binding	0.8686	0.7944	0.0742	Type0_NoDomain	0	243	3	specialization
ENSG00000111832	ENST00000466444.7	23133	39	GO:0005515	protein binding	0.8686	0.7944	0.0742	Type0_NoDomain	0	243	3	specialization
ENSG00000114126	ENST00000495310.5	24617	54	GO:0019904	protein domain specific binding	0.4941	0.4408	0.0533	Type0_NoDomain	1	349	5	specialization
ENSG00000028310	ENST00000467963.6	23204	56	GO:0030674	protein-macromolecule adaptor activity	0.3243	0.2537	0.0706	Type3_SameDomain	1	597	3	specialization
ENSG00000189283	ENST00000468189.5	23215	19	GO:0003824	catalytic activity	0.6554	0.4953	0.1601	Type0_NoDomain	0	147	4	specialization
ENSG00000189283	ENST00000468189.5	23215	39	GO:0005515	protein binding	0.8877	0.7935	0.0942	Type0_NoDomain	0	147	4	specialization
ENSG00000189283	ENST00000468189.5	23215	58	GO:0031625	ubiquitin protein ligase binding	0.4754	0.3645	0.1109	Type0_NoDomain	0	147	4	specialization
ENSG00000189283	ENST00000468189.5	23215	62	GO:0042802	identical protein binding	0.5623	0.4637	0.0987	Type0_NoDomain	0	147	4	specialization
ENSG00000189283	ENST00000476844.5	23689	19	GO:0003824	catalytic activity	0.6554	0.4953	0.1601	Type0_NoDomain	0	147	4	specialization
ENSG00000189283	ENST00000476844.5	23689	39	GO:0005515	protein binding	0.8877	0.7935	0.0942	Type0_NoDomain	0	147	4	specialization
ENSG00000189283	ENST00000476844.5	23689	58	GO:0031625	ubiquitin protein ligase binding	0.4754	0.3645	0.1109	Type0_NoDomain	0	147	4	specialization
ENSG00000189283	ENST00000476844.5	23689	62	GO:0042802	identical protein binding	0.5623	0.4637	0.0987	Type0_NoDomain	0	147	4	specialization
ENSG00000189283	ENST00000492590.6	24480	19	GO:0003824	catalytic activity	0.6554	0.4953	0.1601	Type0_NoDomain	0	147	4	specialization
ENSG00000189283	ENST00000492590.6	24480	39	GO:0005515	protein binding	0.8877	0.7935	0.0942	Type0_NoDomain	0	147	4	specialization
ENSG00000189283	ENST00000492590.6	24480	58	GO:0031625	ubiquitin protein ligase binding	0.4754	0.3645	0.1109	Type0_NoDomain	0	147	4	specialization
ENSG00000189283	ENST00000492590.6	24480	62	GO:0042802	identical protein binding	0.5623	0.4637	0.0987	Type0_NoDomain	0	147	4	specialization
ENSG00000196262	ENST00000468812.6	23241	15	GO:0003723	RNA binding	0.3818	0.2062	0.1757	Type3_SameDomain	1	179	3	specialization
ENSG00000196262	ENST00000468812.6	23241	34	GO:0005178	integrin binding	0.3541	0.2271	0.127	Type3_SameDomain	1	179	3	specialization
ENSG00000196262	ENST00000468812.6	23241	39	GO:0005515	protein binding	0.6302	0.5196	0.1106	Type3_SameDomain	1	179	3	specialization
ENSG00000196262	ENST00000678165.1	33719	34	GO:0005178	integrin binding	0.2981	0.2271	0.0711	Type3_SameDomain	1	161	3	specialization
ENSG00000157764	ENST00000496384.7	24662	22	GO:0004672	protein kinase activity	0.9486	0.773	0.1756	Type3_SameDomain	2	745	5	specialization
ENSG00000157764	ENST00000496384.7	24662	23	GO:0004674	protein serine/threonine kinase activity	0.8409	0.6819	0.159	Type3_SameDomain	2	745	5	specialization
ENSG00000157764	ENST00000496384.7	24662	41	GO:0005524	ATP binding	0.9176	0.7451	0.1725	Type3_SameDomain	2	745	5	specialization
ENSG00000157764	ENST00000496384.7	24662	57	GO:0031267	small GTPase binding	0.4418	0.3635	0.0782	Type3_SameDomain	2	745	5	specialization
ENSG00000157764	ENST00000496384.7	24662	62	GO:0042802	identical protein binding	0.4757	0.4168	0.059	Type3_SameDomain	2	745	5	specialization
ENSG00000157764	ENST00000496384.7	24662	78	GO:0106310	protein serine kinase activity	0.8253	0.6671	0.1583	Type3_SameDomain	2	745	5	specialization
ENSG00000157764	ENST00000644969.2	31982	22	GO:0004672	protein kinase activity	0.9437	0.773	0.1707	Type3_SameDomain	2	807	5	specialization
ENSG00000157764	ENST00000644969.2	31982	23	GO:0004674	protein serine/threonine kinase activity	0.8231	0.6819	0.1411	Type3_SameDomain	2	807	5	specialization
ENSG00000157764	ENST00000644969.2	31982	41	GO:0005524	ATP binding	0.9041	0.7451	0.159	Type3_SameDomain	2	807	5	specialization
ENSG00000157764	ENST00000644969.2	31982	57	GO:0031267	small GTPase binding	0.448	0.3635	0.0845	Type3_SameDomain	2	807	5	specialization
ENSG00000157764	ENST00000644969.2	31982	78	GO:0106310	protein serine kinase activity	0.8142	0.6671	0.1471	Type3_SameDomain	2	807	5	specialization
ENSG00000157764	ENST00000646891.2	32140	22	GO:0004672	protein kinase activity	0.9522	0.773	0.1792	Type1_DomainLoss	0	766	5	specialization
ENSG00000157764	ENST00000646891.2	32140	23	GO:0004674	protein serine/threonine kinase activity	0.8328	0.6819	0.1508	Type1_DomainLoss	0	766	5	specialization
ENSG00000157764	ENST00000646891.2	32140	41	GO:0005524	ATP binding	0.9162	0.7451	0.1711	Type1_DomainLoss	0	766	5	specialization
ENSG00000157764	ENST00000646891.2	32140	57	GO:0031267	small GTPase binding	0.4349	0.3635	0.0713	Type1_DomainLoss	0	766	5	specialization
ENSG00000157764	ENST00000646891.2	32140	62	GO:0042802	identical protein binding	0.4753	0.4168	0.0585	Type1_DomainLoss	0	766	5	specialization
ENSG00000157764	ENST00000646891.2	32140	78	GO:0106310	protein serine kinase activity	0.8214	0.6671	0.1544	Type1_DomainLoss	0	766	5	specialization
ENSG00000157764	ENST00000646891.2	32141	22	GO:0004672	protein kinase activity	0.9522	0.773	0.1792	Type1_DomainLoss	0	766	5	specialization
ENSG00000157764	ENST00000646891.2	32141	23	GO:0004674	protein serine/threonine kinase activity	0.8328	0.6819	0.1508	Type1_DomainLoss	0	766	5	specialization
ENSG00000157764	ENST00000646891.2	32141	41	GO:0005524	ATP binding	0.9162	0.7451	0.1711	Type1_DomainLoss	0	766	5	specialization
ENSG00000157764	ENST00000646891.2	32141	57	GO:0031267	small GTPase binding	0.4349	0.3635	0.0713	Type1_DomainLoss	0	766	5	specialization
ENSG00000157764	ENST00000646891.2	32141	62	GO:0042802	identical protein binding	0.4753	0.4168	0.0585	Type1_DomainLoss	0	766	5	specialization
ENSG00000157764	ENST00000646891.2	32141	78	GO:0106310	protein serine kinase activity	0.8214	0.6671	0.1544	Type1_DomainLoss	0	766	5	specialization
ENSG00000084623	ENST00000677202.1	33575	15	GO:0003723	RNA binding	0.4627	0.403	0.0597	Type1_DomainLoss	0	325	6	specialization
ENSG00000084623	ENST00000677711.2	33664	15	GO:0003723	RNA binding	0.4627	0.403	0.0597	Type1_DomainLoss	0	325	6	specialization
ENSG00000162601	ENST00000493821.6	24550	39	GO:0005515	protein binding	0.689	0.6	0.089	Type2_PartialTrunc	2	575	3	specialization
ENSG00000174428	ENST00000472837.7	23476	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.5304	0.4137	0.1168	Type1_DomainLoss	0	949	4	specialization
ENSG00000174428	ENST00000611835.4	30398	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.5894	0.4137	0.1758	Type1_DomainLoss	0	779	4	specialization
ENSG00000163785	ENST00000623711.4	31220	27	GO:0004888	transmembrane signaling receptor activity	0.3743	0.2104	0.1638	Type3_SameDomain	1	607	2	specialization
ENSG00000114744	ENST00000473414.6	23495	39	GO:0005515	protein binding	0.8501	0.7254	0.1247	Type3_SameDomain	1	199	2	specialization
ENSG00000163714	ENST00000473835.7	23526	7	GO:0003676	nucleic acid binding	0.8379	0.585	0.2529	Type3_SameDomain	2	1029	4	specialization
ENSG00000163714	ENST00000473835.7	23526	15	GO:0003723	RNA binding	0.8231	0.5858	0.2373	Type3_SameDomain	2	1029	4	specialization
ENSG00000205643	ENST00000474256.1	23545	39	GO:0005515	protein binding	0.7613	0.6335	0.1277	Type3_SameDomain	0	104	2	specialization
ENSG00000144959	ENST00000475381.7	23613	19	GO:0003824	catalytic activity	0.7753	0.5184	0.2569	Type0_NoDomain	0	408	6	specialization
ENSG00000144959	ENST00000475381.7	23613	50	GO:0016787	hydrolase activity	0.8417	0.5744	0.2673	Type0_NoDomain	0	408	6	specialization
ENSG00000144959	ENST00000475381.7	23614	19	GO:0003824	catalytic activity	0.7753	0.5184	0.2569	Type0_NoDomain	0	408	6	specialization
ENSG00000144959	ENST00000475381.7	23614	50	GO:0016787	hydrolase activity	0.8417	0.5744	0.2673	Type0_NoDomain	0	408	6	specialization
ENSG00000144959	ENST00000538775.5	26968	19	GO:0003824	catalytic activity	0.7562	0.5184	0.2378	Type0_NoDomain	0	448	6	specialization
ENSG00000144959	ENST00000538775.5	26968	50	GO:0016787	hydrolase activity	0.8353	0.5744	0.2609	Type0_NoDomain	0	448	6	specialization
ENSG00000144959	ENST00000538775.5	26969	19	GO:0003824	catalytic activity	0.7562	0.5184	0.2378	Type0_NoDomain	0	448	6	specialization
ENSG00000144959	ENST00000538775.5	26969	50	GO:0016787	hydrolase activity	0.8353	0.5744	0.2609	Type0_NoDomain	0	448	6	specialization
ENSG00000227124	ENST00000652011.2	32631	1	GO:0000976	transcription cis-regulatory region binding	0.6402	0.495	0.1451	Type3_SameDomain	2	914	2	specialization
ENSG00000204152	ENST00000478381.5	23769	55	GO:0022857	transmembrane transporter activity	0.7076	0.3618	0.3458	Type0_NoDomain	0	150	4	specialization
ENSG00000204152	ENST00000478381.5	23770	55	GO:0022857	transmembrane transporter activity	0.7076	0.3618	0.3458	Type0_NoDomain	0	150	4	specialization
ENSG00000197312	ENST00000711098.1	36197	39	GO:0005515	protein binding	0.7397	0.6262	0.1135	Type0_NoDomain	0	1022	11	specialization
ENSG00000197312	ENST00000711098.1	36198	39	GO:0005515	protein binding	0.7397	0.6262	0.1135	Type0_NoDomain	0	1022	11	specialization
ENSG00000197312	ENST00000711098.1	36199	39	GO:0005515	protein binding	0.7397	0.6262	0.1135	Type0_NoDomain	0	1022	11	specialization
ENSG00000113575	ENST00000703308.1	35869	50	GO:0016787	hydrolase activity	0.469	0.3297	0.1392	Type3_SameDomain	1	252	8	specialization
ENSG00000113575	ENST00000703309.1	35870	50	GO:0016787	hydrolase activity	0.4156	0.3297	0.0859	Type3_SameDomain	1	239	8	specialization
ENSG00000242265	ENST00000482108.1	23965	47	GO:0008270	zinc ion binding	0.5465	0.4317	0.1148	Type1_DomainLoss	0	357	6	specialization
ENSG00000242265	ENST00000482108.1	23966	47	GO:0008270	zinc ion binding	0.5465	0.4317	0.1148	Type1_DomainLoss	0	357	6	specialization
ENSG00000242265	ENST00000615790.5	30674	47	GO:0008270	zinc ion binding	0.5465	0.4317	0.1148	Type1_DomainLoss	0	357	6	specialization
ENSG00000242265	ENST00000615790.5	30675	47	GO:0008270	zinc ion binding	0.5465	0.4317	0.1148	Type1_DomainLoss	0	357	6	specialization
ENSG00000172936	ENST00000650905.2	32494	32	GO:0005102	signaling receptor binding	0.73	0.5923	0.1376	Type3_SameDomain	1	309	3	specialization
ENSG00000172936	ENST00000650905.2	32494	62	GO:0042802	identical protein binding	0.7047	0.6145	0.0902	Type3_SameDomain	1	309	3	specialization
ENSG00000172936	ENST00000650905.2	32494	75	GO:0060090	molecular adaptor activity	0.7719	0.5555	0.2164	Type3_SameDomain	1	309	3	specialization
ENSG00000127914	ENST00000493453.1	24526	75	GO:0060090	molecular adaptor activity	0.4305	0.362	0.0685	Type0_NoDomain	0	1655	11	specialization
ENSG00000127914	ENST00000679521.1	33909	66	GO:0044325	transmembrane transporter binding	0.2401	0.1878	0.0522	Type0_NoDomain	0	3889	11	specialization
ENSG00000127914	ENST00000680181.1	34015	75	GO:0060090	molecular adaptor activity	0.4248	0.362	0.0628	Type0_NoDomain	0	3876	11	specialization
ENSG00000127914	ENST00000680513.1	34074	75	GO:0060090	molecular adaptor activity	0.4248	0.362	0.0628	Type0_NoDomain	0	3860	11	specialization
ENSG00000127914	ENST00000680534.1	34076	75	GO:0060090	molecular adaptor activity	0.4248	0.362	0.0628	Type0_NoDomain	0	3920	11	specialization
ENSG00000127914	ENST00000680952.1	34140	75	GO:0060090	molecular adaptor activity	0.4248	0.362	0.0628	Type0_NoDomain	0	3827	11	specialization
ENSG00000127914	ENST00000681412.1	34208	75	GO:0060090	molecular adaptor activity	0.4248	0.362	0.0628	Type0_NoDomain	0	3923	11	specialization
ENSG00000127914	ENST00000681722.1	34250	75	GO:0060090	molecular adaptor activity	0.4248	0.362	0.0628	Type0_NoDomain	0	3915	11	specialization
ENSG00000168615	ENST00000676919.1	33543	34	GO:0005178	integrin binding	0.5367	0.4542	0.0824	Type3_SameDomain	3	655	2	specialization
ENSG00000171135	ENST00000647897.1	32216	39	GO:0005515	protein binding	0.5936	0.5367	0.0569	Type0_NoDomain	0	183	3	specialization
ENSG00000113845	ENST00000494664.6	24585	39	GO:0005515	protein binding	0.7431	0.6867	0.0564	Type0_NoDomain	0	285	3	specialization
ENSG00000120334	ENST00000682279.1	34344	39	GO:0005515	protein binding	0.5757	0.5134	0.0623	Type0_NoDomain	0	344	3	specialization
ENSG00000120334	ENST00000682279.1	34345	39	GO:0005515	protein binding	0.5757	0.5134	0.0623	Type0_NoDomain	0	344	3	specialization
ENSG00000173889	ENST00000497658.5	24742	9	GO:0003682	chromatin binding	0.2074	0.0946	0.1127	Type1_DomainLoss	0	157	3	specialization
ENSG00000173889	ENST00000497658.5	24742	39	GO:0005515	protein binding	0.6399	0.4274	0.2125	Type1_DomainLoss	0	157	3	specialization
ENSG00000162086	ENST00000498240.6	24763	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.7804	0.6991	0.0813	Type2_PartialTrunc	1	241	9	specialization
ENSG00000162086	ENST00000498240.6	24763	81	GO:1990837	sequence-specific double-stranded DNA binding	0.6371	0.4934	0.1437	Type2_PartialTrunc	1	241	9	specialization
ENSG00000162086	ENST00000498240.6	24764	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.7804	0.6991	0.0813	Type2_PartialTrunc	1	241	9	specialization
ENSG00000162086	ENST00000498240.6	24764	81	GO:1990837	sequence-specific double-stranded DNA binding	0.6371	0.4934	0.1437	Type2_PartialTrunc	1	241	9	specialization
ENSG00000162086	ENST00000574298.6	28885	2	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	0.4273	0.3173	0.11	Type2_PartialTrunc	2	458	9	specialization
ENSG00000162086	ENST00000669516.2	33014	4	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	0.835	0.6991	0.1358	Type3_SameDomain	3	537	9	specialization
ENSG00000135297	ENST00000680686.1	34105	15	GO:0003723	RNA binding	0.6061	0.5256	0.0805	Type0_NoDomain	0	641	8	specialization
ENSG00000138686	ENST00000506636.1	25064	39	GO:0005515	protein binding	0.8561	0.6546	0.2016	Type0_NoDomain	0	672	2	specialization
ENSG00000138686	ENST00000506636.1	25064	76	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	0.5561	0.3019	0.2543	Type0_NoDomain	0	672	2	specialization
ENSG00000145362	ENST00000506344.6	25050	39	GO:0005515	protein binding	0.7645	0.7048	0.0596	Type3_SameDomain	6	4183	19	specialization
ENSG00000145362	ENST00000506344.6	25050	52	GO:0019899	enzyme binding	0.5619	0.2994	0.2625	Type3_SameDomain	6	4183	19	specialization
ENSG00000145362	ENST00000506344.6	25050	53	GO:0019901	protein kinase binding	0.3368	0.2037	0.1331	Type3_SameDomain	6	4183	19	specialization
ENSG00000145362	ENST00000506344.6	25050	56	GO:0030674	protein-macromolecule adaptor activity	0.5332	0.2454	0.2877	Type3_SameDomain	6	4183	19	specialization
ENSG00000145362	ENST00000506344.6	25050	66	GO:0044325	transmembrane transporter binding	0.6908	0.3268	0.364	Type3_SameDomain	6	4183	19	specialization
ENSG00000145362	ENST00000514960.5	25542	39	GO:0005515	protein binding	0.7601	0.7048	0.0552	Type2_PartialTrunc	3	965	19	specialization
ENSG00000145362	ENST00000514960.5	25542	66	GO:0044325	transmembrane transporter binding	0.4333	0.3268	0.1066	Type2_PartialTrunc	3	965	19	specialization
ENSG00000145362	ENST00000671793.1	33063	39	GO:0005515	protein binding	0.7762	0.7048	0.0714	Type3_SameDomain	6	1943	19	specialization
ENSG00000145362	ENST00000671793.1	33063	52	GO:0019899	enzyme binding	0.5914	0.2994	0.292	Type3_SameDomain	6	1943	19	specialization
ENSG00000145362	ENST00000671793.1	33063	53	GO:0019901	protein kinase binding	0.3739	0.2037	0.1701	Type3_SameDomain	6	1943	19	specialization
ENSG00000145362	ENST00000671793.1	33063	56	GO:0030674	protein-macromolecule adaptor activity	0.5713	0.2454	0.3259	Type3_SameDomain	6	1943	19	specialization
ENSG00000145362	ENST00000671793.1	33063	66	GO:0044325	transmembrane transporter binding	0.7214	0.3268	0.3947	Type3_SameDomain	6	1943	19	specialization
ENSG00000145362	ENST00000671893.1	33069	39	GO:0005515	protein binding	0.7746	0.7048	0.0698	Type2_PartialTrunc	5	1689	19	specialization
ENSG00000145362	ENST00000671893.1	33069	52	GO:0019899	enzyme binding	0.5436	0.2994	0.2442	Type2_PartialTrunc	5	1689	19	specialization
ENSG00000145362	ENST00000671893.1	33069	53	GO:0019901	protein kinase binding	0.3402	0.2037	0.1364	Type2_PartialTrunc	5	1689	19	specialization
ENSG00000145362	ENST00000671893.1	33069	56	GO:0030674	protein-macromolecule adaptor activity	0.5267	0.2454	0.2813	Type2_PartialTrunc	5	1689	19	specialization
ENSG00000145362	ENST00000671893.1	33069	66	GO:0044325	transmembrane transporter binding	0.6701	0.3268	0.3433	Type2_PartialTrunc	5	1689	19	specialization
ENSG00000145362	ENST00000673298.1	33159	39	GO:0005515	protein binding	0.7755	0.7048	0.0706	Type3_SameDomain	6	3964	19	specialization
ENSG00000145362	ENST00000673298.1	33159	52	GO:0019899	enzyme binding	0.5959	0.2994	0.2965	Type3_SameDomain	6	3964	19	specialization
ENSG00000145362	ENST00000673298.1	33159	53	GO:0019901	protein kinase binding	0.3791	0.2037	0.1754	Type3_SameDomain	6	3964	19	specialization
ENSG00000145362	ENST00000673298.1	33159	56	GO:0030674	protein-macromolecule adaptor activity	0.5691	0.2454	0.3237	Type3_SameDomain	6	3964	19	specialization
ENSG00000145362	ENST00000673298.1	33159	66	GO:0044325	transmembrane transporter binding	0.7145	0.3268	0.3877	Type3_SameDomain	6	3964	19	specialization
ENSG00000145362	ENST00000681990.1	34282	39	GO:0005515	protein binding	0.7736	0.7048	0.0688	Type2_PartialTrunc	3	1001	19	specialization
ENSG00000145362	ENST00000681990.1	34282	66	GO:0044325	transmembrane transporter binding	0.4432	0.3268	0.1165	Type2_PartialTrunc	3	1001	19	specialization
ENSG00000145362	ENST00000682049.1	34296	39	GO:0005515	protein binding	0.7881	0.7048	0.0832	Type2_PartialTrunc	3	749	19	specialization
ENSG00000145362	ENST00000682049.1	34296	66	GO:0044325	transmembrane transporter binding	0.4643	0.3268	0.1375	Type2_PartialTrunc	3	749	19	specialization
ENSG00000145362	ENST00000682189.1	34319	39	GO:0005515	protein binding	0.8053	0.7048	0.1005	Type2_PartialTrunc	5	1082	19	specialization
ENSG00000145362	ENST00000682189.1	34319	53	GO:0019901	protein kinase binding	0.2721	0.2037	0.0684	Type2_PartialTrunc	5	1082	19	specialization
ENSG00000145362	ENST00000682189.1	34320	39	GO:0005515	protein binding	0.8053	0.7048	0.1005	Type2_PartialTrunc	5	1082	19	specialization
ENSG00000145362	ENST00000682189.1	34320	53	GO:0019901	protein kinase binding	0.2721	0.2037	0.0684	Type2_PartialTrunc	5	1082	19	specialization
ENSG00000145362	ENST00000682189.1	34321	39	GO:0005515	protein binding	0.8053	0.7048	0.1005	Type2_PartialTrunc	5	1082	19	specialization
ENSG00000145362	ENST00000682189.1	34321	53	GO:0019901	protein kinase binding	0.2721	0.2037	0.0684	Type2_PartialTrunc	5	1082	19	specialization
ENSG00000145362	ENST00000683908.1	34595	52	GO:0019899	enzyme binding	0.3753	0.2994	0.0759	Type1_DomainLoss	0	315	19	specialization
ENSG00000145362	ENST00000684225.1	34647	66	GO:0044325	transmembrane transporter binding	0.4593	0.3268	0.1326	Type2_PartialTrunc	3	1034	19	specialization
ENSG00000145362	ENST00000684470.1	34686	66	GO:0044325	transmembrane transporter binding	0.486	0.3268	0.1592	Type2_PartialTrunc	3	1013	19	specialization
ENSG00000150471	ENST00000502815.1	24859	27	GO:0004888	transmembrane signaling receptor activity	0.8807	0.8293	0.0514	Type3_SameDomain	2	853	5	specialization
ENSG00000150471	ENST00000502815.1	24859	28	GO:0004930	G protein-coupled receptor activity	0.9511	0.862	0.0891	Type3_SameDomain	2	853	5	specialization
ENSG00000150471	ENST00000502815.1	24859	39	GO:0005515	protein binding	0.6198	0.5387	0.0811	Type3_SameDomain	2	853	5	specialization
ENSG00000198431	ENST00000503506.6	24898	62	GO:0042802	identical protein binding	0.633	0.5588	0.0742	Type3_SameDomain	1	497	7	specialization
ENSG00000198431	ENST00000526691.5	26179	62	GO:0042802	identical protein binding	0.6131	0.5588	0.0543	Type3_SameDomain	1	549	7	specialization
ENSG00000198431	ENST00000526691.5	26180	62	GO:0042802	identical protein binding	0.6131	0.5588	0.0543	Type3_SameDomain	1	549	7	specialization
ENSG00000171476	ENST00000556614.6	28091	8	GO:0003677	DNA binding	0.7683	0.6121	0.1562	Type3_SameDomain	1	137	2	specialization
ENSG00000138767	ENST00000649644.1	32370	19	GO:0003824	catalytic activity	0.8792	0.4507	0.4285	Type3_SameDomain	2	555	4	specialization
ENSG00000138767	ENST00000649644.1	32370	39	GO:0005515	protein binding	0.7157	0.4802	0.2355	Type3_SameDomain	2	555	4	specialization
ENSG00000138767	ENST00000649644.1	32371	19	GO:0003824	catalytic activity	0.8792	0.4507	0.4285	Type3_SameDomain	2	555	4	specialization
ENSG00000138767	ENST00000649644.1	32371	39	GO:0005515	protein binding	0.7157	0.4802	0.2355	Type3_SameDomain	2	555	4	specialization
ENSG00000134987	ENST00000513710.4	25466	15	GO:0003723	RNA binding	0.6252	0.5656	0.0596	Type0_NoDomain	0	895	3	specialization
ENSG00000134987	ENST00000513710.4	25467	15	GO:0003723	RNA binding	0.6252	0.5656	0.0596	Type0_NoDomain	0	895	3	specialization
ENSG00000137601	ENST00000507142.6	25089	22	GO:0004672	protein kinase activity	0.8212	0.5088	0.3123	Type3_SameDomain	1	1286	9	specialization
ENSG00000137601	ENST00000507142.6	25089	23	GO:0004674	protein serine/threonine kinase activity	0.7848	0.4782	0.3066	Type3_SameDomain	1	1286	9	specialization
ENSG00000137601	ENST00000507142.6	25089	41	GO:0005524	ATP binding	0.8301	0.5094	0.3208	Type3_SameDomain	1	1286	9	specialization
ENSG00000137601	ENST00000507142.6	25089	78	GO:0106310	protein serine kinase activity	0.8214	0.5012	0.3202	Type3_SameDomain	1	1286	9	specialization
ENSG00000137601	ENST00000511633.5	25338	22	GO:0004672	protein kinase activity	0.8322	0.5088	0.3234	Type3_SameDomain	1	1242	9	specialization
ENSG00000137601	ENST00000511633.5	25338	23	GO:0004674	protein serine/threonine kinase activity	0.7714	0.4782	0.2931	Type3_SameDomain	1	1242	9	specialization
ENSG00000137601	ENST00000511633.5	25338	41	GO:0005524	ATP binding	0.8313	0.5094	0.3219	Type3_SameDomain	1	1242	9	specialization
ENSG00000137601	ENST00000511633.5	25338	78	GO:0106310	protein serine kinase activity	0.8037	0.5012	0.3025	Type3_SameDomain	1	1242	9	specialization
