tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary	severity_score	domain_binary_faithful
muscle	ENSG00000186577.14	23664	31534	31534	23664	1	340	0	1	0.1634804270462633	1	-14.836530685424805	0
muscle	ENSG00000284862.3	23669	32471	23669	32471	0	257	0	1	0.1837803921568627	1	0.4862518012523651	0
muscle	ENSG00000227124.11	32631	23714	32631	23714	0	821	1	0	0.153034398034398	1	20.18100357055664	1
muscle	ENSG00000204152.14	32520	23769	23769	32520	1	215	0	1	0.0015116279069767	1	28.861825942993164	0
muscle	ENSG00000204152.14	32520	23770	23770	32520	1	215	0	1	0.0015116279069767	1	28.861825942993164	0
muscle	ENSG00000125691.15	23798	36411	23798	36411	0	3	0	1	-0.017	0	0.0497500076889991	0
muscle	ENSG00000106991.15	36273	23863	36273	23863	0	18	0	1	0.0950555555555555	0	-0.4970383644104004	0
muscle	ENSG00000106991.15	36273	36272	36273	36272	0	104	0	1	0.1139326923076923	0	-1.0446275472640991	0
muscle	ENSG00000197312.13	23897	36197	36197	23897	1	405	0	1	0.1342666666666666	0	5.114715576171875	0
muscle	ENSG00000197312.13	23897	36198	36198	23897	1	405	0	1	0.1342666666666666	0	5.114715576171875	0
muscle	ENSG00000197312.13	23897	36199	36199	23897	1	405	0	1	0.1342666666666666	0	5.114713668823242	0
muscle	ENSG00000113575.13	23911	25931	23911	25931	0	65	1	1	0.1654153846153846	0	1.7718567848205566	1
muscle	ENSG00000113575.13	23911	35869	23911	35869	0	57	1	1	0.0127719298245614	0	5.223141670227051	1
muscle	ENSG00000113575.13	23911	35870	23911	35870	0	70	1	1	0.0565714285714285	0	4.6900129318237305	1
muscle	ENSG00000113575.13	23911	35871	23911	35871	0	65	1	1	0.1654153846153846	0	1.7718570232391355	1
muscle	ENSG00000113575.13	23911	35872	35872	23911	1	8	1	0	-0.1658749999999999	0	-0.1513294875621795	1
muscle	ENSG00000113575.13	23911	35873	35873	23911	1	8	1	0	-0.1658749999999999	0	-0.1513294875621795	1
muscle	ENSG00000214046.9	24210	23939	24210	23939	0	5	0	0	0.2542	1	0.2401295304298401	0
muscle	ENSG00000214046.9	24210	29854	24210	29854	0	5	0	0	0.2542	1	0.2401295304298401	0
muscle	ENSG00000242265.6	30480	23965	30480	23965	0	382	1	0	0.1364895287958115	1	-2.046133756637573	1
muscle	ENSG00000242265.6	30480	23966	30480	23966	0	382	1	0	0.1364895287958115	1	-2.046133756637573	1
muscle	ENSG00000242265.6	30480	30674	30480	30674	0	382	1	0	0.1364895287958115	1	-2.046133756637573	1
muscle	ENSG00000242265.6	30480	30675	30480	30675	0	382	1	0	0.1364895287958115	1	-2.046133756637573	1
muscle	ENSG00000172936.18	32494	24073	32494	24073	0	212	0	1	0.1025567567567567	1	6.856860160827637	0
muscle	ENSG00000172936.18	32494	24074	32494	24074	0	212	0	1	0.1025567567567567	1	6.856860160827637	0
muscle	ENSG00000258465.8	32200	24103	32200	24103	0	666	1	0	0.1346	1	8.58094596862793	1
muscle	ENSG00000121749.16	24150	27734	27734	24150	1	17	0	0	-0.0554117647058823	0	-0.51800537109375	0
muscle	ENSG00000060762.20	31085	24196	31085	24196	0	44	0	0	0.2171590909090908	1	-0.5483542680740356	0
muscle	ENSG00000127914.19	34208	24199	34208	24199	0	3130	0	1	0.1730067157019507	1	5.136540412902832	0
muscle	ENSG00000127914.19	34208	24526	34208	24526	0	2292	0	0	0.1609157894736842	1	-0.0373435914516449	0
muscle	ENSG00000127914.19	34208	33260	34208	33260	0	3805	0	0	0.1633482260183968	1	5.358012676239014	0
muscle	ENSG00000127914.19	34208	33261	34208	33261	0	3805	0	0	0.1633482260183968	1	5.358012676239014	0
muscle	ENSG00000127914.19	34208	33909	34208	33909	0	42	0	0	0.0732051282051282	0	-0.0388429760932922	0
muscle	ENSG00000127914.19	34208	34015	34208	34015	0	55	0	0	0.1603653846153846	0	0.0	0
muscle	ENSG00000127914.19	34208	34074	34208	34074	0	71	0	0	0.1476470588235294	0	0.0	0
muscle	ENSG00000127914.19	34208	34076	34208	34076	0	38	0	0	0.1092272727272727	0	0.0	0
muscle	ENSG00000127914.19	34208	34140	34208	34140	0	104	0	0	0.0735148514851485	0	0.0	0
muscle	ENSG00000127914.19	34208	34250	34208	34250	0	8	0	0	0.09225	0	0.0	0
muscle	ENSG00000168615.13	24200	33543	24200	33543	0	164	0	1	0.07875	0	-0.3251068592071533	0
muscle	ENSG00000128928.10	24211	32506	32506	24211	1	3	0	1	0.1329999999999999	0	-0.0962952524423599	0
muscle	ENSG00000163950.13	24307	24250	24307	24250	0	35	0	1	0.2346857142857143	0	0.1852222979068756	0
muscle	ENSG00000171135.15	32216	24323	32216	24323	0	54	0	1	0.0209259259259259	0	-1.4406832456588743	0
muscle	ENSG00000171135.15	32216	24324	32216	24324	0	54	0	1	0.0209259259259259	0	-1.4406832456588743	0
muscle	ENSG00000130706.13	24448	30988	24448	30988	0	39	0	0	0.0337948717948718	0	1.353332281112671	0
muscle	ENSG00000113845.10	24585	24458	24585	24458	0	152	0	1	0.1484276315789473	1	-3.2432451248168945	0
muscle	ENSG00000113845.10	24585	24545	24585	24545	0	134	0	0	-0.0308731343283581	1	11.16608715057373	0
muscle	ENSG00000213689.14	31472	24460	31472	24460	0	26	0	1	0.1501499999999999	0	0.7391949892044067	0
muscle	ENSG00000267858.9	36632	24532	36632	24532	0	200	0	1	0.1166846846846847	1	-0.9070807695388794	0
muscle	ENSG00000267858.9	36632	24533	36632	24533	0	200	0	1	0.1166846846846847	1	-0.9070807695388794	0
muscle	ENSG00000267858.9	36632	24534	36632	24534	0	200	0	1	0.1166846846846847	1	-0.9070807695388794	0
muscle	ENSG00000267858.9	36632	32576	36632	32576	0	239	1	1	0.1138496240601503	1	-29.17843246459961	1
muscle	ENSG00000267858.9	36632	32577	36632	32577	0	239	1	1	0.1138496240601503	1	-29.17843246459961	1
muscle	ENSG00000267858.9	36632	32578	36632	32578	0	239	1	1	0.1138496240601503	1	-29.17843246459961	1
muscle	ENSG00000267858.9	36632	32579	36632	32579	0	239	1	1	0.1138496240601503	1	-29.17843246459961	1
muscle	ENSG00000267858.9	36632	35245	36632	35245	0	194	0	1	0.1612477064220183	1	1.7218029499053955	0
muscle	ENSG00000120334.16	34344	24613	34344	24613	0	388	0	1	0.0474937499999999	1	9.877678871154783	0
muscle	ENSG00000248592.7	24945	24624	24945	24624	0	429	1	1	0.0871	1	19.07318115234375	1
muscle	ENSG00000173889.16	24642	24742	24742	24642	1	210	1	1	0.13696875	1	24.82291412353516	1
muscle	ENSG00000255508.7	26155	24693	26155	24693	0	170	1	1	0.0406117647058823	0	3.375905036926269	1
muscle	ENSG00000255508.7	26155	24694	26155	24694	0	170	1	1	0.0406117647058823	0	3.375905036926269	1
muscle	ENSG00000255508.7	26155	24695	26155	24695	0	170	1	1	0.0406117647058823	0	3.375905036926269	1
muscle	ENSG00000163590.14	24762	24726	24762	24726	0	166	1	0	0.0776024096385542	1	3.635495901107788	1
muscle	ENSG00000163590.14	24762	24727	24762	24727	0	166	1	0	0.0776024096385542	1	3.635495901107788	1
muscle	ENSG00000067082.15	24739	27272	24739	27272	0	50	0	0	0.10796	1	5.822774887084961	0
muscle	ENSG00000067082.15	24739	27273	24739	27273	0	50	0	0	0.10796	1	5.822774887084961	0
muscle	ENSG00000162086.16	33014	24763	33014	24763	0	299	1	0	0.1569397993311036	1	4.5376410484313965	1
muscle	ENSG00000162086.16	33014	24764	33014	24764	0	299	1	0	0.1569397993311036	1	4.5376410484313965	1
muscle	ENSG00000162086.16	33014	28885	33014	28885	0	142	1	1	0.1407739130434782	0	0.6936800479888916	1
muscle	ENSG00000162086.16	33014	28928	33014	28928	0	387	1	0	0.1735348837209302	1	1.5933284759521484	1
muscle	ENSG00000162086.16	33014	28929	33014	28929	0	387	1	0	0.1735348837209302	1	1.5933284759521484	1
muscle	ENSG00000162086.16	33014	28930	33014	28930	0	387	1	0	0.1735348837209302	1	1.5933284759521484	1
muscle	ENSG00000162086.16	33014	28931	33014	28931	0	387	1	0	0.1735348837209302	1	1.5933284759521484	1
muscle	ENSG00000162086.16	33014	28949	33014	28949	0	449	1	1	0.1536223277909738	1	16.74040985107422	1
muscle	ENSG00000135297.17	24767	34006	24767	34006	0	308	0	1	0.1076363636363636	0	-5.607324123382568	0
muscle	ENSG00000135297.17	24767	34007	24767	34007	0	308	0	1	0.1076363636363636	0	-5.607324123382568	0
muscle	ENSG00000135297.17	24767	34021	24767	34021	0	230	0	1	0.077257281553398	0	2.591646671295166	0
muscle	ENSG00000135297.17	24767	34022	24767	34022	0	230	0	1	0.077257281553398	0	2.591646671295166	0
muscle	ENSG00000135297.17	24767	34032	24767	34032	0	230	0	1	0.077257281553398	0	2.591646671295166	0
muscle	ENSG00000135297.17	24767	34105	24767	34105	0	100	0	1	0.035381443298969	0	0.8236051797866821	0
muscle	ENSG00000135297.17	24767	34183	24767	34183	0	144	0	1	0.09975	0	-1.2665367126464844	0
muscle	ENSG00000141232.5	24800	25219	24800	25219	0	345	0	1	0.1374569536423841	1	6.721743583679199	0
muscle	ENSG00000245532.12	24818	24803	24818	24803	0	209	0	1	0.1737901234567901	1	1.8300052881240845	0
muscle	ENSG00000245105.5	32993	24804	24804	32993	1	118	0	1	0.1061142857142857	1	0.0932816863059997	0
muscle	ENSG00000071127.18	24805	24847	24805	24847	0	140	1	1	0.0768	0	1.345510721206665	1
muscle	ENSG00000071127.18	24805	25196	24805	25196	0	273	1	1	0.0748901098901098	0	1.807688593864441	1
muscle	ENSG00000071127.18	24805	25197	24805	25197	0	273	1	1	0.0748901098901098	0	1.807688593864441	1
muscle	ENSG00000071127.18	24805	35736	35736	24805	1	7	1	1	0.1994285714285714	0	-0.0129430759698152	1
muscle	ENSG00000071127.18	24805	35737	35737	24805	1	7	1	1	0.1994285714285714	0	-0.0129430759698152	1
muscle	ENSG00000229117.9	27496	24825	24825	27496	1	22	0	0	0.0891176470588235	1	0.606835126876831	0
muscle	ENSG00000245937.11	34976	24826	34976	24826	0	130	0	1	0.0700897435897435	1	-2.7758865356445312	0
muscle	ENSG00000245937.11	34976	32999	34976	32999	0	138	0	1	0.0601219512195121	1	-2.7449498176574707	0
muscle	ENSG00000196670.14	24834	25369	24834	25369	0	33	0	1	0.2939090909090909	0	0.2309598922729492	0
muscle	ENSG00000138686.10	25064	24835	25064	24835	0	560	0	0	0.0954059040590405	1	5.954639434814453	0
muscle	ENSG00000138756.19	24843	24861	24843	24861	0	510	0	0	0.2251913214990138	1	-1.6271719932556152	0
muscle	ENSG00000145362.21	25050	24846	25050	24846	0	4171	1	1	0.1929966085271318	1	30.262189865112305	1
muscle	ENSG00000145362.21	25050	25542	25050	25542	0	3220	1	1	0.2038152173913043	1	11.446950912475586	1
muscle	ENSG00000145362.21	25050	33063	25050	33063	0	2246	0	1	0.2498161175422974	1	1.293241024017334	0
muscle	ENSG00000145362.21	25050	33069	25050	33069	0	2499	1	1	0.2388315326130452	1	1.1606664657592771	1
muscle	ENSG00000145362.21	25050	33159	25050	33159	0	225	0	1	0.1584355555555555	0	1.380532145500183	0
muscle	ENSG00000145362.21	25050	34282	25050	34282	0	3183	1	1	0.204980835689601	1	11.786351203918455	1
muscle	ENSG00000145362.21	25050	34296	25050	34296	0	3435	1	1	0.1981732168850072	1	12.114294052124023	1
muscle	ENSG00000145362.21	25050	34319	25050	34319	0	3965	1	1	0.1972295081967213	1	0.2984822988510132	1
muscle	ENSG00000145362.21	25050	34320	25050	34320	0	3965	1	1	0.1972295081967213	1	0.2984822988510132	1
muscle	ENSG00000145362.21	25050	34321	25050	34321	0	3965	1	1	0.1972295081967213	1	0.2984822988510132	1
muscle	ENSG00000145362.21	25050	34322	25050	34322	0	4218	1	1	0.1942199420569773	1	29.69447326660156	1
muscle	ENSG00000145362.21	25050	34595	25050	34595	0	3869	1	1	0.1877751356939778	1	11.226162910461426	1
muscle	ENSG00000145362.21	25050	34647	25050	34647	0	3150	1	1	0.2048069841269841	1	12.263921737670898	1
muscle	ENSG00000145362.21	25050	34666	25050	34666	0	3947	1	1	0.1889865686771414	1	15.281976699829102	1
muscle	ENSG00000145362.21	25050	34667	25050	34667	0	3947	1	1	0.1889865686771414	1	15.281976699829102	1
muscle	ENSG00000145362.21	25050	34686	25050	34686	0	3172	1	1	0.2042323455233291	1	12.512449264526367	1
muscle	ENSG00000145362.21	25050	34729	25050	34729	0	4061	1	1	0.1892477832512315	1	14.694549560546877	1
muscle	ENSG00000145362.21	25050	34730	25050	34730	0	4061	1	1	0.1892477832512315	1	14.694549560546877	1
muscle	ENSG00000113716.13	24849	30528	30528	24849	1	246	0	1	0.1858211382113821	0	-4.206776142120361	0
muscle	ENSG00000113716.13	24849	30529	30529	24849	1	246	0	1	0.1858211382113821	0	-4.206776142120361	0
muscle	ENSG00000150471.17	34476	24859	34476	24859	0	690	1	1	0.1077362318840579	1	-2.830526351928711	1
muscle	ENSG00000150471.17	34476	25364	34476	25364	0	318	0	1	0.1741815286624203	0	-1.9056165218353271	0
muscle	ENSG00000150471.17	34476	25365	34476	25365	0	318	0	1	0.1741815286624203	0	-1.9056165218353271	0
muscle	ENSG00000129128.13	24886	25113	24886	25113	0	84	0	1	0.04668	0	1.73080313205719	0
muscle	ENSG00000198431.18	26110	24898	26110	24898	0	150	0	1	0.1444599999999999	0	-1.785550236701965	0
muscle	ENSG00000198431.18	26110	26067	26110	26067	0	111	0	1	0.1279587628865979	0	0.2866343557834625	0
muscle	ENSG00000198431.18	26110	26154	26110	26154	0	152	0	1	0.1546356589147287	0	-0.8372198939323425	0
muscle	ENSG00000198431.18	26110	26179	26110	26179	0	99	0	1	0.1433434343434343	0	-0.329395979642868	0
muscle	ENSG00000198431.18	26110	26180	26110	26180	0	99	0	1	0.1433434343434343	0	-0.329395979642868	0
muscle	ENSG00000198431.18	26110	26259	26110	26259	0	112	0	1	0.146378947368421	0	1.2305128574371338	0
muscle	ENSG00000250132.7	24902	27012	27012	24902	1	185	0	1	0.1694807692307692	1	3.051872968673706	0
muscle	ENSG00000250132.7	24902	27427	27427	24902	1	213	0	1	0.1023828124999999	1	0.9284024238586426	0
muscle	ENSG00000171476.23	24903	28091	24903	28091	0	119	0	1	0.1998024691358025	1	-2.216170072555542	0
muscle	ENSG00000138767.14	24929	32370	32370	24929	1	625	0	1	0.0795977229601517	1	31.92245864868164	0
muscle	ENSG00000138767.14	24929	32371	32371	24929	1	625	0	1	0.0795977229601517	1	31.92245864868164	0
muscle	ENSG00000073331.18	32492	24936	32492	24936	0	90	0	1	0.1563953488372092	0	0.9862929582595824	0
muscle	ENSG00000145041.17	34614	24960	34614	24960	0	1	0	0	0.06	0	0.1730526834726333	0
muscle	ENSG00000185305.12	24976	25010	24976	25010	0	57	0	0	0.156911111111111	0	0.9613704681396484	0
muscle	ENSG00000230148.9	24979	36424	24979	36424	0	174	1	1	0.1778557692307692	1	0.9046379327774048	1
muscle	ENSG00000134987.13	25466	24989	25466	24989	0	316	0	0	0.0991075949367088	1	0.7209850549697876	0
muscle	ENSG00000146067.17	26066	25007	26066	25007	0	576	0	1	0.2615243055555555	1	2.7260942459106445	0
muscle	ENSG00000146067.17	26066	25073	26066	25073	0	454	0	1	0.2785308370044053	1	1.615594506263733	0
muscle	ENSG00000146067.17	26066	25074	26066	25074	0	454	0	1	0.2785308370044053	1	1.615594506263733	0
muscle	ENSG00000146067.17	26066	25075	26066	25075	0	454	0	1	0.2785308370044053	1	1.615594506263733	0
muscle	ENSG00000146067.17	26066	25076	26066	25076	0	454	0	1	0.2785308370044053	1	1.615594506263733	0
muscle	ENSG00000137601.18	25089	25243	25089	25243	0	1330	0	1	0.1736459824980111	1	16.021127700805664	0
muscle	ENSG00000137601.18	25089	25244	25089	25244	0	1330	0	1	0.1736459824980111	1	16.021129608154297	0
muscle	ENSG00000137601.18	25089	25338	25089	25338	0	44	0	0	0.1437045454545454	0	0.3466547727584839	0
muscle	ENSG00000137601.18	25089	34804	25089	34804	0	302	1	1	0.0801523178807946	0	6.346433639526367	1
muscle	ENSG00000137601.18	25089	34882	25089	34882	0	161	0	0	0.2236273291925466	1	0.7402925491333008	0
muscle	ENSG00000137601.18	25089	34907	25089	34907	0	42	0	0	0.2286774193548387	0	0.444859892129898	0
muscle	ENSG00000137601.18	25089	35139	25089	35139	0	726	1	1	0.1519669421487603	1	7.430023193359375	1
muscle	ENSG00000137601.18	25089	35227	25089	35227	0	858	0	0	0.1930082352941176	1	-4.671961784362793	0
muscle	ENSG00000269556.9	29938	25093	29938	25093	0	178	0	0	0.0175449438202247	1	0.3287494480609894	0
muscle	ENSG00000269556.9	29938	30344	29938	30344	0	59	0	1	-0.1363728813559322	0	-2.989131450653076	0
muscle	ENSG00000269556.9	29938	30410	29938	30410	0	178	0	1	-0.0924943820224719	1	1.1395033597946167	0
muscle	ENSG00000197603.16	32613	25149	32613	25149	0	54	0	0	0.1552592592592592	0	0.0	0
muscle	ENSG00000197603.16	32613	25519	32613	25519	0	988	0	1	0.0557398785425101	0	1.7063136100769043	0
muscle	ENSG00000151612.18	25183	32765	25183	32765	0	1088	1	1	0.196150460593654	1	-2.560218572616577	1
muscle	ENSG00000151612.18	25183	32766	25183	32766	0	1088	1	1	0.196150460593654	1	-2.560218572616577	1
muscle	ENSG00000151612.18	25183	33126	25183	33126	0	241	1	1	0.1888796680497925	0	-2.08230209350586	1
muscle	ENSG00000151612.18	25183	33127	25183	33127	0	241	1	1	0.1888796680497925	0	-2.08230209350586	1
muscle	ENSG00000151612.18	25183	33128	25183	33128	0	241	1	1	0.1888796680497925	0	-2.08230209350586	1
muscle	ENSG00000151612.18	25183	33129	25183	33129	0	241	1	1	0.1888796680497925	0	-2.08230209350586	1
muscle	ENSG00000001084.13	32462	25225	32462	25225	0	276	0	1	0.1204891304347826	0	4.887360572814941	0
muscle	ENSG00000001084.13	32462	25226	32462	25226	0	276	0	1	0.1204891304347826	0	4.887360572814941	0
muscle	ENSG00000114547.10	25492	25271	25492	25271	0	136	0	0	0.030551282051282	0	1.5066847801208496	0
muscle	ENSG00000153922.12	30606	25308	25308	30606	1	88	0	0	0.3928636363636364	0	0.0	0
muscle	ENSG00000204628.12	25410	25331	25410	25331	0	41	0	1	0.0436097560975609	0	0.3458717167377472	0
muscle	ENSG00000163291.14	25404	25604	25404	25604	0	139	0	1	-0.0676099999999999	0	3.768716335296631	0
muscle	ENSG00000119715.15	31968	25409	31968	25409	0	16	0	1	0.1549999999999999	0	-0.1200813353061676	0
muscle	ENSG00000013375.17	25482	25412	25412	25482	1	24	0	0	0.1815416666666666	1	-0.4811887741088867	0
muscle	ENSG00000249673.10	33055	25558	33055	25558	0	65	0	0	-0.0036428571428571	1	-1.1743669509887695	0
muscle	ENSG00000249673.10	33055	25559	33055	25559	0	65	0	0	-0.0036428571428571	1	-1.1743669509887695	0
muscle	ENSG00000249673.10	33055	25560	33055	25560	0	65	0	0	-0.0036428571428571	1	-1.1743669509887695	0
muscle	ENSG00000249673.10	33055	35847	33055	35847	0	214	0	1	0.153376923076923	1	2.175757884979248	0
muscle	ENSG00000249673.10	33055	35848	33055	35848	0	214	0	1	0.153376923076923	1	2.175757884979248	0
muscle	ENSG00000124795.17	32704	25595	32704	25595	0	139	0	0	0.2653739130434783	1	4.494969367980957	0
muscle	ENSG00000183137.16	25609	25853	25609	25853	0	226	0	0	0.1647477876106194	1	-0.0978121757507324	0
muscle	ENSG00000085719.13	25615	30615	25615	30615	0	284	1	1	0.0832887323943661	1	4.683620452880859	1
muscle	ENSG00000154582.18	25791	25737	25737	25791	1	39	0	1	0.1124102564102564	0	-5.689903259277344	0
muscle	ENSG00000154582.18	25791	25789	25789	25791	1	31	0	1	0.0566774193548387	0	-2.4660532474517822	0
muscle	ENSG00000133872.14	25851	25651	25851	25651	0	69	0	1	0.0396065573770492	0	-1.449214220046997	0
muscle	ENSG00000133872.14	25851	27428	25851	27428	0	205	0	1	0.0620558375634517	1	0.4090347290039062	0
muscle	ENSG00000133872.14	25851	27429	25851	27429	0	205	0	1	0.0620558375634517	1	0.4090347290039062	0
muscle	ENSG00000169139.12	25979	25662	25662	25979	1	83	0	1	0.0894468085106383	0	-2.084028720855713	0
muscle	ENSG00000169139.12	25979	25859	25979	25859	0	40	0	1	0.149925	0	-0.8054925799369812	0
muscle	ENSG00000169139.12	25979	25989	25979	25989	0	51	0	1	0.1038043478260869	0	-0.6662003993988037	0
muscle	ENSG00000112237.13	25802	25684	25802	25684	0	21	0	0	0.2644666666666667	1	0.1714411973953247	0
muscle	ENSG00000112237.13	25802	25798	25802	25798	0	21	0	0	0.2644666666666667	1	0.1714411973953247	0
muscle	ENSG00000228801.9	32776	25698	25698	32776	1	199	0	1	0.1745643564356435	1	-0.3696056604385376	0
muscle	ENSG00000228801.9	32776	25699	25699	32776	1	199	0	1	0.1745643564356435	1	-0.3696056604385376	0
muscle	ENSG00000253352.10	31962	31837	31962	31837	0	23	0	0	0.1451304347826087	0	-8.31381893157959	0
muscle	ENSG00000253352.10	31962	31859	31962	31859	0	23	0	0	0.1451304347826087	0	-8.31381893157959	0
muscle	ENSG00000253352.10	31962	31905	31962	31905	0	73	0	0	0.1320487804878048	1	-1.0502346754074097	0
muscle	ENSG00000146373.17	25886	25750	25886	25750	0	519	0	1	0.1874114052953156	1	8.901403427124023	0
muscle	ENSG00000174032.17	25762	26022	25762	26022	0	198	0	1	0.0326999999999999	1	0.7901549339294434	0
muscle	ENSG00000254087.8	25763	25790	25763	25790	0	21	0	0	0.197047619047619	0	-0.5544848442077637	0
muscle	ENSG00000104517.13	25806	25898	25806	25898	0	7	1	0	-0.0171428571428571	0	-0.3494581580162048	1
muscle	ENSG00000104517.13	25806	25899	25806	25899	0	7	1	0	-0.0171428571428571	0	-0.3494581580162048	1
muscle	ENSG00000104408.11	25933	25857	25933	25857	0	211	0	0	0.0025221238938053	1	5.031374454498291	0
muscle	ENSG00000104408.11	25933	33526	25933	33526	0	26	0	1	0.1229583333333333	0	-0.2754015028476715	0
muscle	ENSG00000104408.11	25933	33623	25933	33623	0	388	1	0	0.0330428571428571	1	11.96458625793457	1
muscle	ENSG00000113269.14	25864	25908	25864	25908	0	511	1	1	0.063376	1	18.723934173583984	1
muscle	ENSG00000113269.14	25864	25909	25864	25909	0	511	1	1	0.063376	1	18.723934173583984	1
muscle	ENSG00000113269.14	25864	25910	25864	25910	0	511	1	1	0.063376	1	18.723934173583984	1
muscle	ENSG00000113269.14	25864	25911	25864	25911	0	511	1	1	0.063376	1	18.723934173583984	1
muscle	ENSG00000113269.14	25864	25912	25864	25912	0	511	1	1	0.063376	1	18.723934173583984	1
muscle	ENSG00000113269.14	25864	25913	25864	25913	0	511	1	1	0.063376	1	18.723934173583984	1
muscle	ENSG00000113269.14	25864	25914	25864	25914	0	511	1	1	0.063376	1	18.723934173583984	1
muscle	ENSG00000253710.5	25872	26009	25872	26009	0	482	0	0	0.2259066390041493	1	0.7512766122817993	0
muscle	ENSG00000253710.5	25872	30724	25872	30724	0	779	0	1	0.2160965517241379	1	18.98412322998047	0
muscle	ENSG00000037749.13	25959	25907	25959	25907	0	253	1	0	0.081893280632411	1	-1.6167144775390625	1
muscle	ENSG00000197763.20	26035	25986	26035	25986	0	43	0	1	0.1030465116279069	0	0.3600302636623382	0
muscle	ENSG00000173120.15	26342	26065	26342	26065	0	915	0	1	0.1375693673695893	1	-0.319384753704071	0
muscle	ENSG00000173120.15	26342	26421	26342	26421	0	522	1	1	0.0766278586278586	0	1.0871758460998535	1
muscle	ENSG00000173120.15	26342	26500	26342	26500	0	216	1	1	0.081699074074074	0	0.7398439645767212	1
muscle	ENSG00000149182.15	26075	26100	26100	26075	1	14	1	0	0.1595714285714285	0	-0.4229979515075683	1
muscle	ENSG00000149182.15	26075	26101	26101	26075	1	14	1	0	0.1595714285714285	0	-0.4229979515075683	1
muscle	ENSG00000149100.13	26467	26081	26467	26081	0	132	0	1	0.1138333333333333	0	-1.098405838012695	0
muscle	ENSG00000139132.16	26688	26092	26688	26092	0	85	0	1	0.2105915492957746	0	-0.4593141078948974	0
muscle	ENSG00000139132.16	26688	27482	26688	27482	0	257	0	1	0.2329571984435797	0	-2.679728507995605	0
muscle	ENSG00000139132.16	26688	29183	26688	29183	0	164	0	1	0.2496768292682926	0	-1.4892945289611816	0
muscle	ENSG00000074201.9	26106	26094	26106	26094	0	65	0	1	0.1091538461538461	0	-2.5141491889953613	0
muscle	ENSG00000074201.9	26106	26301	26106	26301	0	6	0	1	0.1576666666666667	0	-0.1051982194185257	0
muscle	ENSG00000109846.9	32476	26125	32476	26125	0	67	0	1	0.063820895522388	0	-2.9853615760803223	0
muscle	ENSG00000109846.9	32476	32647	32476	32647	0	117	0	0	0.2100721649484536	1	24.429405212402344	0
muscle	ENSG00000187079.20	26257	26169	26257	26169	0	86	0	1	0.1444186046511627	0	4.81078052520752	0
muscle	ENSG00000184209.15	26175	26213	26175	26213	0	305	1	1	0.1333760683760683	1	27.1051025390625	1
muscle	ENSG00000162241.13	26196	26506	26196	26506	0	66	1	1	-0.0161363636363636	0	0.1334498524665832	1
muscle	ENSG00000162241.13	26196	26507	26196	26507	0	66	1	1	-0.0161363636363636	0	0.1334498524665832	1
muscle	ENSG00000162241.13	26196	26508	26196	26508	0	66	1	1	-0.0161363636363636	0	0.1334498524665832	1
muscle	ENSG00000149273.15	26475	26241	26475	26241	0	328	0	1	0.1305043859649123	1	23.05948257446289	0
muscle	ENSG00000149273.15	26475	26242	26475	26242	0	328	0	1	0.1305043859649123	1	23.05948257446289	0
muscle	ENSG00000149273.15	26475	26444	26475	26444	0	59	0	1	0.0722653061224489	0	9.595330238342283	0
muscle	ENSG00000137710.17	32023	26249	32023	26249	0	466	1	1	0.1512875536480686	1	11.970999717712402	1
muscle	ENSG00000137710.17	32023	26313	26313	32023	1	21	0	0	0.0256666666666666	1	-1.1266555786132812	0
muscle	ENSG00000137710.17	32023	26445	26445	32023	1	21	0	0	0.0256666666666666	1	-1.1266555786132812	0
muscle	ENSG00000137710.17	32023	26546	32023	26546	0	355	1	1	0.1287655367231638	1	7.589393615722656	1
muscle	ENSG00000137710.17	32023	27367	32023	27367	0	153	1	1	0.0858707482993197	0	0.6137176752090454	1
muscle	ENSG00000137710.17	32023	27368	32023	27368	0	153	1	1	0.0858707482993197	0	0.6137176752090454	1
muscle	ENSG00000137710.17	32023	32160	32160	32023	1	21	0	0	0.0256666666666666	1	-1.1266555786132812	0
muscle	ENSG00000254445.1	26255	26670	26255	26670	0	258	0	1	0.1663726708074534	1	-0.9074748158454896	0
muscle	ENSG00000223953.6	26302	31440	26302	31440	0	366	1	1	0.142079295154185	1	22.63454818725586	1
muscle	ENSG00000187954.14	26423	26320	26423	26320	0	130	0	1	0.1840846153846154	0	0.2290260791778564	0
muscle	ENSG00000187954.14	26423	26321	26423	26321	0	130	0	1	0.1840846153846154	0	0.2290260791778564	0
muscle	ENSG00000187954.14	26423	26322	26423	26322	0	130	0	1	0.1840846153846154	0	0.2290260791778564	0
muscle	ENSG00000187954.14	26423	26323	26423	26323	0	130	0	1	0.1840846153846154	0	0.2290260791778564	0
muscle	ENSG00000187954.14	26423	26324	26423	26324	0	130	0	1	0.1840846153846154	0	0.2290260791778564	0
muscle	ENSG00000187954.14	26423	26594	26423	26594	0	290	0	1	0.108196	1	3.2967681884765625	0
muscle	ENSG00000187954.14	26423	26595	26423	26595	0	290	0	1	0.108196	1	3.2967681884765625	0
muscle	ENSG00000187954.14	26423	26596	26423	26596	0	290	0	1	0.108196	1	3.2967681884765625	0
