tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary
muscle	ENSG00000141027.23	21265	21321	21265	21321	0	1995	0	0	0.22562084592145012	1
muscle	ENSG00000141027.23	21265	29146	21265	29146	0	1988	0	0	0.22398331648129424	1
muscle	ENSG00000141027.23	21265	29243	21265	29243	0	2303	1	0	0.22139296569691705	1
muscle	ENSG00000141027.23	21265	35995	21265	35995	0	68	0	0	0.2310689655172414	0
muscle	ENSG00000100483.14	18023	18022	18023	18022	0	41	0	1	0.09870731707317072	0
muscle	ENSG00000100483.14	18023	24400	18023	24400	0	121	0	1	0.12736697247706422	0
muscle	ENSG00000103353.16	18031	28620	18031	28620	0	5	0	1	0.44559999999999994	0
muscle	ENSG00000103353.16	18031	28792	18031	28792	0	63	0	0	0.014534482758620687	1
muscle	ENSG00000106571.15	18043	33593	18043	33593	0	60	0	1	0.2277966101694915	0
muscle	ENSG00000132464.13	18069	23465	18069	23465	0	1039	0	1	0.199995187680462	1
muscle	ENSG00000156170.14	18079	25642	18079	25642	0	120	0	1	0.09405833333333333	0
muscle	ENSG00000156170.14	18079	25895	18079	25895	0	376	0	1	0.06017021276595744	1
muscle	ENSG00000156170.14	18079	35545	18079	35545	0	120	0	1	0.09405833333333333	0
muscle	ENSG00000156170.14	18079	35546	18079	35546	0	120	0	1	0.09405833333333333	0
muscle	ENSG00000156170.14	18079	35547	18079	35547	0	376	0	1	0.06017021276595744	1
muscle	ENSG00000154678.18	18093	18091	18093	18091	0	81	0	1	0.18954320987654322	0
muscle	ENSG00000151116.17	18096	27336	18096	27336	0	93	0	0	0.09918279569892471	1
muscle	ENSG00000184619.8	18112	32409	32409	18112	1	48	1	1	0.04102083333333332	0
muscle	ENSG00000165060.15	24058	18130	24058	18130	0	65	0	0	0.10847499999999999	1
muscle	ENSG00000129084.19	18138	26429	18138	26429	0	25	0	1	0.006080000000000003	0
muscle	ENSG00000129084.19	18138	26463	18138	26463	0	139	0	1	0.05800719424460431	1
muscle	ENSG00000154330.13	18139	24699	18139	24699	0	626	1	1	0.06302079395085065	1
muscle	ENSG00000154330.13	18139	24700	18139	24700	0	626	1	1	0.06302079395085065	1
muscle	ENSG00000198951.12	18141	18959	18959	18141	1	45	0	1	0.17157777777777775	0
muscle	ENSG00000187735.16	25881	18143	25881	18143	0	21	0	1	0.06323809523809522	0
muscle	ENSG00000171490.13	28798	18158	28798	18158	0	125	0	1	0.11576543209876541	0
muscle	ENSG00000133805.16	18172	18173	18173	18172	1	9	0	1	0.2819999999999999	0
muscle	ENSG00000133805.16	18172	26325	26325	18172	1	7	0	1	0.37557142857142856	0
muscle	ENSG00000133805.16	18172	26387	18172	26387	0	93	0	0	0.0786304347826087	1
muscle	ENSG00000144645.16	18174	20803	18174	20803	0	255	0	1	0.1357695473251029	0
muscle	ENSG00000169031.21	18176	23428	18176	23428	0	1472	0	1	0.26685054347826087	1
muscle	ENSG00000169031.21	18176	23429	18176	23429	0	1472	0	1	0.26685054347826087	1
muscle	ENSG00000171766.17	18194	28193	18194	28193	0	129	0	1	0.1327829457364341	0
muscle	ENSG00000171766.17	18194	28194	18194	28194	0	129	0	1	0.1327829457364341	0
muscle	ENSG00000171766.17	18194	28195	18194	28195	0	129	0	1	0.1327829457364341	0
muscle	ENSG00000106460.20	18200	35955	18200	35955	0	88	0	0	0.011404255319148937	0
muscle	ENSG00000182247.11	18211	20529	20529	18211	1	83	0	1	0.17315384615384613	0
muscle	ENSG00000182247.11	18211	22389	18211	22389	0	149	0	1	0.13635483870967743	1
muscle	ENSG00000111653.20	18222	21880	18222	21880	0	4	0	0	0.481	0
muscle	ENSG00000111653.20	18222	24254	18222	24254	0	64	0	1	0.048984374999999976	1
muscle	ENSG00000090006.18	18225	29766	18225	29766	0	930	1	1	0.18881720430107526	1
muscle	ENSG00000010295.20	30934	18229	30934	18229	0	12	0	0	0.21533333333333335	0
muscle	ENSG00000010295.20	30934	23396	30934	23396	0	272	1	1	0.13754411764705882	1
muscle	ENSG00000010295.20	30934	24201	30934	24201	0	255	0	1	0.13592156862745097	1
muscle	ENSG00000010295.20	30934	24202	30934	24202	0	255	0	1	0.13592156862745097	1
muscle	ENSG00000140987.21	18232	30848	18232	30848	0	289	1	1	0.16930795847750865	0
muscle	ENSG00000085644.15	18240	28906	18240	28906	0	255	0	1	0.18336470588235293	1
muscle	ENSG00000085644.15	18240	28907	18240	28907	0	255	0	1	0.18336470588235293	1
muscle	ENSG00000085644.15	18240	28908	18240	28908	0	255	0	1	0.18336470588235293	1
muscle	ENSG00000085644.15	18240	28909	18240	28909	0	255	0	1	0.18336470588235293	1
muscle	ENSG00000144713.13	20824	18253	20824	18253	0	25	0	1	0.017520000000000008	0
muscle	ENSG00000132388.13	18260	28824	18260	28824	0	76	0	1	0.11801388888888892	0
muscle	ENSG00000132388.13	18260	28838	18260	28838	0	71	0	1	0.09671830985915493	0
muscle	ENSG00000116044.17	18276	35697	18276	35697	0	419	0	0	0.17470588235294118	1
muscle	ENSG00000116044.17	18276	35698	18276	35698	0	406	0	0	0.1757791878172589	1
muscle	ENSG00000116044.17	18276	35699	18276	35699	0	180	0	1	0.13556111111111108	0
muscle	ENSG00000116044.17	18276	35700	18276	35700	0	180	0	1	0.13556111111111108	0
muscle	ENSG00000116044.17	18276	35720	18276	35720	0	427	0	0	0.17612464589235127	1
muscle	ENSG00000167965.18	28729	28500	28500	28729	1	19	0	1	0.21310526315789471	0
muscle	ENSG00000167965.18	28729	28501	28501	28729	1	19	0	1	0.21310526315789471	0
muscle	ENSG00000167965.18	28729	28595	28729	28595	0	149	1	0	0.04561538461538461	0
muscle	ENSG00000167965.18	28729	28596	28729	28596	0	149	1	0	0.04561538461538461	0
muscle	ENSG00000078246.17	22040	18306	18306	22040	1	62	0	0	0.11736065573770492	1
muscle	ENSG00000085788.14	18315	25607	18315	25607	0	381	1	1	0.08302624671916009	1
muscle	ENSG00000085788.14	18315	25608	18315	25608	0	381	1	1	0.08302624671916009	1
muscle	ENSG00000007168.15	18319	28809	18319	28809	0	238	0	1	0.10816806722689075	1
muscle	ENSG00000007168.15	18319	33486	18319	33486	0	65	0	1	0.10878461538461535	0
muscle	ENSG00000007168.15	18319	36261	18319	36261	0	64	0	0	0.15059375	0
muscle	ENSG00000100350.16	18323	34828	18323	34828	0	190	0	0	0.05739252336448597	1
muscle	ENSG00000100350.16	18323	35069	18323	35069	0	190	0	0	0.05739252336448597	1
muscle	ENSG00000100350.16	18323	35265	18323	35265	0	190	0	0	0.05739252336448597	1
muscle	ENSG00000218739.10	18880	18326	18326	18880	1	30	0	1	-0.2535	0
muscle	ENSG00000133612.20	18327	22964	18327	22964	0	331	1	1	0.16466163141993959	1
muscle	ENSG00000133612.20	18327	22965	18327	22965	0	331	1	1	0.16466163141993959	1
muscle	ENSG00000133612.20	18327	23194	18327	23194	0	756	1	1	0.13594533333333333	1
muscle	ENSG00000133612.20	18327	23492	18327	23492	0	528	1	0	0.1536826003824092	1
muscle	ENSG00000133612.20	18327	23493	18327	23493	0	528	1	0	0.1536826003824092	1
muscle	ENSG00000133612.20	18327	23510	18327	23510	0	597	1	1	0.15248561759729273	1
muscle	ENSG00000133612.20	18327	23511	18327	23511	0	597	1	1	0.15248561759729273	1
muscle	ENSG00000133612.20	18327	23512	18327	23512	0	597	1	1	0.15248561759729273	1
muscle	ENSG00000241553.13	18329	24783	24783	18329	1	70	0	1	0.16007142857142856	0
muscle	ENSG00000214022.12	24308	18336	24308	18336	0	57	1	1	0.1780877192982456	0
muscle	ENSG00000214022.12	24308	18337	24308	18337	0	57	1	1	0.1780877192982456	0
muscle	ENSG00000214022.12	24308	20489	24308	20489	0	57	0	1	0.1780877192982456	0
muscle	ENSG00000214022.12	24308	21809	24308	21809	0	57	0	1	0.1780877192982456	0
muscle	ENSG00000214022.12	24308	23205	24308	23205	0	494	0	1	0.20724089068825913	1
muscle	ENSG00000137055.15	18340	25835	18340	25835	0	186	0	0	0.0596505376344086	1
muscle	ENSG00000183091.21	18352	18351	18352	18351	0	7867	0	1	0.1095024787085293	1
muscle	ENSG00000183091.21	18352	19393	18352	19393	0	1901	0	0	0.09790913921360254	1
muscle	ENSG00000183091.21	18352	19746	18352	19746	0	5973	0	1	0.11088696674504535	1
muscle	ENSG00000183091.21	18352	20658	18352	20658	0	45	0	0	-0.009384615384615397	0
muscle	ENSG00000183091.21	18352	24286	18352	24286	0	8099	1	1	0.11205630324731447	1
muscle	ENSG00000183091.21	18352	24287	18352	24287	0	8099	1	1	0.11205630324731447	1
muscle	ENSG00000183091.21	18352	34996	18352	34996	0	8140	1	1	0.11075095596398174	1
muscle	ENSG00000183091.21	18352	35023	18352	35023	0	7801	0	1	0.10911357518266888	1
muscle	ENSG00000183091.21	18352	35115	18352	35115	0	6161	0	1	0.11213536763512416	1
muscle	ENSG00000183091.21	18352	35287	18352	35287	0	7490	0	1	0.10842923898531374	1
muscle	ENSG00000183091.21	18352	35307	18352	35307	0	8019	1	1	0.11039206110693714	1
muscle	ENSG00000063854.13	18355	18353	18355	18353	0	48	0	1	0.037854166666666654	0
muscle	ENSG00000214063.12	18365	18363	18365	18363	0	574	0	1	0.21103005464480873	1
muscle	ENSG00000214063.12	18365	18364	18365	18364	0	574	0	1	0.21103005464480873	1
muscle	ENSG00000214063.12	18365	18366	18365	18366	0	18	0	0	0.3121538461538461	1
muscle	ENSG00000214063.12	18365	18367	18365	18367	0	24	0	0	0.25511111111111107	1
muscle	ENSG00000214063.12	18365	18368	18365	18368	0	532	0	1	0.21691553133514987	1
muscle	ENSG00000214063.12	18365	18369	18365	18369	0	532	0	1	0.21691553133514987	1
muscle	ENSG00000214063.12	18365	18371	18365	18371	0	532	1	1	0.21691553133514987	1
muscle	ENSG00000011243.19	18370	29746	18370	29746	0	403	0	1	0.1320694789081886	1
muscle	ENSG00000011243.19	18370	29747	18370	29747	0	403	0	1	0.1320694789081886	1
muscle	ENSG00000011243.19	18370	34095	18370	34095	0	34	0	0	0.12317647058823529	0
muscle	ENSG00000011243.19	18370	34124	18370	34124	0	403	0	1	0.1320694789081886	1
muscle	ENSG00000011243.19	18370	34125	18370	34125	0	403	0	1	0.1320694789081886	1
muscle	ENSG00000011243.19	18370	34180	18370	34180	0	100	0	1	0.05770999999999999	0
muscle	ENSG00000214097.5	18392	22381	18392	22381	0	18	0	1	0.07633333333333334	0
muscle	ENSG00000146842.17	18405	23499	18405	23499	0	42	0	0	0.07714285714285712	0
muscle	ENSG00000134138.22	28332	18406	28332	18406	0	179	0	1	0.2009717514124294	0
muscle	ENSG00000070495.15	18407	21838	21838	18407	1	11	1	0	0.1660909090909091	1
muscle	ENSG00000070495.15	18407	21839	21839	18407	1	11	1	0	0.1660909090909091	1
muscle	ENSG00000070495.15	18407	21840	21840	18407	1	11	1	0	0.1660909090909091	1
muscle	ENSG00000070495.15	18407	27270	18407	27270	0	87	0	0	0.2205205479452055	1
muscle	ENSG00000070495.15	18407	27271	18407	27271	0	87	0	0	0.2205205479452055	1
muscle	ENSG00000129472.15	18427	32392	18427	32392	0	17	0	0	0.11346153846153847	1
muscle	ENSG00000183250.14	18445	32842	18445	32842	0	58	0	0	-0.006307692307692309	1
muscle	ENSG00000183250.14	18445	32843	18445	32843	0	58	0	0	-0.006307692307692309	1
muscle	ENSG00000076984.18	18477	18479	18479	18477	1	16	0	1	0.15475	0
muscle	ENSG00000076984.18	18477	18480	18480	18477	1	16	0	1	0.15475	0
muscle	ENSG00000258818.4	28035	18483	18483	28035	1	43	0	1	0.23304651162790696	0
muscle	ENSG00000088247.19	29940	18516	29940	18516	0	36	0	0	0.29675	1
muscle	ENSG00000184939.16	28785	28474	28785	28474	0	412	1	1	0.16767961165048542	1
muscle	ENSG00000102531.16	24483	18530	24483	18530	0	145	0	1	0.18527586206896554	0
muscle	ENSG00000214548.19	18547	20776	18547	20776	0	164	0	1	0.15383185840707966	1
muscle	ENSG00000214548.19	18547	25954	18547	25954	0	203	0	1	0.17921951219512194	1
muscle	ENSG00000214548.19	18547	25955	18547	25955	0	203	0	1	0.17921951219512194	1
muscle	ENSG00000214548.19	18547	25956	18547	25956	0	203	0	1	0.17921951219512194	1
muscle	ENSG00000214548.19	18547	25957	18547	25957	0	203	0	1	0.17921951219512194	1
muscle	ENSG00000214548.19	18547	25958	18547	25958	0	203	0	1	0.17921951219512194	1
muscle	ENSG00000214548.19	18547	28043	18547	28043	0	170	0	1	0.15383185840707966	1
muscle	ENSG00000138069.18	19539	18558	19539	18558	0	76	0	0	0.0365	1
muscle	ENSG00000141956.14	18563	20278	20278	18563	1	57	0	1	0.23594736842105263	0
muscle	ENSG00000141956.14	18563	20279	20279	18563	1	57	0	1	0.23594736842105263	0
muscle	ENSG00000144747.17	18565	32129	32129	18565	1	3	0	0	-0.12933333333333333	0
muscle	ENSG00000115464.15	18567	19646	18567	19646	0	2324	1	1	0.0848734939759036	1
muscle	ENSG00000115464.15	18567	22448	18567	22448	0	2736	0	1	0.0794345760233918	1
muscle	ENSG00000115464.15	18567	24362	18567	24362	0	3435	1	1	0.08143930131004368	1
muscle	ENSG00000111371.16	18573	27797	27797	18573	1	50	0	0	-0.0021621621621621596	1
muscle	ENSG00000111371.16	18573	30421	30421	18573	1	50	0	0	-0.0021621621621621596	1
muscle	ENSG00000152234.16	18582	29314	18582	29314	0	71	0	1	0.08535211267605633	0
muscle	ENSG00000152234.16	18582	29315	18582	29315	0	71	0	1	0.08535211267605633	0
muscle	ENSG00000152234.16	18582	29524	18582	29524	0	71	0	1	0.08535211267605633	0
muscle	ENSG00000152234.16	18582	29701	18582	29701	0	71	0	1	0.08535211267605633	0
muscle	ENSG00000152234.16	18582	29702	18582	29702	0	71	0	1	0.08535211267605633	0
muscle	ENSG00000041880.15	18584	19931	18584	19931	0	7	0	1	-0.23871428571428568	0
muscle	ENSG00000119471.15	18589	18588	18589	18588	0	73	0	0	0.04168493150684931	0
muscle	ENSG00000090238.12	18600	18599	18599	18600	1	49	0	1	0.31761904761904763	0
muscle	ENSG00000090238.12	18600	28681	18600	28681	0	77	0	1	0.07906666666666665	0
muscle	ENSG00000141068.17	31983	18617	31983	18617	0	202	0	1	0.12389444444444446	1
muscle	ENSG00000141068.17	31983	18618	31983	18618	0	202	0	1	0.12389444444444446	1
muscle	ENSG00000141068.17	31983	18619	31983	18619	0	202	0	1	0.12389444444444446	1
muscle	ENSG00000141068.17	31983	18620	31983	18620	0	202	0	1	0.12389444444444446	1
muscle	ENSG00000141068.17	31983	31935	31983	31935	0	118	0	1	0.09621367521367523	1
muscle	ENSG00000141068.17	31983	31936	31983	31936	0	118	0	1	0.09621367521367523	1
muscle	ENSG00000145723.17	18623	25176	18623	25176	0	302	0	0	0.09778476821192053	1
muscle	ENSG00000145723.17	18623	25378	18623	25378	0	147	0	1	0.10568707482993196	0
muscle	ENSG00000172466.16	18630	29504	18630	29504	0	220	1	1	0.19512272727272728	1
muscle	ENSG00000172466.16	18630	29505	18630	29505	0	220	1	1	0.19512272727272728	1
muscle	ENSG00000164096.13	24927	18635	18635	24927	1	97	0	1	0.1551546391752577	0
muscle	ENSG00000188517.17	18642	31828	31828	18642	1	54	1	0	0.3527058823529411	1
muscle	ENSG00000188517.17	18642	31829	31829	18642	1	54	1	0	0.3527058823529411	1
muscle	ENSG00000214941.8	18658	23450	18658	23450	0	6	0	1	0.42583333333333334	0
muscle	ENSG00000243927.7	18660	36391	18660	36391	0	59	0	0	0.13096610169491524	1
muscle	ENSG00000092148.14	18661	27907	18661	27907	0	91	0	0	0.09304395604395604	1
muscle	ENSG00000092148.14	18661	27963	18661	27963	0	281	0	0	0.15813523131672597	0
muscle	ENSG00000092148.14	18661	28036	18661	28036	0	1874	1	1	0.11619423692636072	1
muscle	ENSG00000092148.14	18661	28037	18661	28037	0	1874	1	1	0.11619423692636072	1
muscle	ENSG00000092148.14	18661	28131	18661	28131	0	2141	1	1	0.11626436244745446	1
muscle	ENSG00000092148.14	18661	30396	18661	30396	0	2	0	0	-0.259	0
muscle	ENSG00000092148.14	18661	30397	18661	30397	0	2	0	0	-0.259	0
muscle	ENSG00000092148.14	18661	34903	18661	34903	0	1069	1	0	0.1215154349859682	1
muscle	ENSG00000092148.14	18661	35049	18661	35049	0	445	0	1	0.11937977528089887	1
muscle	ENSG00000092148.14	18661	35083	18661	35083	0	2270	1	1	0.10624405286343612	1
muscle	ENSG00000092148.14	18661	35184	18661	35184	0	363	0	0	0.14546556473829203	0
muscle	ENSG00000092148.14	18661	35185	18661	35185	0	363	0	0	0.14546556473829203	0
muscle	ENSG00000092148.14	18661	35224	18661	35224	0	1874	1	1	0.11619423692636072	1
muscle	ENSG00000092148.14	18661	35276	18661	35276	0	47	0	0	0.11795744680851067	0
muscle	ENSG00000177054.14	21881	18664	21881	18664	0	75	0	1	0.1784166666666667	0
muscle	ENSG00000163539.19	34330	18667	18667	34330	1	9	0	0	0.005624999999999998	0
muscle	ENSG00000163539.19	34330	22877	34330	22877	0	224	0	1	0.038833333333333324	0
muscle	ENSG00000163539.19	34330	23051	34330	23051	0	1560	1	1	0.11471399456521737	1
muscle	ENSG00000163539.19	34330	23244	23244	34330	1	10	0	0	0.011666666666666659	1
muscle	ENSG00000163539.19	34330	23849	34330	23849	0	254	0	1	0.04431330472103004	1
muscle	ENSG00000163539.19	34330	32472	34330	32472	0	255	0	1	0.04489316239316239	1
muscle	ENSG00000100445.18	18670	26916	18670	26916	0	119	0	1	0.08578640776699027	0
muscle	ENSG00000100445.18	18670	27376	18670	27376	0	169	0	1	0.08675147928994083	1
muscle	ENSG00000100445.18	18670	27996	18670	27996	0	169	0	1	0.08675147928994083	1
muscle	ENSG00000100445.18	18670	28068	18670	28068	0	138	0	1	0.08802362204724408	0
muscle	ENSG00000100445.18	18670	28086	18670	28086	0	216	0	1	0.046357512953367874	1
muscle	ENSG00000206560.12	34495	18679	34495	18679	0	34	0	1	0.26	0
muscle	ENSG00000206560.12	34495	18680	34495	18680	0	34	0	1	0.26	0
muscle	ENSG00000206560.12	34495	19677	34495	19677	0	1127	1	1	0.08014285714285714	1
muscle	ENSG00000206560.12	34495	19678	34495	19678	0	1127	1	1	0.08014285714285714	1
muscle	ENSG00000206560.12	34495	31229	34495	31229	0	184	1	1	0.1274945652173913	0
muscle	ENSG00000206560.12	34495	31230	34495	31230	0	184	1	1	0.1274945652173913	0
muscle	ENSG00000215068.11	35071	18691	35071	18691	0	242	0	1	0.08811920529801325	1
muscle	ENSG00000215068.11	35071	18692	35071	18692	0	242	0	1	0.08811920529801325	1
muscle	ENSG00000215068.11	35071	22319	35071	22319	0	242	0	1	0.08811920529801325	1
muscle	ENSG00000215068.11	35071	33011	35071	33011	0	242	0	1	0.08811920529801325	1
muscle	ENSG00000215068.11	35071	33012	35071	33012	0	242	0	1	0.08811920529801325	1
muscle	ENSG00000215068.11	35071	35253	35071	35253	0	242	0	1	0.08811920529801325	1
muscle	ENSG00000215068.11	35071	35843	35071	35843	0	59	0	1	0.06738983050847457	0
muscle	ENSG00000242259.9	18693	25227	25227	18693	1	974	0	1	0.11762162162162162	1
muscle	ENSG00000185739.13	18701	28829	28829	18701	1	515	0	1	0.07076941747572815	1
muscle	ENSG00000185739.13	18701	28830	28830	18701	1	515	0	1	0.07076941747572815	1
muscle	ENSG00000185739.13	18701	28831	28831	18701	1	515	0	1	0.07076941747572815	1
muscle	ENSG00000185739.13	18701	28832	28832	18701	1	515	0	1	0.07076941747572815	1
muscle	ENSG00000215187.13	18713	22011	18713	22011	0	97	0	0	0.07610975609756097	1
muscle	ENSG00000215187.13	18713	24496	24496	18713	1	192	0	0	0.07640909090909091	0
muscle	ENSG00000015475.19	31148	18722	31148	18722	0	124	0	1	0.13314018691588786	1
muscle	ENSG00000015475.19	31148	18723	31148	18723	0	145	0	1	0.15251034482758621	1
muscle	ENSG00000015475.19	31148	24563	31148	24563	0	145	0	1	0.15251034482758621	1
muscle	ENSG00000067900.9	18728	31478	18728	31478	0	227	0	0	0.16626785714285713	1
muscle	ENSG00000067900.9	18728	31479	18728	31479	0	227	0	0	0.16626785714285713	1
muscle	ENSG00000067900.9	18728	31480	18728	31480	0	227	0	0	0.16626785714285713	1
muscle	ENSG00000157796.18	18734	25391	18734	25391	0	1215	0	1	0.04152592592592592	1
muscle	ENSG00000048740.19	31409	18736	31409	18736	0	31	0	1	0.036322580645161286	0
muscle	ENSG00000048740.19	31409	18737	31409	18737	0	31	0	1	0.036322580645161286	0
muscle	ENSG00000048740.19	31409	19899	31409	19899	0	27	0	1	0.017708333333333343	0
muscle	ENSG00000048740.19	31409	19900	31409	19900	0	27	0	1	0.017708333333333343	0
muscle	ENSG00000048740.19	31409	30225	30225	31409	1	66	1	1	0.2058113207547169	0
muscle	ENSG00000048740.19	31409	31398	31409	31398	0	27	1	1	0.017708333333333343	0
muscle	ENSG00000048740.19	31409	31399	31409	31399	0	27	1	1	0.017708333333333343	0
muscle	ENSG00000088832.18	18759	30862	30862	18759	1	146	0	1	0.15216666666666664	1
muscle	ENSG00000088832.18	18759	33686	18759	33686	0	8	0	1	0.26725	0
muscle	ENSG00000198081.11	32612	29012	32612	29012	0	347	1	0	0.1825821325648415	1
muscle	ENSG00000088387.22	34289	18768	34289	18768	0	1558	1	1	0.085003234152652	1
muscle	ENSG00000088387.22	34289	22081	34289	22081	0	131	0	1	0.16114705882352942	0
muscle	ENSG00000088387.22	34289	22173	34289	22173	0	47	0	1	0.1316279069767442	0
muscle	ENSG00000088387.22	34289	31383	34289	31383	0	1398	1	1	0.09585365853658537	1
muscle	ENSG00000088387.22	34289	31384	34289	31384	0	1398	1	1	0.09585365853658537	1
muscle	ENSG00000088387.22	34289	31385	34289	31385	0	1398	1	1	0.09585365853658537	1
muscle	ENSG00000159256.13	18786	24239	18786	24239	0	71	1	1	0.049704225352112684	0
muscle	ENSG00000188257.12	23959	32356	23959	32356	0	27	0	1	-0.12848148148148147	0
muscle	ENSG00000221978.13	18799	19317	18799	19317	0	299	0	0	0.2284121621621622	1
muscle	ENSG00000221978.13	18799	20034	18799	20034	0	222	1	1	0.07587837837837837	0
muscle	ENSG00000221978.13	18799	20035	18799	20035	0	222	1	1	0.07587837837837837	0
muscle	ENSG00000221978.13	18799	24502	18799	24502	0	414	1	1	0.18799744245524297	1
muscle	ENSG00000221978.13	18799	24647	18799	24647	0	410	0	1	0.1803853904282116	1
muscle	ENSG00000221978.13	18799	24648	18799	24648	0	410	0	1	0.1803853904282116	1
muscle	ENSG00000221978.13	18799	24649	18799	24649	0	410	0	1	0.1803853904282116	1
muscle	ENSG00000099957.17	19726	18829	19726	18829	0	36	0	1	-0.05536111111111112	0
muscle	ENSG00000099957.17	19726	21043	19726	21043	0	53	0	1	0.02215094339622641	0
muscle	ENSG00000068796.19	18832	33372	18832	33372	0	540	1	1	0.13117115384615385	1
muscle	ENSG00000068796.19	18832	33373	18832	33373	0	540	1	1	0.13117115384615385	1
muscle	ENSG00000068796.19	18832	33395	18832	33395	0	538	1	1	0.13796840148698886	1
muscle	ENSG00000068796.19	18832	33396	18832	33396	0	538	1	1	0.13796840148698886	1
muscle	ENSG00000068796.19	18832	33477	18832	33477	0	752	1	1	0.1377797619047619	1
muscle	ENSG00000068796.19	18832	33478	18832	33478	0	752	1	1	0.1377797619047619	1
muscle	ENSG00000068796.19	18832	33494	18832	33494	0	27	1	1	0.012185185185185198	0
muscle	ENSG00000068796.19	18832	33495	18832	33495	0	27	1	1	0.012185185185185198	0
muscle	ENSG00000082898.19	18836	23262	18836	23262	0	444	1	1	0.04917792792792791	0
muscle	ENSG00000082898.19	18836	23905	18836	23905	0	105	1	1	0.05638947368421051	0
muscle	ENSG00000082898.19	18836	33617	18836	33617	0	258	1	1	0.03579457364341084	0
muscle	ENSG00000082898.19	18836	33618	18836	33618	0	258	1	1	0.03579457364341084	0
muscle	ENSG00000082898.19	18836	33628	18836	33628	0	167	1	1	0.054353293413173645	0
muscle	ENSG00000164828.18	18837	18999	18837	18999	0	575	1	1	0.07289642857142857	1
muscle	ENSG00000164828.18	18837	19108	19108	18837	1	45	0	0	0.11956756756756753	0
muscle	ENSG00000164828.18	18837	19721	18837	19721	0	341	0	1	0.04156011730205278	0
muscle	ENSG00000164828.18	18837	19722	18837	19722	0	341	0	1	0.04156011730205278	0
muscle	ENSG00000164828.18	18837	20778	18837	20778	0	279	0	1	0.10746486486486487	0
muscle	ENSG00000164828.18	18837	21069	18837	21069	0	255	0	1	0.11715525114155251	0
muscle	ENSG00000164828.18	18837	22658	18837	22658	0	577	1	1	0.07013129496402877	1
muscle	ENSG00000164828.18	18837	22694	18837	22694	0	875	1	1	0.07961645746164574	1
muscle	ENSG00000164828.18	18837	22695	18837	22695	0	875	1	1	0.07961645746164574	1
muscle	ENSG00000164828.18	18837	23187	18837	23187	0	576	1	1	0.07255080213903742	1
muscle	ENSG00000164828.18	18837	23643	18837	23643	0	377	0	1	0.05264190981432361	0
muscle	ENSG00000164828.18	18837	24750	18837	24750	0	699	0	1	0.08231187410586552	1
muscle	ENSG00000164828.18	18837	24751	18837	24751	0	699	0	1	0.08231187410586552	1
muscle	ENSG00000106012.19	18861	23681	23681	18861	1	75	1	0	0.15136585365853658	1
muscle	ENSG00000106012.19	18861	31185	18861	31185	0	65	0	1	0.20058461538461536	0
muscle	ENSG00000106012.19	18861	31186	18861	31186	0	65	0	1	0.20058461538461536	0
muscle	ENSG00000106012.19	18861	31187	18861	31187	0	65	0	1	0.20058461538461536	0
muscle	ENSG00000115392.13	18869	18980	18869	18980	0	127	0	1	0.07785714285714283	0
muscle	ENSG00000115392.13	18869	35465	18869	35465	0	78	0	1	0.06207692307692307	0
muscle	ENSG00000115392.13	18869	35491	18869	35491	0	133	0	0	0.0591551724137931	1
muscle	ENSG00000176946.13	19246	18870	19246	18870	0	412	0	1	0.20409223300970875	1
muscle	ENSG00000168137.20	18874	19306	19306	18874	1	23	1	1	0.365	0
muscle	ENSG00000168137.20	18874	23120	18874	23120	0	366	0	1	0.13428125000000002	0
muscle	ENSG00000168137.20	18874	24552	18874	24552	0	111	1	1	0.1617927927927928	0
muscle	ENSG00000168137.20	18874	32911	18874	32911	0	124	1	1	0.1617927927927928	0
muscle	ENSG00000168137.20	18874	33025	18874	33025	0	124	1	1	0.1617927927927928	0
muscle	ENSG00000168137.20	18874	34399	34399	18874	1	32	1	1	0.33459374999999997	0
muscle	ENSG00000115904.15	18876	23447	18876	23447	0	974	1	1	0.16818499486125385	1
muscle	ENSG00000115904.15	18876	35099	18876	35099	0	304	0	0	0.32102317880794706	0
muscle	ENSG00000115904.15	18876	35176	18876	35176	0	300	0	0	0.2729819494584838	1
muscle	ENSG00000115904.15	18876	35255	18876	35255	0	1041	1	1	0.14692766373411537	1
muscle	ENSG00000115904.15	18876	35256	18876	35256	0	1041	1	1	0.14692766373411537	1
muscle	ENSG00000162929.14	18879	22412	18879	22412	0	146	0	1	0.130986301369863	0
muscle	ENSG00000162929.14	18879	22413	18879	22413	0	146	0	1	0.130986301369863	0
muscle	ENSG00000138081.22	18957	18890	18957	18890	0	84	1	1	0.4705357142857143	0
muscle	ENSG00000138081.22	18957	23073	18957	23073	0	813	0	1	0.10451045510455106	1
muscle	ENSG00000138081.22	18957	34284	18957	34284	0	292	1	1	0.18643548387096773	0
muscle	ENSG00000138081.22	18957	34380	18957	34380	0	80	0	1	0.4996493506493506	0
muscle	ENSG00000138081.22	18957	34381	18957	34381	0	80	0	1	0.4996493506493506	0
muscle	ENSG00000138081.22	18957	34726	18957	34726	0	84	1	1	0.4705357142857143	0
muscle	ENSG00000138081.22	18957	34727	18957	34727	0	84	1	1	0.4705357142857143	0
