tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary	severity_score	domain_binary_faithful
brain	TBC1D8B	55118	55117	55118	55117	0	503	0	0	0.0881629778672032	1	-1.621988296508789	1
brain	TBC1D9B	55122	55121	55122	55121	0	824	1	1	0.0803118932038834	1	10.890403747558594	1
brain	TBC1D9B	55122	55123	55123	55122	1	17	0	0	0.0817058823529411	0	-0.0314743816852569	0
brain	TBC1D9B	55122	55124	55122	55124	0	941	1	1	0.0826885775862069	1	15.42197608947754	1
brain	TBC1D9B	55122	55125	55122	55125	0	986	1	1	0.0901754563894523	1	15.264278411865234	1
brain	TBC1D9B	55122	55126	55122	55126	0	1207	1	1	0.1030812445980985	1	10.441206932067873	1
brain	TBCA	55130	55127	55127	55130	1	23	0	1	0.225695652173913	0	-8.396627426147461	1
brain	TBCA	55130	55128	55128	55130	1	55	0	0	-0.1639761904761904	1	-4.989433288574219	1
brain	TBCA	55130	55131	55131	55130	1	213	0	1	0.2144097222222222	1	-14.361188888549805	1
brain	TBCB	55132	55133	55132	55133	0	159	1	0	0.1418368794326241	1	3.728963851928711	1
brain	TBCCD1	55137	55135	55137	55135	0	111	0	1	0.0916634615384615	0	-1.454117774963379	0
brain	TBCD	55152	55138	55138	55152	1	38	0	0	0.1216315789473684	0	0.0	0
brain	TBCD	55152	55139	55139	55152	1	89	0	0	0.1094943820224719	0	-1.134055495262146	0
brain	TBCD	55152	55140	55140	55152	1	31	0	0	0.1248064516129032	0	-0.2462716698646545	0
brain	TBCD	55152	55141	55152	55141	0	668	0	0	0.0693384615384615	1	0.7260092496871948	1
brain	TBCD	55152	55143	55152	55143	0	119	0	0	0.0618739495798319	0	0.6796251535415649	0
brain	TBCD	55152	55144	55152	55144	0	751	0	0	0.0622237017310252	1	3.3293933868408203	1
brain	TBCD	55152	55145	55152	55145	0	971	0	1	0.0667225738396624	1	7.411270141601562	1
brain	TBCD	55152	55146	55152	55146	0	151	0	1	0.1018278145695364	0	0.7230762243270874	0
brain	TBCD	55152	55148	55152	55148	0	202	0	0	0.0861731843575419	1	0.1969151794910431	1
brain	TBCD	55152	55149	55152	55149	0	28	0	0	0.1068571428571428	0	0.1896970123052597	0
brain	TBCD	55152	55150	55152	55150	0	1071	0	1	0.0742530345471521	1	9.154013633728027	1
brain	TBCD	55152	55151	55152	55151	0	852	0	1	0.0577206572769953	1	2.919589042663574	1
brain	TBCD	55152	55153	55152	55153	0	548	0	0	0.0734140480591497	1	-0.0610974356532096	1
brain	TBCE	55164	55154	55164	55154	0	304	1	1	0.0971546052631578	1	2.487560749053955	1
brain	TBCE	55164	55155	55155	55164	1	83	1	1	0.0741666666666666	0	-4.336828708648682	1
brain	TBCE	55164	55156	55164	55156	0	127	1	1	0.1256166666666666	0	1.136383891105652	1
brain	TBCE	55164	55158	55164	55158	0	279	0	0	0.1137148014440433	1	0.7632033824920654	1
brain	TBCE	55164	55159	55164	55159	0	249	0	0	0.1174136546184738	1	0.8277128338813782	1
brain	TBCE	55164	55161	55164	55161	0	403	0	0	0.1033200992555831	1	6.516506195068359	1
brain	TBCE	55164	55162	55164	55162	0	304	1	1	0.0971546052631578	1	2.487560749053955	1
brain	TBCE	55164	55163	55164	55163	0	340	1	1	0.0971073619631901	1	3.45103120803833	1
brain	TBCE	55164	55165	55164	55165	0	119	1	1	0.1194369747899159	0	1.101383924484253	1
brain	TBCE	55164	55166	55164	55166	0	339	0	0	0.1156560283687943	1	5.336245059967041	1
brain	TBCE	55164	55167	55164	55167	0	339	0	0	0.1156560283687943	1	5.336245059967041	1
brain	TBCEL	55171	55168	55171	55168	0	184	1	0	0.1284364640883978	1	2.915266990661621	1
brain	TBCEL	55171	55172	55171	55172	0	105	0	0	0.1316571428571428	1	1.255779504776001	1
brain	TBCEL	55171	55173	55171	55173	0	144	0	1	0.1253958333333333	0	-0.8246212005615234	0
brain	TBCK	55177	55174	55177	55174	0	257	1	1	0.0791400778210116	0	2.646421194076538	1
brain	TBCK	55177	55175	55177	55175	0	770	1	1	0.0763355091383812	1	22.463422775268555	1
brain	TBCK	55177	55176	55177	55176	0	63	0	0	0.0231746031746031	0	1.5266860723495483	1
brain	TBCK	55177	55178	55177	55178	0	734	1	0	0.0798228882833787	1	0.7099753022193909	1
brain	TBCK	55177	55179	55177	55179	0	172	0	1	0.0704418604651162	0	0.7256015539169312	1
brain	TBK1	55192	55181	55192	55181	0	319	0	0	0.091632075471698	1	-4.7265706062316895	1
brain	TBK1	55192	55182	55192	55182	0	558	1	1	0.0709283154121863	1	11.77577304840088	1
brain	TBK1	55192	55183	55192	55183	0	154	0	0	0.0992857142857142	1	-1.0778517723083496	1
brain	TBK1	55192	55184	55192	55184	0	1	0	0	0.18	0	-0.0825893729925155	1
brain	TBK1	55192	55185	55192	55185	0	398	0	0	0.0910829145728643	1	-6.434383869171143	1
brain	TBK1	55192	55188	55192	55188	0	40	0	0	0.106975	1	-0.6295479536056519	0
brain	TBK1	55192	55189	55192	55189	0	52	0	1	-0.0025576923076923	0	1.1109875440597534	1
brain	TBK1	55192	55190	55192	55190	0	154	0	0	0.0966493506493506	1	-0.8897621631622314	1
brain	TBK1	55192	55191	55192	55191	0	603	0	0	0.0873903654485049	1	-8.752178192138672	1
brain	TBK1	55192	55193	55192	55193	0	273	1	1	0.0806739926739926	0	10.04523468017578	1
brain	TBK1	55192	55194	55192	55194	0	229	0	0	0.1090454545454545	1	-1.5631664991378784	1
brain	TBK1	55192	55195	55192	55195	0	34	0	0	0.0822058823529411	0	0.501191258430481	1
brain	TBKBP1	55197	55199	55197	55199	0	494	0	0	0.2411559251559251	1	9.495015144348145	1
brain	TBL1X	55202	55200	55202	55200	0	543	1	0	0.0797537796976241	1	20.60846710205078	1
brain	TBL1X	55202	55203	55202	55203	0	51	0	1	0.1556274509803921	0	-1.5026476383209229	0
brain	TBL1X	55202	55204	55202	55204	0	621	1	1	0.0872513966480446	1	1.5954372882843018	1
brain	TBL1X	55202	55205	55205	55202	1	193	1	1	0.1991293103448276	0	-5.257038116455078	1
brain	TBL1X	55202	55206	55202	55206	0	51	0	1	0.1556274509803921	0	-1.5026476383209229	0
brain	TBL1XR1	55209	55208	55209	55208	0	87	1	1	0.046367816091954	0	-0.5748794078826904	1
brain	TBL1XR1	55209	55210	55209	55210	0	40	0	0	0.060625	1	-0.084206573665142	0
brain	TBL1XR1	55209	55211	55209	55211	0	148	0	0	0.06503125	1	2.449772834777832	1
brain	TBL2	55221	55220	55221	55220	0	165	0	1	0.0800060606060606	0	-1.804139852523804	1
brain	TBL2	55221	55222	55221	55222	0	95	0	1	0.1366105263157894	0	-1.3167589902877808	1
brain	TBL2	55221	55223	55221	55223	0	165	0	1	0.0800060606060606	0	-1.804139852523804	1
brain	TBL3	55226	55224	55226	55224	0	531	0	1	0.0714783427495291	1	3.1144490242004395	1
brain	TBL3	55226	55225	55226	55225	0	114	0	1	0.072938596491228	0	-0.088423378765583	1
brain	TBP	55228	55229	55228	55229	0	131	0	0	0.0507480916030534	1	5.973759651184082	1
brain	TBPL1	55231	55230	55231	55230	0	23	0	0	0.155	1	0.6338258385658264	1
brain	TBR1	55233	55234	55233	55234	0	451	0	0	0.1247139689578714	1	5.594936370849609	1
brain	TBRG1	55235	55236	55235	55236	0	73	0	1	0.0616164383561643	0	-1.1395492553710938	1
brain	TBRG4	55239	55237	55237	55239	1	11	0	1	0.0779090909090909	0	-0.0492766201496124	0
brain	TBRG4	55239	55238	55239	55238	0	110	0	0	0.0525636363636363	0	1.8905733823776243	0
brain	TBRG4	55239	55240	55239	55240	0	110	0	0	0.0525636363636363	0	1.8905733823776243	0
brain	TCAF1	55251	55252	55251	55252	0	2	0	0	0.645	1	-0.0312958061695098	0
brain	TCAF1	55251	55253	55251	55253	0	771	0	0	0.0730648508430609	1	0.9146662950515748	1
brain	TCAIM	55257	55255	55257	55255	0	144	0	1	0.0739166666666666	0	3.121358871459961	1
brain	TCAIM	55257	55259	55257	55259	0	358	0	1	0.0690876132930513	1	5.232481956481934	1
brain	TCEA1	55262	55261	55262	55261	0	317	0	1	0.1510196850393701	1	15.09485912322998	1
brain	TCEA1	55262	55263	55262	55263	0	21	0	1	0.0632380952380952	0	0.434883177280426	1
brain	TCEA1	55262	55264	55262	55264	0	71	0	1	0.0830285714285714	0	7.2390828132629395	1
brain	TCEA2	55266	55265	55266	55265	0	156	0	0	0.1146071428571428	1	10.080632209777832	1
brain	TCEA2	55266	55268	55266	55268	0	247	0	1	0.1445945945945946	1	4.164256572723389	1
brain	TCEA2	55266	55269	55266	55269	0	183	0	1	0.1238705035971223	1	11.192325592041016	1
brain	TCEAL1	55272	55271	55272	55271	0	59	1	0	0.1316101694915254	1	-3.8464486598968506	1
brain	TCEAL5	55285	55286	55285	55286	0	87	1	0	0.1976896551724138	1	-4.6835784912109375	1
brain	TCEANC	55299	55296	55296	55299	1	30	0	1	0.1272333333333333	0	-0.4235962033271789	0
brain	TCERG1	55310	55305	55310	55305	0	17	0	0	-0.0605294117647058	0	-0.4443500638008117	0
brain	TCERG1	55310	55306	55310	55306	0	983	1	1	0.2246776519052523	1	12.220273971557615	1
brain	TCERG1	55310	55307	55310	55307	0	726	1	1	0.2403953168044077	1	2.199039459228516	1
brain	TCERG1	55310	55308	55310	55308	0	38	0	0	0.0014999999999999	0	-0.3626665472984314	0
brain	TCERG1	55310	55309	55310	55309	0	454	0	0	0.16976	1	1.1403597593307495	1
brain	TCERG1	55310	55313	55310	55313	0	991	1	1	0.2209455095862764	1	1.301447868347168	1
brain	TCERG1	55310	55314	55310	55314	0	507	0	0	0.1648796844181459	1	-0.0763048529624939	1
brain	TCERG1L	55316	55315	55316	55315	0	194	0	1	0.1714020618556701	0	3.784961462020874	1
brain	TCF12	55321	55317	55321	55317	0	367	0	1	0.1724414168937329	1	-0.8389298915863037	0
brain	TCF12	55321	55318	55321	55318	0	24	0	0	0.15075	0	-0.334532082080841	0
brain	TCF12	55321	55319	55321	55319	0	195	0	1	0.1632173913043478	0	-0.6650633811950684	0
brain	TCF12	55321	55320	55321	55320	0	24	0	0	0.15075	0	-0.334532082080841	0
brain	TCF12	55321	55325	55321	55325	0	219	0	1	0.1617788461538461	1	-1.1218611001968384	0
brain	TCF12	55321	55326	55321	55326	0	309	0	1	0.1598298611111111	1	-0.5168612003326416	0
brain	TCF19	55329	55330	55329	55330	0	357	1	1	0.186769716088328	1	14.753722190856934	1
brain	TCF19	55329	55332	55329	55332	0	214	1	0	0.2233694581280788	1	2.298997640609741	1
brain	TCF20	55333	55335	55333	55335	0	25	0	0	0.39136	1	0.0	1
brain	TCF20	55333	55336	55333	55336	0	696	1	0	0.2404899425287356	1	0.0	1
brain	TCF25	55338	55339	55339	55338	1	135	0	0	0.2368390804597701	1	-1.2514581680297852	0
brain	TCF25	55338	55340	55338	55340	0	555	0	0	0.1185009009009008	1	4.394693374633789	1
brain	TCF25	55338	55342	55338	55342	0	538	0	1	0.137323467230444	1	16.275299072265625	1
brain	TCF3	55346	55344	55346	55344	0	460	0	1	0.1873208791208791	1	-1.4130128622055054	1
brain	TCF3	55346	55345	55346	55345	0	28	0	0	0.3900434782608695	1	0.2040384113788604	1
brain	TCF3	55346	55347	55347	55346	1	61	0	0	0.1036875	0	-0.8400876522064209	1
brain	TCF4	55362	55348	55362	55348	0	24	0	1	0.0671666666666666	0	-0.1288820207118988	0
brain	TCF4	55362	55349	55362	55349	0	377	1	1	0.2087419354838709	1	6.81386661529541	1
brain	TCF4	55362	55350	55362	55350	0	130	0	1	0.1528846153846154	0	-0.2536545395851135	0
brain	TCF4	55362	55352	55352	55362	1	11	0	1	-0.1418999999999999	0	-0.014078602194786	0
brain	TCF4	55362	55353	55362	55353	0	64	0	0	0.22353125	0	-0.4980559945106506	0
brain	TCF4	55362	55355	55362	55355	0	99	0	1	0.1560337078651685	0	0.4366980791091919	0
brain	TCF4	55362	55356	55362	55356	0	181	0	1	0.189278409090909	0	-0.49931401014328	0
brain	TCF4	55362	55357	55362	55357	0	130	0	1	0.1528846153846154	0	-0.2536545395851135	0
brain	TCF4	55362	55358	55362	55358	0	130	0	1	0.1528846153846154	0	-0.2536545395851135	0
brain	TCF4	55362	55359	55362	55359	0	464	1	1	0.1836336206896552	1	6.025197982788086	1
brain	TCF4	55362	55360	55362	55360	0	185	0	1	0.1908611111111111	0	-0.5434527397155762	0
brain	TCF4	55362	55361	55362	55361	0	27	0	1	0.1381	1	0.1641914993524551	0
brain	TCF4	55362	55363	55362	55363	0	103	0	1	0.1605268817204301	0	0.4061121940612793	0
brain	TCF4	55362	55364	55362	55364	0	24	0	1	0.0671666666666666	0	-0.1288820207118988	0
brain	TCF4	55362	55365	55362	55365	0	50	0	1	0.14386	0	-0.5892247557640076	0
brain	TCF4	55362	55366	55362	55366	0	130	0	1	0.1528846153846154	0	-0.2536545395851135	0
brain	TCF4	55362	55367	55362	55367	0	538	1	0	0.1932891791044776	1	8.040546417236328	1
brain	TCF4	55362	55368	55362	55368	0	29	0	1	0.1024827586206896	0	-0.1802373826503753	0
brain	TCF4	55362	55369	55362	55369	0	251	1	1	0.1772908366533864	0	5.466655731201172	1
brain	TCF4	55362	55370	55362	55370	0	83	0	1	0.1626144578313253	0	-0.1984123587608337	0
brain	TCF4	55362	55371	55362	55371	0	216	0	1	0.1771712962962963	0	-1.462859869003296	0
brain	TCF4	55362	55372	55362	55372	0	28	0	1	0.0947857142857142	0	-0.1496367156505584	0
brain	TCF4	55362	55373	55362	55373	0	134	0	1	0.1560970149253731	0	-0.2805469632148742	0
brain	TCF4	55362	55374	55362	55374	0	180	0	1	0.1824457142857143	0	-0.2899171113967895	0
brain	TCF4	55362	55375	55362	55375	0	438	1	1	0.1853926940639269	1	4.989073276519775	1
brain	TCF4	55362	55376	55362	55376	0	4	0	0	0.2605	0	-0.0122503666207194	0
brain	TCF4	55362	55377	55362	55377	0	134	0	1	0.1560970149253731	0	-0.2805469632148742	0
brain	TCF4	55362	55378	55362	55378	0	83	0	1	0.1626144578313253	0	-0.1984123587608337	0
brain	TCF4	55362	55379	55362	55379	0	4	0	0	0.2605	0	-0.0122503666207194	0
brain	TCF4	55362	55380	55362	55380	0	130	0	1	0.1528846153846154	0	-0.2536545395851135	0
brain	TCF4	55362	55382	55362	55382	0	134	0	1	0.1560970149253731	0	-0.2805469632148742	0
brain	TCF7L2	55384	55385	55384	55385	0	314	0	1	0.2348057324840763	1	-0.3599555492401123	1
brain	TCF7L2	55384	55386	55384	55386	0	137	0	0	0.2622335766423357	1	1.195647954940796	0
brain	TCF7L2	55384	55387	55384	55387	0	297	0	1	0.2369225589225589	1	0.2259130775928497	1
brain	TCF7L2	55384	55388	55384	55388	0	179	0	0	0.2339553072625698	1	0.3437954485416412	0
brain	TCF7L2	55384	55389	55384	55389	0	17	0	0	0.1978235294117647	0	-0.1077457815408706	0
brain	TCF7L2	55384	55390	55384	55390	0	206	0	0	0.21946	0	0.2026936560869217	1
brain	TCHP	55395	55394	55395	55394	0	324	0	0	0.2131574074074074	1	8.799628257751465	1
brain	TCHP	55395	55396	55395	55396	0	344	0	0	0.2139708454810495	1	9.68934440612793	1
brain	TCIRG1	55400	55399	55400	55399	0	216	0	1	0.1378564814814814	0	0.3144174814224243	1
brain	TCN2	55402	55401	55401	55402	1	9	0	0	0.164	0	-0.2719770073890686	1
brain	TCOF1	55405	55403	55405	55403	0	1194	0	1	0.285395029991431	1	5.387542724609375	1
brain	TCOF1	55405	55404	55405	55404	0	75	0	0	0.2688421052631579	0	-0.0527040958404541	1
brain	TCOF1	55405	55406	55405	55406	0	531	0	0	0.2875988700564972	1	-0.4548810124397278	1
brain	TCOF1	55405	55407	55405	55407	0	1	0	0	-0.121	0	0.0	0
brain	TCOF1	55405	55408	55405	55408	0	78	0	0	0.3857564102564103	0	0.9107121229171752	1
brain	TCOF1	55405	55409	55405	55409	0	38	0	0	0.2688421052631579	0	0.0	0
brain	TCOF1	55405	55410	55405	55410	0	322	0	1	0.273259649122807	1	0.9547044038772584	1
brain	TCOF1	55405	55411	55405	55411	0	77	0	0	0.3923376623376624	0	0.9107121229171752	1
brain	TCOF1	55405	55412	55405	55412	0	987	0	0	0.2981945010183299	1	1.911896824836731	1
brain	TCOF1	55405	55413	55405	55413	0	39	0	0	0.2588461538461538	0	0.0	0
brain	TCOF1	55405	55414	55405	55414	0	131	0	0	0.3578931297709923	0	0.9653167724609376	1
brain	TCOF1	55405	55415	55405	55415	0	1	0	0	-0.121	0	0.0	0
brain	TCP1	55416	55417	55416	55417	0	224	0	1	0.0610089285714285	0	3.259711980819702	1
brain	TCP1	55416	55418	55416	55418	0	155	0	1	0.0834	0	3.337498188018799	1
brain	TCP10L	55421	55420	55421	55420	0	95	0	1	0.23	0	-1.5373793840408323	0
brain	TCP10L	55421	55422	55421	55422	0	311	0	1	0.2155828877005348	1	10.420782089233398	0
brain	TCP11L2	55430	55428	55430	55428	0	256	0	0	0.0896627450980391	1	2.7031192779541016	1
brain	TCP11L2	55430	55429	55430	55429	0	261	0	0	0.08819921875	1	2.086146831512451	1
brain	TCTA	55433	55431	55431	55433	1	48	0	0	0.227103448275862	1	-1.170994520187378	1
brain	TCTA	55433	55432	55433	55432	0	13	0	0	0.2866923076923077	1	0.7175029516220093	1
brain	TCTN1	55443	55436	55443	55436	0	454	0	0	0.0751576470588235	1	-4.1417646408081055	1
brain	TCTN1	55443	55437	55443	55437	0	246	0	0	0.0487441860465116	1	0.9703524112701416	0
brain	TCTN1	55443	55439	55443	55439	0	403	0	0	0.0728451776649746	1	2.9158740043640137	1
brain	TCTN1	55443	55441	55443	55441	0	65	0	1	0.2071846153846153	0	1.1940674781799316	0
brain	TCTN1	55443	55442	55443	55442	0	462	0	0	0.0751576470588235	1	-3.65742826461792	1
brain	TCTN1	55443	55444	55443	55444	0	365	0	0	0.0803972222222222	1	-2.466602087020874	1
brain	TCTN1	55443	55445	55443	55445	0	430	0	1	0.0997882352941176	1	-0.2480151057243347	1
brain	TCTN1	55443	55446	55443	55446	0	447	0	0	0.0772883720930232	1	-5.338716983795166	1
brain	TCTN1	55443	55447	55443	55447	0	178	0	1	0.1243483146067415	0	7.382119178771973	1
brain	TCTN1	55443	55448	55443	55448	0	445	0	0	0.0770281690140845	1	-4.816439151763916	1
brain	TCTN2	55449	55450	55449	55450	0	590	0	1	0.056259385665529	1	11.621109008789062	1
brain	TCTN3	55453	55451	55453	55451	0	102	0	1	0.1018039215686274	1	-0.6724377870559692	1
brain	TCTN3	55453	55452	55453	55452	0	328	0	1	0.0754786585365853	1	-1.1791690587997437	1
brain	TCTN3	55453	55454	55453	55454	0	5	0	0	-0.1344	0	-0.020048988983035	0
brain	TCTN3	55453	55455	55453	55455	0	620	0	1	0.0688221830985915	1	11.84420108795166	1
brain	TDG	55460	55457	55460	55457	0	224	0	1	0.16615	1	14.441033363342283	1
brain	TDG	55460	55458	55460	55458	0	272	0	1	0.1614411764705882	1	-0.0092179179191589	1
brain	TDG	55460	55459	55460	55459	0	267	0	0	0.1200076335877862	1	7.160355091094971	1
brain	TDP1	55465	55462	55465	55462	0	352	0	0	0.0964650455927051	1	4.137783527374268	1
brain	TDP1	55465	55464	55465	55464	0	65	0	0	0.11004	1	0.0852750390768051	1
brain	TDP2	55467	55468	55467	55468	0	309	1	0	0.0625878136200716	1	11.948200225830078	1
brain	TDRD3	55474	55470	55474	55470	0	94	0	1	0.1267340425531914	0	0.6214898228645325	1
brain	TDRD3	55474	55471	55474	55471	0	628	1	1	0.1739375999999999	1	-0.9587258100509644	1
brain	TDRD3	55474	55472	55474	55472	0	93	0	1	0.1217956989247311	0	0.623164176940918	1
brain	TDRD3	55474	55473	55474	55473	0	93	0	1	0.1217956989247311	0	0.623164176940918	1
brain	TDRD3	55474	55475	55474	55475	0	36	0	0	0.2984848484848484	1	-0.1326332986354828	1
brain	TDRD7	55477	55478	55477	55478	0	444	0	1	0.0893445945945946	0	2.646432399749756	1
brain	TDRKH	55482	55483	55482	55483	0	4	0	0	0.1894999999999999	0	0.4437007904052734	1
brain	TDRKH	55482	55484	55482	55484	0	224	1	1	0.1295044642857143	0	4.106164455413818	1
brain	TDRKH	55482	55485	55482	55485	0	45	0	0	0.1399333333333333	0	2.267134666442871	1
brain	TECPR1	55495	55496	55495	55496	0	564	0	1	0.113531914893617	0	2.612689733505249	1
brain	TECPR2	55499	55498	55499	55498	0	145	0	0	0.1098275862068965	1	0.0	1
brain	TECR	55502	55500	55500	55502	1	30	0	0	0.2393666666666666	0	-1.5998448133468628	1
brain	TECR	55502	55501	55501	55502	1	18	0	1	0.1312777777777777	0	-0.575439453125	1
brain	TECR	55502	55503	55502	55503	0	155	0	1	0.0335548387096774	1	-0.3021240830421448	1
brain	TECR	55502	55504	55504	55502	1	40	0	1	0.17955	0	-1.2554948329925537	0
brain	TECR	55502	55505	55502	55505	0	155	0	1	0.0335548387096774	1	-0.3021240830421448	1
brain	TECTA	55510	55507	55510	55507	0	1164	0	1	0.0594742647058823	1	-1.8094419240951536	1
brain	TECTA	55510	55508	55510	55508	0	5	0	0	0.3776	0	0.0	0
brain	TECTA	55510	55509	55510	55509	0	1898	0	1	0.0543735511064278	1	-0.1283476948738098	1
brain	TEDC1	55516	55512	55516	55512	0	352	0	0	0.1305108695652174	1	0.948840856552124	1
brain	TEDC1	55516	55514	55516	55514	0	150	0	1	0.1412328767123287	1	-0.0479829683899879	1
brain	TEDC1	55516	55515	55516	55515	0	69	0	0	0.0857681159420289	0	-2.190086603164673	1
brain	TEDC1	55516	55517	55516	55517	0	147	0	1	0.1390890410958904	1	-0.8809773921966553	1
brain	TEDC1	55516	55518	55516	55518	0	102	0	0	0.1074705882352941	0	-2.5201478004455566	1
brain	TEDC2	55520	55519	55520	55519	0	44	0	0	0.1127692307692307	1	-0.32649627327919	1
brain	TEDC2	55520	55521	55520	55521	0	271	0	1	0.1867232472324723	1	0.6757614612579346	1
brain	TEDC2	55520	55522	55520	55522	0	231	0	0	0.1343982683982684	1	-0.663498044013977	1
brain	TEDC2	55520	55523	55520	55523	0	211	0	1	0.1945631067961165	0	0.9160090684890748	1
brain	TEDC2	55520	55524	55520	55524	0	231	0	0	0.1343982683982684	1	-0.663498044013977	1
brain	TEF	55528	55527	55528	55527	0	54	0	1	0.2804883720930232	0	-1.0842764377593994	0
brain	TEFM	55532	55529	55532	55529	0	195	0	0	0.0044375	1	3.331596851348877	0
brain	TEFM	55532	55530	55532	55530	0	188	0	0	0.0175425531914893	1	3.5516953468322754	0
brain	TEFM	55532	55533	55532	55533	0	139	0	0	0.0243284671532846	1	1.6301604509353638	0
brain	TEK	55534	55535	55534	55535	0	1275	1	1	0.0936159003831417	1	4.003952503204346	1
brain	TEK	55534	55536	55534	55536	0	661	1	0	0.0762526475037821	1	2.6102399826049805	1
brain	TEK	55534	55537	55534	55537	0	148	0	1	0.1019459459459459	1	-1.2754082679748535	1
brain	TELO2	55542	55543	55542	55543	0	734	0	1	0.1173719346049046	1	-1.523716688156128	1
brain	TENM1	55545	55546	55546	55545	1	7	0	0	0.1572857142857142	0	0.0	0
brain	TENM2	55551	55547	55551	55547	0	2602	1	0	0.0729035357417371	1	8.056781768798828	1
brain	TENM2	55551	55548	55551	55548	0	170	0	1	0.1494970059880239	0	1.9452059268951416	1
brain	TENM2	55551	55549	55551	55549	0	2345	1	1	0.0677510674637062	1	9.369834899902344	1
brain	TENM2	55551	55550	55551	55550	0	405	0	1	0.1711432098765432	0	1.769791841506958	1
brain	TENM2	55551	55553	55551	55553	0	299	0	1	0.1624126394052044	0	2.4375431537628174	1
brain	TENM2	55551	55554	55551	55554	0	197	0	1	0.1857715736040609	0	2.6240036487579346	1
brain	TENM3	55559	55555	55559	55555	0	2602	0	1	0.0709278270937861	1	11.99931526184082	1
brain	TENM3	55559	55556	55559	55556	0	2619	0	1	0.0633787413660782	1	9.831632614135742	1
brain	TENM3	55559	55557	55559	55557	0	1669	0	1	0.0637160048134777	1	0.5100488662719727	1
brain	TENM3	55559	55558	55559	55558	0	2529	0	0	0.0642372479240806	1	10.14624309539795	1
brain	TENT2	55563	55562	55563	55562	0	4	0	0	-0.2639999999999999	0	-0.0824188217520713	0
brain	TENT2	55563	55564	55563	55564	0	43	0	0	-0.0041395348837209	0	2.6079680919647217	0
brain	TENT4A	55565	55566	55565	55566	0	430	0	1	0.1384813953488372	1	9.334709167480469	1
brain	TENT4B	55569	55567	55569	55567	0	550	0	1	0.1443131868131867	1	11.474136352539062	1
brain	TENT4B	55569	55568	55569	55568	0	40	0	1	-0.0797333333333333	0	-0.3082511126995086	0
brain	TENT5A	55571	55570	55570	55571	1	19	0	1	-0.0471578947368421	0	-0.4450052082538605	0
brain	TENT5A	55571	55572	55572	55571	1	81	0	1	0.1370617283950617	0	-1.6602497100830078	0
brain	TEP1	55578	55575	55578	55575	0	1147	1	0	0.0942231909328683	1	0.0	1
brain	TEP1	55578	55576	55578	55576	0	2411	1	0	0.0992147901952638	1	3.6331591606140137	1
brain	TEP1	55578	55577	55578	55577	0	1969	0	1	0.1072167261601223	1	-7.373383045196533	1
brain	TERF1	55581	55582	55581	55582	0	354	1	1	0.1227120743034055	1	5.545918941497803	1
brain	TERF1	55581	55585	55581	55585	0	20	0	0	0.19715	0	0.1003367155790329	0
brain	TERF1	55581	55586	55581	55586	0	229	1	0	0.153	1	2.594038486480713	1
brain	TERF1	55581	55587	55581	55587	0	178	1	0	0.1804887640449438	1	3.069601058959961	1
brain	TERF1	55581	55588	55581	55588	0	125	0	1	0.207216	1	1.0896146297454834	1
brain	TERF1	55581	55589	55581	55589	0	53	1	0	0.0273846153846153	1	2.9912538528442383	1
brain	TERF1	55581	55590	55581	55590	0	138	1	0	0.1723629629629629	1	3.0390942096710205	1
brain	TERF2	55592	55591	55592	55591	0	353	1	1	0.1433757225433526	1	4.185583114624023	1
brain	TERF2IP	55594	55593	55594	55593	0	173	0	0	0.1565948275862068	1	3.667728900909424	1
brain	TESC	55597	55596	55596	55597	1	80	0	1	0.236943396226415	0	-3.0252504348754883	0
brain	TESC	55597	55598	55598	55597	1	127	0	1	0.2572058823529412	0	-3.66960334777832	1
brain	TESK1	55600	55599	55600	55599	0	202	0	1	0.1183475935828877	0	5.666576862335205	1
brain	TESPA1	55606	55602	55606	55602	0	253	0	1	0.1019604743083004	0	-2.4457273483276367	1
brain	TESPA1	55606	55603	55606	55603	0	138	0	1	0.112927536231884	0	-0.5013028383255005	1
brain	TESPA1	55606	55604	55606	55604	0	138	0	1	0.112927536231884	0	-0.5013028383255005	1
brain	TESPA1	55606	55605	55606	55605	0	138	0	1	0.112927536231884	0	-0.5013028383255005	1
brain	TET1	55608	55607	55608	55607	0	1362	1	1	0.1875527675276752	1	3.0387933254241943	1
brain	TET2	55609	55610	55609	55610	0	66	0	0	0.0687843137254901	1	0.0	0
brain	TET2	55609	55611	55609	55611	0	57	0	0	0.0425714285714285	1	0.0	0
brain	TET3	55613	55612	55613	55612	0	95	1	1	0.1537052631578947	0	-2.509729385375977	1
brain	TET3	55613	55614	55613	55614	0	1558	1	1	0.2206576402321083	1	-3.391186237335205	1
brain	TET3	55613	55615	55613	55615	0	1635	1	1	0.2031718654434251	1	2.3384652137756348	1
brain	TET3	55613	55616	55613	55616	0	1384	1	1	0.1804978323699421	1	-1.3571436405181885	1
brain	TEX10	55618	55619	55618	55619	0	22	0	0	-0.0342631578947368	0	-0.0265629366040229	0
brain	TEX10	55618	55620	55618	55620	0	462	0	1	0.0819956709956709	0	4.873403549194336	1
brain	TEX15	55623	55622	55623	55622	0	2220	0	0	0.1258878378378378	1	0.2046222537755966	1
