tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary	severity_score	domain_binary_faithful	severity_score_region	severity_score_scram	size_long_region	size_short_region
brain	WDR73	60834	60832	60834	60832	0	306	0	0	0.1074644194756554	1	19.62874794006348	0	20.05803680419922	20.938920974731445	267	47
brain	WDR73	60834	60837	60837	60834	1	43	0	1	0.1572857142857142	0	-0.690659761428833	0	-4.161523342132568	-0.9202320575714111	35	10
brain	WDR73	60834	60838	60834	60838	0	259	0	0	0.1121428571428571	1	6.268166542053223	0	7.603264808654785	4.65792179107666	259	60
brain	WDR73	60834	60839	60834	60839	0	236	0	1	0.1084174757281553	1	9.441933631896973	0	16.245071411132812	3.291581630706787	206	44
brain	WDR74	60841	60840	60841	60840	0	233	1	1	0.1029785407725321	1	1.4348732233047483	0	-2.643368721008301	0.7482824325561523	233	60
brain	WDR75	60842	60843	60842	60843	0	222	0	1	0.0527432432432432	0	1.983316898345948	1	1.2961146831512451	-2.3948936462402344	222	60
brain	WDR75	60842	60844	60842	60844	0	73	0	1	0.0373478260869565	0	0.9670932292938232	1	4.222622394561768	-3.4993982315063477	69	5
brain	WDR81	60847	60848	60847	60848	0	1051	0	1	0.1379895337773549	1	1.1249066591262815	1	1.6030514240264893	1.0188078880310059	936	804
brain	WDR81	60847	60849	60847	60849	0	1110	0	1	0.1334255514705882	1	2.729412317276001	1	2.5784316062927246	2.7479825019836426	931	789
brain	WDR82	60851	60850	60851	60850	0	80	0	1	0.0853670886075949	0	2.462265014648437	1	18.32705307006836	-0.8969103097915649	79	4
brain	WDR83	60854	60853	60854	60853	0	181	0	1	0.1111491712707182	1	3.195380449295044	1	4.5393385887146	4.400885581970215	181	60
brain	WDR83	60854	60855	60854	60855	0	181	0	1	0.1111491712707182	1	3.195380449295044	1	4.5393385887146	2.792675495147705	181	60
brain	WDR86	60858	60857	60858	60857	0	128	0	1	0.0352265625	0	1.9366518259048464	1	7.328150749206543	0.7462878823280334	128	60
brain	WDR90	60867	60862	60867	60862	0	1494	0	1	0.0935264586160108	1	-0.4248753488063812	1	-0.11378471553325653	-0.501334547996521	922	199
brain	WDR90	60867	60863	60867	60863	0	1446	0	1	0.0951914446002805	1	-0.6019761562347412	1	0.011277839541435242	-0.9156744480133057	914	239
brain	WDR90	60867	60864	60867	60864	0	1562	0	1	0.0936856594110115	1	1.6815202236175537	1	1.7765722274780273	-0.2786216139793396	971	135
brain	WDR90	60867	60865	60867	60865	0	1063	1	0	0.083695652173913	1	3.0135598182678223	1	15.961929321289062	2.59481143951416	333	20
brain	WDR90	60867	60866	60867	60866	0	1584	0	1	0.0887946544980443	1	2.514333248138428	1	1.9840184450149536	1.8861247301101685	938	187
brain	WDR90	60867	60868	60867	60868	0	1380	1	0	0.0870760697305863	1	2.883568048477173	1	7.948526382446289	-7.613058090209961	536	119
brain	WDR90	60867	60870	60867	60870	0	1172	0	1	0.0889735449735449	1	1.3526017665863037	1	1.6462956666946411	-1.1902883052825928	860	513
brain	WDR90	60867	60871	60867	60871	0	821	0	1	0.0864317295188556	0	-0.2197319865226745	1	-0.5777419805526733	-2.71596360206604	495	495
brain	WDR91	60879	60872	60879	60872	0	153	0	0	0.0653267973856209	1	0.2115942537784576	1	2.3053126335144043	11.043878555297852	153	1
brain	WDR91	60879	60873	60879	60873	0	135	0	0	0.0878518518518518	1	0.668423056602478	0	10.283337593078613	-5.650534629821777	108	34
brain	WDR91	60879	60874	60879	60874	0	163	0	0	0.0533846153846153	1	1.1042048931121826	1	10.279890060424805	6.1399407386779785	143	32
brain	WDR91	60879	60875	60879	60875	0	494	0	1	0.1360587044534413	1	0.4879399836063385	0	1.8237988948822021	-0.558809757232666	494	60
brain	WDR91	60879	60876	60879	60876	0	411	0	1	0.1520632603406326	1	-0.2025007009506225	0	-0.9182311296463013	-2.5003132820129395	411	60
brain	WDR91	60879	60877	60879	60877	0	385	1	0	0.0972753246753246	1	3.364499807357788	1	17.17525291442871	7.873394012451172	385	3
brain	WDR91	60879	60878	60879	60878	0	627	0	1	0.1201435406698564	1	3.738224744796753	1	13.0213623046875	12.209598541259766	627	11
brain	WDR97	60881	60882	60881	60882	0	26	0	0	0.3758461538461538	0	-0.8008952140808105	0	-5.787985801696777	-6.233982086181641	26	60
brain	WDSUB1	60885	60884	60885	60884	0	47	0	0	0.1576170212765957	0	1.0687007904052734	1	-1.0649895668029785	1.6031744480133057	47	60
brain	WDSUB1	60885	60886	60885	60886	0	92	0	0	0.0288695652173912	0	0.8902014493942261	1	3.6991281509399414	1.447218656539917	92	60
brain	WDTC1	60888	60887	60888	60887	0	207	0	0	0.0972121212121212	1	2.3247525691986084	1	18.073570251464844	19.345897674560547	165	54
brain	WDTC1	60888	60889	60888	60889	0	292	1	1	0.0979163346613545	0	4.4188971519470215	1	20.330589294433594	2.4731626510620117	251	43
brain	WFDC1	60892	60893	60893	60892	1	428	0	1	0.0632669322709163	1	4.073957443237305	1	5.458191871643066	4.395442962646484	251	197
brain	WFIKKN1	60899	60898	60899	60898	0	140	0	1	0.1317714285714285	0	0.3390488922595978	1	10.669986724853516	-3.298173427581787	140	60
brain	WFS1	60903	60900	60903	60900	0	763	0	0	0.0134508519003931	1	6.172347545623779	1	9.824965476989746	4.819104194641113	763	10
brain	WFS1	60903	60902	60902	60903	1	11	0	1	-0.0546363636363636	0	-0.1886627078056335	0	-6.1330156326293945	-1.5343799591064453	11	60
brain	WFS1	60903	60904	60903	60904	0	228	0	1	0.2318377192982456	0	2.24404525756836	1	5.8372721672058105	5.460363388061523	228	60
brain	WFS1	60903	60905	60905	60903	1	12	0	0	-0.05625	0	-0.7000631093978882	1	-6.676801681518555	2.7064437866210938	12	60
brain	WHRN	60912	60907	60912	60907	0	453	1	1	0.1110154525386313	1	3.2024600505828857	1	8.965707778930664	3.1302244663238525	453	60
brain	WHRN	60912	60908	60912	60908	0	627	0	0	0.1547612687813021	1	5.660171031951904	1	19.9962158203125	7.580348968505859	599	37
brain	WHRN	60912	60909	60912	60909	0	638	0	1	0.1651517706576728	1	-2.0187888145446777	1	2.0844674110412598	-13.503963470458984	593	47
brain	WHRN	60912	60910	60912	60910	0	558	1	1	0.1070987432675044	1	2.74092984199524	1	13.36897087097168	5.115224361419678	557	5
brain	WHRN	60912	60911	60912	60911	0	372	1	1	0.1095643835616438	0	3.884198904037476	1	18.008056640625	-3.778329372406006	365	14
brain	WIPF2	60915	60917	60915	60917	0	258	0	0	0.3494457364341085	1	2.1322929859161377	0	-1.588754415512085	0.7619725465774536	258	60
brain	WIPF3	60919	60918	60919	60918	0	12	0	0	0.0856666666666666	1	0.1259015649557113	0	3.990306854248047	5.077098846435547	6	6
brain	WIPI1	60921	60922	60921	60922	0	301	1	1	0.1410127118644067	1	3.68025279045105	1	11.671636581420898	11.342439651489258	236	77
brain	WIPI2	60923	60924	60923	60924	0	29	0	1	0.1217586206896551	0	-0.925628423690796	1	-8.231353759765625	8.33725357055664	29	60
brain	WIPI2	60923	60925	60923	60925	0	357	1	1	0.067512893982808	1	21.17393493652344	1	24.837478637695312	25.29209327697754	349	16
brain	WIPI2	60923	60926	60923	60926	0	276	1	1	0.0667101449275362	1	13.49681568145752	1	20.961368560791016	17.656848907470703	276	2
brain	WIPI2	60923	60927	60923	60927	0	18	0	1	0.076	0	-0.7181351184844971	1	-6.717935562133789	-10.798599243164062	18	60
brain	WIPI2	60923	60928	60923	60928	0	11	0	0	0.1966363636363636	0	-0.1201213598251342	0	-4.315589904785156	-10.305370330810547	11	60
brain	WIPI2	60923	60929	60923	60929	0	240	1	1	0.0895381355932203	1	-2.1649560928344727	1	9.5131196975708	-0.858386218547821	236	13
brain	WIZ	60930	60931	60930	60931	0	799	1	0	0.1840687237026648	1	5.491352081298828	1	4.561945915222168	8.13614273071289	713	101
brain	WLS	60935	60933	60933	60935	1	55	0	0	-0.0475666666666666	0	-0.4205756783485412	0	-4.568765163421631	4.7409443855285645	30	28
brain	WLS	60935	60934	60935	60934	0	414	0	0	-0.0309830917874396	1	8.431962966918945	1	7.08012580871582	10.869125366210938	414	60
brain	WLS	60935	60936	60935	60936	0	91	0	1	0.0628681318681318	0	0.2949950695037842	0	-4.595085144042969	-1.6131566762924194	91	60
brain	WNK1	60938	60937	60937	60938	1	566	0	0	0.1788353510895884	0	-2.0832252502441406	0	-5.662548065185547	-3.8890738487243652	269	269
brain	WNK1	60938	60939	60939	60938	1	744	0	0	0.1782028112449799	0	-2.209488868713379	0	-6.3677449226379395	-6.442479133605957	265	265
brain	WNK1	60938	60940	60938	60940	0	2221	1	1	0.1926669671022983	1	5.9549713134765625	1	4.428615570068359	9.619881629943848	951	96
brain	WNK1	60938	60941	60938	60941	0	2190	0	1	0.1994251141552511	1	-1.3072160482406616	1	-4.985400199890137	-4.494548320770264	830	60
brain	WNK1	60938	60942	60938	60942	0	1804	1	1	0.200710088691796	1	5.428930759429932	1	6.741028785705566	6.680262565612793	864	420
brain	WNK1	60938	60943	60938	60943	0	1991	0	0	0.1987604218985434	1	-0.2028590738773346	1	2.826857328414917	1.83184015750885	631	2
brain	WNK1	60938	60944	60938	60944	0	248	0	0	0.1858709677419354	1	-0.5810010433197021	0	-1.4291000366210938	1.5681092739105225	186	186
brain	WNK1	60938	60945	60938	60945	0	1613	1	1	0.201197768133912	1	5.301445960998535	1	6.674044609069824	6.7730278968811035	864	611
brain	WNK1	60938	60946	60938	60946	0	1078	1	1	0.190360853432282	0	5.102168083190918	1	5.218567848205566	6.094992637634277	861	861
brain	WNK1	60938	60947	60947	60938	1	451	0	0	0.1741840354767183	0	-2.0832252502441406	0	-5.662548065185547	-9.988120079040527	269	269
brain	WNK2	60951	60948	60951	60948	0	2070	1	1	0.2366338164251208	1	14.30759620666504	1	15.415682792663574	13.037670135498047	955	89
brain	WNK2	60951	60949	60951	60949	0	1427	0	0	0.2514877365101611	1	-0.551249623298645	0	5.845777988433838	5.501473426818848	232	60
brain	WNK2	60951	60953	60951	60953	0	694	1	1	0.1787206349206349	0	6.06538200378418	1	9.180976867675781	7.072319030761719	513	513
brain	WNK2	60951	60955	60951	60955	0	1572	1	1	0.2383358778625954	1	8.977853775024414	1	9.135457992553711	8.82567024230957	946	569
brain	WNT2	60960	60961	60960	60961	0	78	0	0	0.0723972602739726	1	4.880912780761719	1	14.491120338439941	4.344130516052246	73	5
brain	WNT2B	60963	60962	60963	60962	0	92	0	1	0.0913586956521739	0	-0.5464589595794678	1	0.8773994445800781	-14.402228355407715	92	60
brain	WNT3	60967	60964	60967	60964	0	65	0	1	0.0070307692307692	0	-0.257379949092865	1	1.901144027709961	-2.093616485595703	65	60
brain	WNT3	60967	60965	60967	60965	0	185	0	1	0.0755081081081081	1	-3.6315877437591553	1	-2.0986313819885254	-0.7059258222579956	185	60
brain	WNT3	60967	60966	60967	60966	0	185	0	1	0.0755081081081081	1	-3.6315877437591553	1	-2.0986313819885254	2.187608480453491	185	60
brain	WNT7A	60972	60971	60972	60971	0	195	0	0	0.134564935064935	1	18.05904769897461	1	24.60855484008789	23.885292053222656	154	43
brain	WNT7B	60974	60973	60973	60974	1	30	0	1	0.0763	0	-0.4284166097640991	0	-2.8618035316467285	-18.054012298583984	20	16
brain	WRAP53	60978	60977	60978	60977	0	306	1	0	0.0954599303135888	1	8.619176864624023	1	21.151168823242188	3.401425838470459	287	26
brain	WRAP53	60978	60979	60978	60979	0	306	1	0	0.0954599303135888	1	8.619176864624023	1	21.151168823242188	16.325511932373047	287	26
brain	WRAP73	60982	60980	60982	60980	0	353	0	1	0.0268157894736842	1	7.798524856567383	1	11.65101146697998	-4.691677570343018	342	18
brain	WRAP73	60982	60981	60982	60981	0	532	1	1	0.027953002610966	1	22.421049118041992	1	23.22249984741211	24.019773483276367	383	183
brain	WRAP73	60982	60983	60982	60983	0	44	0	0	0.0067222222222222	1	0.9658752679824828	0	10.202381134033203	-4.1050262451171875	36	11
brain	WRN	60985	60984	60985	60984	0	112	0	1	0.1145315315315315	0	0.5879063606262207	1	8.277356147766113	0.8593966364860535	111	111
brain	WRNIP1	60989	60986	60989	60986	0	386	1	0	0.0867038961038961	1	5.005213737487793	1	1.5108642578125	5.781528472900391	385	1
brain	WRNIP1	60989	60987	60989	60987	0	25	0	0	0.087	0	1.2478246688842771	1	7.904448509216309	2.00077486038208	25	60
brain	WRNIP1	60989	60988	60989	60988	0	384	1	1	0.1822526041666667	1	2.3799681663513184	1	2.006394386291504	4.091702461242676	384	60
brain	WSB1	60991	60993	60991	60993	0	228	1	0	0.0509230769230769	1	5.749445915222168	1	23.197895050048828	9.096137046813965	221	7
brain	WSB1	60991	60994	60991	60994	0	208	1	1	0.0617115384615384	1	4.828871250152588	1	19.449064254760742	-6.9162468910217285	208	60
brain	WSB1	60991	60995	60991	60995	0	390	1	1	0.0401350482315112	1	14.44451904296875	1	23.092857360839844	9.831310272216797	311	88
brain	WSB1	60991	60997	60991	60997	0	146	0	1	0.0608082191780821	0	-3.196118354797364	0	-9.47630500793457	4.789428234100342	146	60
brain	WSB1	60991	60998	60991	60998	0	178	1	0	0.0471629213483146	1	3.034852981567383	1	10.404613494873047	-4.1584367752075195	178	4
brain	WSB1	60991	60999	60991	60999	0	177	1	0	0.0548361581920903	1	3.30942440032959	1	10.67752456665039	3.5635204315185547	177	60
brain	WSB1	60991	61001	60991	61001	0	323	1	1	0.0575356037151702	1	-0.8506763577461243	1	-2.560514211654663	-2.1317713260650635	323	60
brain	WSB2	61004	61002	61004	61002	0	215	1	0	0.051378640776699	1	4.502299785614014	1	12.891682624816895	11.957267761230469	206	15
brain	WSB2	61004	61003	61004	61003	0	210	0	1	0.1113619047619047	1	-1.5001943111419678	1	-5.901911735534668	3.484618663787842	210	60
brain	WSCD1	61010	61005	61010	61005	0	309	0	1	0.0946634304207119	1	0.2967091202735901	1	3.522027015686035	1.6945728063583374	309	60
brain	WSCD1	61010	61008	61010	61008	0	414	1	0	0.0903969465648854	1	19.234188079833984	1	23.623821258544922	16.35910415649414	393	33
brain	WSCD1	61010	61009	61010	61009	0	481	1	1	0.0873555093555093	1	4.893484115600586	1	8.000617027282715	-4.204591751098633	481	2
brain	WSCD2	61012	61014	61012	61014	0	175	0	0	0.0620632911392405	1	1.5477367639541626	0	10.188697814941406	-2.3069241046905518	158	37
brain	WSCD2	61012	61015	61012	61015	0	423	0	0	0.0561398104265402	1	15.077071189880373	1	19.878944396972656	17.392005920410156	422	5
brain	WSCD2	61012	61016	61012	61016	0	440	0	0	0.0595391705069124	1	5.1572465896606445	1	8.200053215026855	8.008075714111328	434	6
brain	WTAP	61019	61020	61019	61020	0	231	0	0	0.1978695652173913	1	3.130990982055664	1	11.271402359008789	10.844392776489258	230	4
brain	WTAP	61019	61021	61019	61021	0	157	0	1	0.1461910828025477	0	0.3157799243927002	1	-2.621608257293701	4.524347305297852	157	60
brain	WTAP	61019	61022	61019	61022	0	245	0	0	0.1946612244897959	1	1.375184178352356	1	0.8703299760818481	2.3080978393554688	245	60
brain	WTAP	61019	61023	61019	61023	0	231	0	0	0.1978695652173913	1	3.130990982055664	1	11.271402359008789	9.150416374206543	230	4
brain	WWC1	61030	61025	61030	61025	0	101	1	1	0.1377578947368421	0	1.0538794994354248	1	12.440206527709961	-2.5356359481811523	94	94
brain	WWC1	61030	61026	61030	61026	0	1004	1	1	0.1589401015228426	1	11.745691299438477	1	17.987220764160156	18.800506591796875	894	44
brain	WWC1	61030	61027	61030	61027	0	740	1	1	0.1362792915531335	1	2.4254350662231445	1	6.4317827224731445	1.0962270498275757	733	96
brain	WWC1	61030	61028	61030	61028	0	799	1	0	0.1613754693366708	1	0.6099029779434204	1	-7.575552940368652	2.3585643768310547	708	60
brain	WWC1	61030	61029	61029	61030	1	6	0	0	0.7678333333333334	0	0.0967376083135604	0	0.6806128025054932	-6.075540542602539	6	6
brain	WWC1	61030	61031	61030	61031	0	244	1	1	0.1448770491803278	0	1.7681721448898315	1	8.650216102600098	-10.263757705688477	243	90
brain	WWC2	61034	61032	61034	61032	0	875	1	1	0.1474182857142857	1	6.893832206726074	1	7.368054389953613	5.226591110229492	875	173
brain	WWC2	61034	61033	61033	61034	1	24	0	0	-0.0407083333333333	0	-0.608720064163208	0	-5.961924076080322	4.7786102294921875	24	24
brain	WWOX	61039	61037	61039	61037	0	13	0	0	0.2000909090909091	1	-0.395412802696228	0	-4.805588722229004	-1.5909254550933838	11	3
brain	WWOX	61039	61042	61039	61042	0	172	1	1	0.1443613445378151	1	-1.1136846542358398	1	3.1396377086639404	2.013366222381592	119	59
brain	WWP2	61049	61046	61049	61046	0	792	1	0	0.1142195121951219	1	3.515172481536865	1	9.710050582885742	2.9324238300323486	738	62
brain	WWP2	61049	61047	61049	61047	0	439	0	1	0.1694920273348519	1	-0.8916456699371338	1	-0.18341434001922607	2.9365763664245605	439	60
brain	WWP2	61049	61048	61049	61048	0	116	0	1	0.1109741379310344	0	0.923675537109375	0	13.545085906982422	-5.532655239105225	116	60
brain	WWP2	61049	61050	61049	61050	0	535	1	0	0.068633644859813	1	2.3595728874206543	1	-0.31061744689941406	7.075124740600586	535	60
brain	XAB2	61052	61053	61052	61053	0	600	0	1	0.0831566666666666	1	1.3629555702209473	1	7.786282539367676	6.135329723358154	600	1
brain	XAF1	61057	61055	61057	61055	0	60	0	1	0.1606166666666666	0	2.8314175605773926	0	-0.5674711465835571	26.239395141601562	60	60
brain	XAF1	61057	61056	61057	61056	0	158	0	1	0.152132911392405	1	10.571696281433104	1	20.527334213256836	18.43284797668457	158	60
brain	XBP1	61059	61058	61059	61058	0	381	1	1	0.1551746724890829	1	6.342029094696045	1	6.611589431762695	7.834018230438232	229	165
brain	XIST	61068	61065	61065	61068	1	163	0	1	-0.1403008849557522	1	4.792483806610107	0	4.80686092376709	4.753478050231934	113	71
brain	XIST	61068	61066	61066	61068	1	163	0	1	-0.1403008849557522	1	4.792483806610107	0	4.80686092376709	4.775089740753174	113	71
brain	XIST	61068	61069	61069	61068	1	163	0	1	-0.1403008849557522	1	4.792483806610107	0	4.80686092376709	5.077474594116211	113	71
brain	XIST	61068	61073	61073	61068	1	163	0	1	-0.1403008849557522	1	4.792483806610107	0	4.806860446929932	4.9102582931518555	113	71
brain	XIST	61068	61074	61074	61068	1	163	0	1	-0.1403008849557522	1	4.792483806610107	0	4.806860446929932	5.075069427490234	113	71
brain	XKR8	61083	61081	61083	61081	0	232	0	0	-0.027551724137931	1	-1.6516413688659668	1	-1.396103858947754	-0.0017896294593811035	232	60
brain	XKR8	61083	61082	61083	61082	0	230	0	0	-0.0310782608695652	1	-1.5805468559265137	1	-1.4699907302856445	-2.841536045074463	230	60
brain	XKR9	61085	61087	61085	61087	0	271	0	1	-0.0898403041825095	1	-0.0860604047775268	1	0.8643055558204651	0.7360318899154663	263	26
brain	XNDC1N	61089	61088	61089	61088	0	119	0	0	-0.0126181818181818	1	-4.214341163635254	1	-6.707883358001709	6.290459632873535	110	18
brain	XPA	61090	61091	61090	61091	0	58	0	0	0.1096	1	2.256534576416016	0	11.661150932312012	-1.5030673742294312	35	26
brain	XPC	61093	61094	61093	61094	0	193	0	1	0.2687616580310881	0	0.7421863079071045	0	7.777810573577881	3.337400436401367	193	60
brain	XPNPEP1	61096	61095	61096	61095	0	470	1	1	0.0831175213675213	1	3.508800983428955	1	10.40941047668457	3.915584087371826	468	10
brain	XPNPEP1	61096	61097	61096	61097	0	400	0	1	0.0925675	1	2.8864331245422363	1	4.625921249389648	0.0766211748123169	400	60
brain	XPNPEP1	61096	61098	61096	61098	0	24	0	0	0.1342083333333333	0	4.626162052154541	1	24.525775909423828	-2.760247230529785	24	60
brain	XPNPEP3	61101	61099	61101	61099	0	79	0	1	0.1556582278481012	0	-0.541061282157898	1	-0.5068159103393555	-12.317227363586426	79	60
brain	XPO1	61119	61102	61119	61102	0	167	1	1	0.0543532934131736	0	1.5265270471572876	1	12.66270923614502	-3.976774215698242	167	49
brain	XPO1	61119	61104	61119	61104	0	77	0	0	0.1175972222222222	1	-0.0012458954006433	1	3.0451889038085938	-3.65496563911438	25	10
brain	XPO1	61119	61105	61119	61105	0	44	0	1	0.0112272727272727	0	0.2996026277542114	0	6.7221174240112305	-3.7910242080688477	44	44
brain	XPO1	61119	61106	61119	61106	0	353	1	1	0.0289518413597733	0	1.276323914527893	1	11.856117248535156	7.403897285461426	353	49
brain	XPO1	61119	61107	61119	61107	0	946	1	1	0.0415771670190274	1	5.873926639556885	1	12.200194358825684	3.250990390777588	897	2
brain	XPO1	61119	61108	61119	61108	0	388	0	0	0.0556340206185567	1	0.7401698231697083	1	14.362614631652832	-2.0152626037597656	339	5
brain	XPO1	61119	61110	61119	61110	0	131	1	1	0.0543053435114503	0	1.3792238235473633	1	13.151141166687012	-3.810152292251587	131	49
brain	XPO1	61119	61111	61119	61111	0	444	1	1	0.0491779279279279	0	3.1515517234802246	1	12.590518951416016	-3.555426836013794	444	54
brain	XPO1	61119	61112	61119	61112	0	15	0	0	0.0141333333333333	0	0.2404776215553283	1	7.462393760681152	-1.8585913181304932	15	15
brain	XPO1	61119	61115	61119	61115	0	258	1	1	0.0357945736434108	0	1.4620355367660522	1	12.518115043640137	-0.30802786350250244	258	49
brain	XPO1	61119	61116	61119	61116	0	444	1	1	0.0491779279279279	0	3.1515517234802246	1	12.590518951416016	3.569195508956909	444	54
brain	XPO1	61119	61118	61119	61118	0	885	1	1	0.0397197740112994	1	16.011873245239258	1	17.220129013061523	15.51186752319336	885	49
brain	XPO1	61119	61120	61119	61120	0	127	0	0	0.1013700787401574	1	-0.6444894671440125	1	3.610384464263916	-2.125074863433838	79	3
brain	XPO1	61119	61121	61119	61121	0	958	0	0	0.0423709508881922	1	2.929466485977173	1	11.719989776611328	-6.4009881019592285	908	2
brain	XPO1	61119	61122	61119	61122	0	574	1	1	0.0378850174216027	1	3.542631387710572	1	12.397422790527344	8.296838760375977	574	49
brain	XPO1	61119	61124	61119	61124	0	72	0	1	0.0626285714285714	0	0.8108340501785278	1	10.879472732543945	5.857563018798828	70	51
brain	XPO1	61119	61125	61119	61125	0	385	1	1	0.057425974025974	0	-0.2157567739486694	1	10.454789161682129	-1.675406575202942	337	3
brain	XPO1	61119	61126	61119	61126	0	131	1	1	0.0543053435114503	0	1.3792238235473633	1	13.151141166687012	-1.5978103876113892	131	49
brain	XPO5	61129	61128	61129	61128	0	1235	1	1	0.0685948497854077	1	18.328245162963867	1	18.202560424804688	18.621545791625977	965	66
brain	XPO5	61129	61130	61129	61130	0	1044	1	1	0.0669204980842911	1	9.872434616088867	1	9.82594108581543	9.613714218139648	997	135
brain	XPO6	61132	61131	61132	61131	0	14	0	1	0.1582857142857143	0	0.1061795353889465	0	11.363563537597656	-7.2173051834106445	14	14
brain	XPO7	61133	61134	61134	61133	1	5	0	1	0.4197999999999999	0	-0.1283613592386245	0	0.25039517879486084	18.649965286254883	5	5
brain	XPOT	61135	61136	61135	61136	0	725	1	1	0.04572	1	6.599532127380371	1	5.758172035217285	5.829395294189453	725	60
brain	XPR1	61141	61140	61141	61140	0	65	0	0	-0.0134615384615384	0	0.0555019974708557	1	5.203363418579102	-3.3816123008728027	65	60
brain	XRCC1	61142	61143	61142	61143	0	31	0	1	0.0935483870967742	0	1.3881125450134275	1	7.532015323638916	4.197549343109131	31	60
brain	XRCC1	61142	61144	61142	61144	0	404	1	0	0.2175201072386058	1	3.5157628059387207	1	11.664010047912598	-4.1577372550964355	373	37
brain	XRCC2	61145	61146	61145	61146	0	56	0	1	0.1855357142857142	0	4.274295806884766	1	5.172494888305664	2.965555191040039	56	60
brain	XRCC3	61150	61147	61150	61147	0	155	0	0	0.1176818181818181	1	1.6434762477874756	1	7.839088439941406	-9.416830062866211	154	2
brain	XRCC4	61155	61151	61151	61155	1	3	0	0	0.176	0	-0.0069605410099029	1	-1.6748733520507812	-6.12919807434082	3	1
brain	XRCC4	61155	61152	61155	61152	0	36	0	0	0.2449166666666666	1	-0.1570491194725036	1	0.8583986759185791	5.8235673904418945	36	60
brain	XRCC4	61155	61153	61155	61153	0	36	0	0	0.2449166666666666	1	-0.1570491194725036	1	0.8583986759185791	0.6619031429290771	36	60
brain	XRCC4	61155	61156	61156	61155	1	3	0	0	0.176	0	-0.0069605410099029	1	-1.6748733520507812	4.371124744415283	3	1
brain	XRCC5	61160	61157	61160	61157	0	114	0	1	0.0612719298245613	0	2.757082223892212	1	3.3571290969848633	1.708815574645996	114	60
brain	XRCC5	61160	61159	61159	61160	1	95	0	1	0.1015684210526315	0	-0.3784247934818268	0	-12.332049369812012	-6.609103202819824	95	60
brain	XRCC5	61160	61161	61160	61161	0	641	0	1	0.104569422776911	1	15.494182586669922	1	13.155566215515137	18.861820220947266	641	1
brain	XRCC6	61164	61163	61164	61163	0	68	0	1	0.1608166666666666	0	0.4730174839496612	1	5.224788665771484	9.377053260803223	60	10
brain	XRN1	61167	61165	61167	61165	0	1235	0	0	0.1349165991902834	1	-5.077528476715088	1	2.718291759490967	-7.983090400695801	568	5
brain	XRN1	61167	61166	61167	61166	0	1445	0	1	0.1287411764705882	1	19.754135131835938	1	20.240764617919922	20.073808670043945	778	5
brain	XRN1	61167	61169	61167	61169	0	889	0	1	0.1603610798650168	1	1.3915218114852903	1	-3.313279151916504	2.6234960556030273	217	60
brain	XRN1	61167	61170	61167	61170	0	1548	0	0	0.124418467583497	1	-3.180757999420166	1	3.4376940727233887	-1.9271109104156494	855	28
brain	XRRA1	61173	61172	61173	61172	0	465	0	1	0.1053311827956989	1	2.0200791358947754	0	10.991504669189453	4.713346004486084	465	5
brain	XRRA1	61173	61174	61173	61174	0	207	0	0	0.1255458937198067	1	0.8881305456161499	0	5.905543327331543	5.4077301025390625	207	5
brain	XRRA1	61173	61175	61173	61175	0	699	0	1	0.1545677233429395	1	3.427509307861328	0	11.631746292114258	1.332520604133606	694	9
brain	XRRA1	61173	61176	61173	61176	0	564	0	1	0.1067074468085106	1	5.042140483856201	0	12.588362693786621	5.281439304351807	564	5
brain	XXYLT1	61178	61177	61178	61177	0	210	0	1	0.0799285714285714	1	-0.4191522598266601	1	-0.25766515731811523	4.262801170349121	210	7
brain	XYLB	61179	61180	61179	61180	0	137	0	1	0.0605912408759124	0	1.2844898700714111	1	5.058646202087402	6.563121795654297	137	60
brain	XYLB	61179	61181	61179	61181	0	245	0	0	0.0879499999999999	1	4.141268253326416	1	9.620083808898926	0.7397057414054871	240	13
brain	XYLT2	61185	61183	61185	61183	0	773	0	1	0.0964230271668822	1	15.140602111816406	1	16.845155715942383	15.240751266479492	773	60
brain	XYLT2	61185	61186	61185	61186	0	292	0	0	0.1227169811320754	1	-3.866174697875977	1	-2.447601079940796	-10.906495094299316	265	39
brain	YAE1	61188	61187	61188	61187	0	153	0	0	0.1246901408450704	1	0.2983899116516113	0	4.15026330947876	5.535843849182129	142	11
brain	YAF2	61191	61189	61191	61189	0	92	1	1	0.3197608695652174	1	10.83627986907959	1	20.71139144897461	12.583938598632812	92	10
brain	YAF2	61191	61190	61190	61191	1	24	0	1	0.14275	0	-1.1240241527557373	0	-11.920265197753906	13.53217887878418	24	60
brain	YAF2	61191	61193	61191	61193	0	61	1	1	0.2023170731707317	0	8.614866256713867	1	26.32172203063965	27.964191436767578	41	32
brain	YAP1	61197	61194	61197	61194	0	42	0	0	0.103078947368421	0	0.9257361888885498	1	6.032196044921875	12.229164123535156	38	4
brain	YAP1	61197	61195	61197	61195	0	235	0	0	0.1659729729729729	1	-0.0742718875408172	0	12.049369812011719	-1.8668179512023926	222	23
brain	YAP1	61197	61196	61197	61196	0	171	0	0	0.1285297619047619	1	-2.155001640319824	0	-2.287269115447998	6.874786376953125	168	9
