tissue	gene	canonical_idx	other_idx	long_idx	short_idx	canonical_is_lo	size	domain_binary	nterm_overlap	disorder_frac	resync_failure_binary
brain	TTC21B	58585	58582	58585	58582	0	73	0	0	-0.14774999999999996	1
brain	TTC21B	58585	58583	58585	58583	0	121	0	1	-0.04299999999999999	0
brain	TTC21B	58585	58584	58585	58584	0	56	0	0	-0.12886363636363635	1
brain	TTC21B	58585	58586	58585	58586	0	497	0	0	0.060521126760563385	1
brain	TTC21B	58585	58587	58585	58587	0	1409	1	1	0.06644740853658537	1
brain	TTC21B	58585	58588	58585	58588	0	1230	1	0	0.0660593978844589	1
brain	TTC21B	58585	58589	58585	58589	0	1146	1	1	0.06216681695220921	1
brain	TTC21B	58585	58590	58585	58590	0	347	0	0	0.022882165605095536	1
brain	TTC21B	58585	58591	58585	58591	0	854	1	0	0.06835176470588236	1
brain	TTC21B	58585	58592	58585	58592	0	88	0	0	-0.1313529411764706	0
brain	TTC23	58593	58594	58593	58594	0	65	1	0	0.150015873015873	1
brain	TTC23	58593	58595	58593	58595	0	66	1	0	0.14487096774193547	1
brain	TTC23	58593	58596	58593	58596	0	187	1	0	0.13659887005649718	1
brain	TTC23	58593	58597	58593	58597	0	65	1	0	0.150015873015873	1
brain	TTC23L	58599	58598	58599	58598	0	210	0	1	0.12269841269841271	1
brain	TTC26	58605	58602	58605	58602	0	246	1	0	0.016788461538461537	1
brain	TTC26	58605	58603	58605	58603	0	107	1	0	0.003093457943925234	0
brain	TTC26	58605	58604	58605	58604	0	81	0	0	0.04768831168831168	1
brain	TTC26	58605	58606	58605	58606	0	284	1	0	0.036880281690140855	1
brain	TTC27	58608	58607	58608	58607	0	155	0	1	0.09098657718120805	0
brain	TTC28	58611	58609	58611	58609	0	165	1	1	0.15933939393939398	0
brain	TTC28	58611	58610	58611	58610	0	2345	1	0	0.11579104477611939	1
brain	TTC3	58627	58629	58627	58629	0	860	1	0	0.19682558139534884	0
brain	TTC3	58627	58630	58627	58630	0	1735	1	0	0.15614030023094685	1
brain	TTC3	58627	58631	58627	58631	0	310	0	1	0.02084193548387096	0
brain	TTC3	58627	58633	58627	58633	0	1414	1	1	0.14595756718528996	1
brain	TTC3	58627	58634	58634	58627	1	19	0	0	-0.020631578947368424	0
brain	TTC3	58627	58635	58627	58635	0	310	0	1	0.02084193548387096	0
brain	TTC3	58627	58636	58627	58636	0	749	0	1	0.07755256064690026	0
brain	TTC3	58627	58637	58637	58627	1	18	0	0	-0.024722222222222232	0
brain	TTC3	58627	58639	58627	58639	0	1875	1	1	0.13876053333333332	1
brain	TTC3	58627	58640	58627	58640	0	1406	1	1	0.11931125356125355	1
brain	TTC3	58627	58641	58627	58641	0	1259	1	1	0.15061715647339158	1
brain	TTC3	58627	58642	58627	58642	0	310	0	1	0.02084193548387096	0
brain	TTC3	58627	58643	58627	58643	0	233	0	1	0.02168669527896995	0
brain	TTC3	58627	58644	58627	58644	0	972	1	1	0.17821502057613167	0
brain	TTC30A	58646	58645	58646	58645	0	288	0	0	0.06646527777777776	1
brain	TTC31	58655	58648	58655	58648	0	146	0	1	0.17313698630136987	1
brain	TTC31	58655	58649	58655	58649	0	475	1	1	0.18679732739420934	1
brain	TTC31	58655	58650	58655	58650	0	483	1	1	0.1886904231625835	1
brain	TTC31	58655	58651	58655	58651	0	325	1	1	0.16408923076923077	1
brain	TTC31	58655	58652	58655	58652	0	325	1	1	0.16408923076923077	1
brain	TTC31	58655	58653	58655	58653	0	179	1	0	0.1567094972067039	1
brain	TTC31	58655	58654	58655	58654	0	325	1	1	0.16408923076923077	1
brain	TTC33	58660	58661	58660	58661	0	223	0	0	0.12289010989010989	1
brain	TTC33	58660	58662	58660	58662	0	200	0	0	0.11455307262569833	1
brain	TTC38	58665	58664	58665	58664	0	221	0	0	0.0518847926267281	1
brain	TTC39A	58667	58666	58667	58666	0	127	0	0	0.08601886792452829	1
brain	TTC39A	58667	58668	58667	58668	0	376	0	1	0.07634306569343065	1
brain	TTC39A	58667	58669	58669	58667	1	47	0	1	0.2229318181818182	0
brain	TTC39B	58670	58671	58670	58671	0	31	0	1	0.11645161290322585	0
brain	TTC39B	58670	58672	58670	58672	0	261	1	0	0.0778820224719101	0
brain	TTC39C	58674	58673	58674	58673	0	665	0	1	0.058421875	1
brain	TTC39C	58674	58675	58674	58675	0	311	0	0	0.0549967845659164	1
brain	TTC4	58679	58676	58679	58676	0	45	0	1	0.18151111111111112	0
brain	TTC4	58679	58677	58679	58677	0	448	0	1	0.1199541547277937	1
brain	TTC4	58679	58678	58679	58678	0	254	0	0	0.10018897637795275	1
brain	TTC5	58680	58681	58680	58681	0	87	1	0	0.09687356321839082	1
brain	TTC5	58680	58682	58680	58682	0	297	0	0	0.11943003412969282	1
brain	TTC5	58680	58683	58680	58683	0	143	0	1	0.14265034965034962	0
brain	TTC6	58685	58684	58685	58684	0	1477	1	1	0.06150373387644263	1
brain	TTC7A	58692	58686	58692	58686	0	177	0	1	0.09690849673202613	0
brain	TTC7A	58692	58687	58692	58687	0	200	0	1	0.1000242424242424	0
brain	TTC7A	58692	58688	58692	58688	0	291	0	1	0.10890277777777778	0
brain	TTC7A	58692	58689	58692	58689	0	727	1	1	0.0827424	1
brain	TTC7A	58692	58691	58692	58691	0	551	1	1	0.09395825771324864	1
brain	TTC7A	58692	58693	58692	58693	0	784	1	1	0.0884669260700389	1
brain	TTC7A	58692	58694	58692	58694	0	281	0	1	0.1021067615658363	0
brain	TTC7B	58697	58696	58697	58696	0	463	1	1	0.1065730088495575	1
brain	TTC8	58701	58698	58701	58698	0	49	0	1	0.1601219512195122	0
brain	TTC8	58701	58699	58701	58699	0	97	1	1	0.11931958762886598	1
brain	TTC8	58701	58700	58701	58700	0	10	0	1	0.47990000000000005	0
brain	TTC8	58701	58702	58701	58702	0	40	0	1	0.22139999999999996	0
brain	TTC8	58701	58703	58701	58703	0	565	1	1	0.06907051282051282	1
brain	TTC8	58701	58704	58704	58701	1	36	0	0	0.021615384615384623	0
brain	TTC9B	58707	58706	58707	58706	0	314	0	1	0.2393048780487805	1
brain	TTC9C	58710	58708	58708	58710	1	222	1	1	0.1583609022556391	1
brain	TTF1	58713	58711	58713	58711	0	679	1	1	0.20473048600883653	1
brain	TTF1	58713	58712	58713	58712	0	627	1	1	0.2205103668261563	1
brain	TTF1	58713	58714	58713	58714	0	515	1	1	0.23878446601941747	1
brain	TTI2	58725	58722	58725	58722	0	122	0	0	0.09219090909090909	1
brain	TTI2	58725	58724	58725	58724	0	31	0	0	0.053193548387096765	0
brain	TTLL11	58732	58728	58732	58728	0	372	0	0	0.11849818181818184	0
brain	TTLL11	58732	58729	58732	58729	0	515	0	1	0.1496003937007874	1
brain	TTLL11	58732	58730	58732	58730	0	546	0	0	0.09899621212121211	1
brain	TTLL11	58732	58731	58732	58731	0	448	0	1	0.1489099099099099	1
brain	TTLL11	58732	58733	58732	58733	0	517	0	0	0.09433462282398453	1
brain	TTLL12	58735	58734	58735	58734	0	747	0	1	0.0911357027463651	1
brain	TTLL3	58743	58736	58743	58736	0	119	0	0	0.12320560747663553	1
brain	TTLL3	58743	58738	58743	58738	0	246	0	1	0.03828436018957346	1
brain	TTLL3	58743	58739	58743	58739	0	175	0	0	0.05909815950920245	1
brain	TTLL3	58743	58740	58743	58740	0	127	0	0	0.1221016949152542	1
brain	TTLL3	58743	58741	58743	58741	0	179	0	1	0.10621556886227544	0
brain	TTLL3	58743	58742	58743	58742	0	313	0	1	0.09182758620689656	1
brain	TTLL4	58748	58746	58748	58746	0	924	0	1	0.15028927410617549	1
brain	TTLL4	58748	58747	58748	58747	0	244	0	1	0.2011176470588236	0
brain	TTLL5	58749	58750	58749	58750	0	519	0	1	0.0753002028397566	0
brain	TTLL5	58749	58751	58749	58751	0	59	0	0	0.1652903225806452	0
brain	TTLL6	58754	58752	58754	58752	0	247	0	1	0.13272874493927125	0
brain	TTLL6	58754	58753	58754	58753	0	349	0	1	0.1699391304347826	0
brain	TTLL7	58756	58755	58756	58755	0	354	0	0	0.11907102272727274	1
brain	TTLL7	58756	58757	58756	58757	0	411	0	1	0.08493430656934307	0
brain	TTLL7	58756	58759	58756	58759	0	335	0	1	0.08302089552238807	0
brain	TTLL7	58756	58760	58756	58760	0	614	0	1	0.10120846905537459	1
brain	TTLL7	58756	58761	58756	58761	0	518	0	1	0.10820849420849421	1
brain	TTLL7	58756	58762	58756	58762	0	219	0	0	0.058356164383561636	1
brain	TTN	58766	58765	58766	58765	0	2568	0	0	0.30304906542056076	0
brain	TTYH1	58791	58792	58791	58792	0	183	0	1	0.08652760736196319	0
brain	TTYH1	58791	58793	58793	58791	1	1	0	0	0.318	0
brain	TTYH1	58791	58794	58791	58794	0	245	0	1	0.06197551020408164	1
brain	TTYH1	58791	58795	58795	58791	1	51	0	0	0.24154545454545454	1
brain	TTYH2	58798	58797	58798	58797	0	49	0	1	0.14475	0
brain	TTYH2	58798	58799	58798	58799	0	321	0	1	-0.0036978193146417456	1
brain	TTYH3	58801	58800	58800	58801	1	29	0	0	-0.02970588235294119	1
brain	TUB	58804	58802	58802	58804	1	17	0	1	0.07128571428571429	0
brain	TUBA1A	58806	58805	58806	58805	0	35	0	1	0.06211428571428571	0
brain	TUBA1A	58806	58807	58806	58807	0	35	0	1	0.06211428571428571	0
brain	TUBA1A	58806	58808	58806	58808	0	35	0	1	0.06211428571428571	0
brain	TUBA1A	58806	58809	58806	58809	0	35	0	1	0.06211428571428571	0
brain	TUBA1A	58806	58811	58806	58811	0	153	0	1	0.057535947712418295	0
brain	TUBA1B	58812	58813	58812	58813	0	35	0	1	0.06211428571428571	0
brain	TUBA1B	58812	58814	58812	58814	0	35	0	1	0.06211428571428571	0
brain	TUBA1C	58817	58816	58816	58817	1	70	0	1	0.057800000000000004	0
brain	TUBA3FP	58818	58819	58819	58818	1	9	0	1	0.2798888888888889	0
brain	TUBA4A	58823	58821	58823	58821	0	344	1	0	0.07574608150470219	1
brain	TUBA4A	58823	58822	58823	58822	0	15	0	1	0.0908	0
brain	TUBA8	58828	58824	58824	58828	1	24	0	1	0.0755	0
brain	TUBA8	58828	58825	58828	58825	0	136	0	0	0.15874683544303803	1
brain	TUBA8	58828	58826	58828	58826	0	40	0	0	0.22688571428571427	1
brain	TUBA8	58828	58827	58828	58827	0	66	0	1	0.05818181818181819	0
brain	TUBB	58834	58829	58829	58834	1	21	0	1	0.08013333333333333	0
brain	TUBB	58834	58830	58834	58830	0	72	0	1	0.07477777777777778	0
brain	TUBB	58834	58831	58834	58831	0	72	0	1	0.07477777777777778	0
brain	TUBB	58834	58832	58834	58832	0	72	0	1	0.07477777777777778	0
brain	TUBB	58834	58833	58834	58833	0	72	0	1	0.07477777777777778	0
brain	TUBB2A	58839	58835	58839	58835	0	90	0	1	0.06887777777777776	0
brain	TUBB2A	58839	58836	58836	58839	1	34	0	1	0.27519999999999994	0
brain	TUBB2A	58839	58837	58839	58837	0	90	0	1	0.06887777777777776	0
brain	TUBB2A	58839	58838	58839	58838	0	52	0	1	0.03635555555555555	0
brain	TUBB2B	58841	58840	58841	58840	0	72	0	1	0.07940277777777778	0
brain	TUBB2B	58841	58842	58841	58842	0	72	0	1	0.07940277777777778	0
brain	TUBB2B	58841	58843	58841	58843	0	72	0	1	0.07940277777777778	0
brain	TUBB3	58846	58844	58846	58844	0	72	0	1	0.0878888888888889	0
brain	TUBB3	58846	58845	58846	58845	0	440	1	1	0.08514460784313727	1
brain	TUBB3	58846	58847	58846	58847	0	72	0	1	0.0878888888888889	0
brain	TUBB4A	58849	58848	58849	58848	0	389	1	0	0.08272485207100591	1
brain	TUBB4B	58851	58850	58851	58850	0	146	0	1	0.08556164383561644	0
brain	TUBB6	58852	58853	58852	58853	0	352	1	0	0.06934582132564843	1
brain	TUBD1	58854	58857	58854	58857	0	55	0	0	0.072	0
brain	TUBE1	58860	58858	58860	58858	0	320	1	0	0.07782389937106918	1
brain	TUBE1	58860	58861	58860	58861	0	208	1	1	0.05169711538461538	0
brain	TUBG1	58866	58863	58866	58863	0	121	0	0	0.09866666666666667	1
brain	TUBG1	58866	58864	58866	58864	0	218	0	1	0.08852671755725189	1
brain	TUBG1	58866	58865	58866	58865	0	339	0	1	0.09324489795918367	1
brain	TUBG1	58866	58867	58866	58867	0	208	0	0	0.09866666666666667	1
brain	TUBG1	58866	58868	58868	58866	1	87	0	0	0.1660574712643678	0
brain	TUBG2	58869	58870	58869	58870	0	155	0	1	0.07829677419354839	0
brain	TUBGCP2	58878	58871	58878	58871	0	286	0	0	0.05208502024291499	1
brain	TUBGCP2	58878	58872	58878	58872	0	695	0	0	0.06231223021582733	1
brain	TUBGCP2	58878	58874	58878	58874	0	687	0	0	0.06253498542274052	1
brain	TUBGCP2	58878	58875	58878	58875	0	794	0	1	0.06945465994962216	1
brain	TUBGCP2	58878	58876	58878	58876	0	295	0	1	0.10072203389830507	0
brain	TUBGCP2	58878	58877	58878	58877	0	97	0	0	0.10371134020618557	1
brain	TUBGCP2	58878	58879	58878	58879	0	130	0	1	0.11582307692307692	0
brain	TUBGCP2	58878	58880	58878	58880	0	218	0	0	0.07000469483568074	1
brain	TUBGCP2	58878	58881	58878	58881	0	130	0	1	0.11582307692307692	0
brain	TUBGCP2	58878	58883	58878	58883	0	914	0	1	0.06949763033175355	1
brain	TUBGCP2	58878	58884	58878	58884	0	407	0	1	0.08160687960687961	0
brain	TUBGCP2	58878	58885	58878	58885	0	262	0	1	0.10201145038167939	0
brain	TUBGCP2	58878	58886	58878	58886	0	11	0	0	0.0027272727272727297	0
brain	TUBGCP2	58878	58887	58878	58887	0	130	0	1	0.11582307692307692	0
brain	TUBGCP2	58878	58888	58888	58878	1	114	0	0	0.15225352112676058	0
brain	TUBGCP3	58890	58891	58890	58891	0	320	0	0	0.04438187702265371	1
brain	TUBGCP3	58890	58892	58890	58892	0	511	0	0	0.04940040241448691	1
brain	TUBGCP4	58896	58893	58896	58893	0	308	0	0	0.041506493506493505	1
brain	TUBGCP4	58896	58894	58896	58894	0	454	0	1	0.059451467268623014	1
brain	TUBGCP4	58896	58895	58896	58895	0	424	0	0	0.0529833729216152	1
brain	TUBGCP4	58896	58897	58896	58897	0	523	0	0	0.06392543021032505	1
brain	TUBGCP4	58896	58898	58898	58896	1	1	0	0	0.06	0
brain	TUBGCP5	58899	58900	58899	58900	0	23	0	0	0.10933333333333332	1
brain	TUBGCP6	58904	58901	58904	58901	0	471	0	0	0.0682322738386308	1
brain	TUBGCP6	58904	58902	58904	58902	0	1108	0	1	0.07900558139534883	1
brain	TUBGCP6	58904	58903	58904	58903	0	814	0	0	0.11693166885676741	1
brain	TUBGCP6	58904	58905	58904	58905	0	1708	0	1	0.12192857142857144	1
brain	TUFM	58906	58907	58906	58907	0	310	1	1	0.10628709677419354	1
brain	TUG1	58910	58909	58910	58909	0	23	0	0	0.1451304347826087	0
brain	TUG1	58910	58913	58910	58913	0	73	0	0	0.13204878048780488	1
brain	TUG1	58910	58917	58910	58917	0	23	0	0	0.1451304347826087	0
brain	TUG1	58910	58919	58910	58919	0	23	0	0	0.1451304347826087	0
brain	TULP3	58920	58921	58921	58920	1	62	0	0	0.11736065573770492	1
brain	TULP4	58922	58923	58922	58923	0	1441	1	1	0.1603307529908515	1
brain	TULP4	58922	58924	58922	58924	0	1408	1	0	0.16419754866618602	1
brain	TULP4	58922	58925	58922	58925	0	866	0	0	0.20031524249422633	1
brain	TULP4	58922	58927	58922	58927	0	1027	0	0	0.1891287804878049	1
brain	TULP4	58922	58928	58922	58928	0	1265	0	1	0.16542755344418053	1
brain	TUSC3	58937	58935	58937	58935	0	56	0	1	0.09051785714285712	0
brain	TUSC3	58937	58936	58937	58936	0	4	0	0	0.10575000000000001	1
brain	TUSC3	58937	58938	58937	58938	0	81	0	0	-0.025358974358974353	1
brain	TUT1	58942	58940	58942	58940	0	887	1	1	0.14743039443155453	1
brain	TUT1	58942	58941	58942	58941	0	124	1	1	0.06309677419354837	0
brain	TUT4	58943	58944	58943	58944	0	1308	1	0	0.1342392966360856	1
brain	TUT4	58943	58945	58943	58945	0	442	1	0	0.20791402714932125	0
brain	TUT4	58943	58946	58943	58946	0	739	1	1	0.1872381596752368	0
brain	TUT4	58943	58948	58943	58948	0	1	0	0	0.341	0
brain	TUT4	58943	58949	58943	58949	0	1339	1	0	0.13508439133681854	1
brain	TUT4	58943	58951	58943	58951	0	774	1	1	0.16319788918205805	0
brain	TUT4	58943	58952	58943	58952	0	1506	1	1	0.1491477501678979	1
brain	TUT7	58954	58955	58954	58955	0	236	0	0	0.09844491525423729	1
brain	TUT7	58954	58956	58954	58956	0	711	0	1	0.13881715893108298	0
brain	TVP23A	58960	58957	58960	58957	0	88	0	1	-0.047015625000000005	0
brain	TVP23A	58960	58958	58960	58958	0	64	0	1	-0.003953124999999995	0
brain	TVP23B	58962	58961	58962	58961	0	64	0	1	0.035875000000000004	0
brain	TVP23B	58962	58963	58962	58963	0	86	0	1	-0.007569767441860466	0
brain	TVP23C	58964	58965	58965	58964	1	11	0	0	0.14185714285714288	1
brain	TVP23C	58964	58966	58966	58964	1	138	0	0	0.16384112149532715	1
brain	TWF1	58967	58968	58967	58968	0	98	0	1	0.07364285714285715	0
brain	TWF1	58967	58969	58969	58967	1	7	0	0	0.3198571428571429	0
brain	TWF1	58967	58970	58967	58970	0	98	0	1	0.07364285714285715	0
brain	TWF2	58975	58972	58975	58972	0	98	0	1	0.07532653061224491	0
brain	TWF2	58975	58973	58975	58973	0	154	0	0	0.13937795275590553	1
brain	TWF2	58975	58974	58975	58974	0	258	0	1	0.10527131782945738	1
brain	TWF2	58975	58976	58975	58976	0	154	0	0	0.13937795275590553	1
brain	TWF2	58975	58977	58975	58977	0	53	0	0	0.20328888888888888	1
brain	TWNK	58979	58980	58979	58980	0	153	0	0	0.15942483660130716	1
brain	TWNK	58979	58981	58979	58981	0	266	0	0	0.08886792452830189	1
brain	TWNK	58979	58982	58979	58982	0	102	0	0	0.21066666666666667	1
brain	TWSG1	58984	58983	58984	58983	0	66	0	0	0.03718518518518518	1
brain	TXLNB	58990	58989	58990	58989	0	348	0	0	0.23692441860465116	1
brain	TXLNGY	58995	58992	58995	58992	0	292	0	1	0.12745508982035927	1
brain	TXLNGY	58995	58993	58995	58993	0	292	0	1	0.12745508982035927	1
brain	TXLNGY	58995	58996	58995	58996	0	265	0	1	0.11072955974842766	1
brain	TXLNGY	58995	58997	58995	58997	0	265	0	1	0.11072955974842766	1
brain	TXLNGY	58995	58998	58995	58998	0	292	0	1	0.12745508982035927	1
brain	TXLNGY	58995	58999	58995	58999	0	265	0	1	0.11072955974842766	1
brain	TXLNGY	58995	59000	58995	59000	0	218	0	1	0.09393918918918917	1
brain	TXN	59001	59002	59002	59001	1	60	0	0	-0.04385365853658534	1
brain	TXNDC11	59005	59006	59005	59006	0	764	1	1	0.10435742444152431	1
brain	TXNDC12	59010	59008	59008	59010	1	431	1	1	0.12938801261829655	1
brain	TXNDC12	59010	59009	59009	59010	1	431	1	1	0.12938801261829655	1
brain	TXNDC15	59011	59012	59011	59012	0	199	0	1	0.15544723618090456	1
brain	TXNDC15	59011	59013	59011	59013	0	68	0	1	0.12144117647058825	0
brain	TXNDC15	59011	59014	59011	59014	0	199	0	1	0.15544723618090456	1
brain	TXNDC9	59021	59022	59021	59022	0	206	1	0	0.10652903225806452	1
brain	TXNDC9	59021	59023	59021	59023	0	38	0	0	0.1770263157894737	1
brain	TXNDC9	59021	59024	59021	59024	0	198	1	0	0.10652903225806452	1
brain	TXNDC9	59021	59025	59021	59025	0	190	1	0	0.10652903225806452	1
brain	TXNIP	59026	59027	59026	59027	0	298	0	0	0.11184563758389261	1
brain	TXNL1	59029	59028	59029	59028	0	38	0	1	0.18232432432432435	0
brain	TXNL1	59029	59030	59029	59030	0	123	1	1	0.11997560975609757	0
brain	TXNL4A	59033	59032	59033	59032	0	138	1	1	0.003134831460674156	1
brain	TXNL4B	59036	59037	59036	59037	0	66	0	0	0.02906249999999999	1
brain	TXNL4B	59036	59038	59036	59038	0	54	0	0	0.06644444444444446	1
brain	TXNRD1	59040	59039	59040	59039	0	112	0	1	0.14637894736842105	0
brain	TXNRD1	59040	59041	59040	59041	0	150	0	1	0.14445999999999998	0
brain	TXNRD1	59040	59042	59040	59042	0	150	0	1	0.14445999999999998	0
brain	TXNRD1	59040	59043	59040	59043	0	99	0	1	0.14334343434343433	0
brain	TXNRD2	59047	59044	59047	59044	0	354	1	1	0.07556497175141241	1
brain	TXNRD2	59047	59045	59047	59045	0	195	0	0	0.10693264248704662	1
brain	TXNRD2	59047	59046	59047	59046	0	1	0	1	0.06	0
brain	TXNRD2	59047	59048	59047	59048	0	372	1	1	0.076752688172043	1
brain	TYK2	59061	59050	59061	59050	0	99	0	1	0.09077777777777778	0
brain	TYK2	59061	59051	59061	59051	0	645	0	1	0.10632171156893819	1
brain	TYK2	59061	59052	59061	59052	0	205	0	0	0.06997073170731707	1
brain	TYK2	59061	59053	59061	59053	0	407	0	0	0.09453352769679299	1
brain	TYK2	59061	59054	59061	59054	0	205	0	0	0.06997073170731707	1
brain	TYK2	59061	59055	59061	59055	0	582	1	0	0.10507903780068727	1
brain	TYK2	59061	59056	59061	59056	0	832	1	0	0.10812091898428053	1
brain	TYK2	59061	59057	59061	59057	0	502	1	0	0.1020418326693227	1
brain	TYK2	59061	59058	59061	59058	0	1085	1	1	0.1018388888888889	1
brain	TYK2	59061	59060	59061	59060	0	407	0	0	0.09453352769679299	1
brain	TYK2	59061	59063	59061	59063	0	832	1	0	0.10812091898428053	1
brain	TYMP	59065	59064	59065	59064	0	480	0	1	0.12074509803921567	1
brain	TYMP	59065	59066	59065	59066	0	480	0	1	0.12074509803921567	1
brain	TYMP	59065	59067	59065	59067	0	618	0	1	0.12454342431761788	1
brain	TYMS	59068	59069	59068	59069	0	187	0	1	0.11431550802139039	1
brain	TYMS	59068	59070	59068	59070	0	153	0	0	0.04958552631578947	1
brain	TYRO3	59077	59074	59077	59074	0	770	1	1	0.0995975935828877	1
brain	TYRO3	59077	59075	59077	59075	0	68	1	1	0.17625	0
brain	TYRO3	59077	59076	59077	59076	0	782	1	0	0.10013517060367454	1
brain	TYSND1	59085	59082	59085	59082	0	468	1	1	0.11166666666666666	1
brain	TYSND1	59085	59083	59085	59083	0	173	1	0	0.09201156069364162	1
brain	TYSND1	59085	59084	59085	59084	0	173	1	0	0.09201156069364162	1
brain	TYSND1	59085	59086	59085	59086	0	177	1	0	0.10003954802259887	1
brain	TYW1	59089	59087	59089	59087	0	367	0	0	0.08331754874651812	1
brain	TYW1	59089	59088	59089	59088	0	386	0	1	0.10545077720207253	1
brain	TYW3	59092	59091	59092	59091	0	171	0	0	0.11554970760233918	1
brain	TYW3	59092	59093	59092	59093	0	69	0	0	0.15324615384615384	1
brain	TYW3	59092	59094	59092	59094	0	137	0	0	0.14356204379562043	1
brain	TYW3	59092	59095	59092	59095	0	33	0	0	0.053121212121212125	0
brain	TYW5	59098	59096	59098	59096	0	163	0	1	0.10553374233128833	1
brain	TYW5	59098	59097	59098	59097	0	236	0	0	0.09619911504424779	1
brain	TYW5	59098	59100	59098	59100	0	235	0	0	0.09948868778280544	1
brain	U2AF1	59105	59101	59105	59101	0	7	0	1	0.045000000000000005	0
brain	U2AF1	59105	59103	59105	59103	0	73	0	1	0.0704931506849315	0
brain	U2AF1L4	59109	59107	59109	59107	0	105	1	1	0.03808333333333333	1
brain	U2AF1L4	59109	59108	59109	59108	0	185	1	1	0.08636809815950919	1
brain	U2AF1L4	59109	59111	59109	59111	0	309	1	1	0.09491133004926108	1
brain	U2AF2	59113	59112	59113	59112	0	239	0	1	0.16721827411167509	0
brain	U2SURP	59120	59114	59120	59114	0	3	0	0	0.17466666666666666	0
brain	U2SURP	59120	59115	59120	59115	0	415	1	1	0.22813526570048312	0
brain	U2SURP	59120	59116	59120	59116	0	903	1	0	0.20900806451612902	1
brain	U2SURP	59120	59117	59120	59117	0	617	0	0	0.2062544570502431	1
brain	U2SURP	59120	59118	59120	59118	0	542	1	1	0.2516180811808118	1
brain	U2SURP	59120	59121	59120	59121	0	433	1	1	0.216919168591224	0
brain	UAP1	59124	59125	59124	59125	0	17	0	0	0.13976470588235293	0
brain	UAP1L1	59130	59127	59130	59127	0	159	0	1	0.1474794520547945	0
brain	UAP1L1	59130	59128	59130	59128	0	158	0	0	0.1563092105263158	1
brain	UAP1L1	59130	59129	59130	59129	0	378	0	1	0.14336559139784946	1
brain	UBA1	59132	59133	59132	59133	0	650	1	1	0.0910295566502463	1
brain	UBA1	59132	59134	59132	59134	0	926	0	0	0.0822022857142857	1
brain	UBA2	59135	59136	59135	59136	0	96	0	1	0.043250000000000004	0
brain	UBA3	59137	59138	59137	59138	0	14	0	1	0.2974285714285715	0
brain	UBA3	59137	59139	59137	59139	0	41	0	1	0.09073170731707315	0
brain	UBA5	59140	59141	59140	59141	0	257	1	1	0.0883112840466926	1
brain	UBA5	59140	59142	59140	59142	0	27	0	0	0.1744074074074074	1
brain	UBA5	59140	59143	59140	59143	0	56	0	1	0.19749999999999998	0
brain	UBA6	59149	59147	59149	59147	0	673	0	0	0.08913602391629297	1
brain	UBA6	59149	59148	59149	59148	0	727	0	0	0.09061719833564495	1
brain	UBAC1	59162	59161	59162	59161	0	186	0	0	0.13275862068965516	1
brain	UBAC2	59164	59163	59164	59163	0	146	0	1	-0.08552941176470587	0
brain	UBAP1	59171	59169	59171	59169	0	61	0	0	0.17975409836065573	0
brain	UBAP1	59171	59173	59171	59173	0	244	0	1	0.1459409282700422	0
brain	UBAP1L	59174	59175	59174	59175	0	357	0	1	0.1862912912912913	1
brain	UBAP2	59178	59176	59178	59176	0	1082	0	1	0.18175023741690408	1
brain	UBAP2	59178	59177	59178	59177	0	202	0	0	0.17142	0
brain	UBAP2	59178	59180	59178	59180	0	872	0	1	0.18317889908256885	1
brain	UBAP2	59178	59181	59178	59181	0	761	0	1	0.1783731931668857	1
brain	UBAP2	59178	59182	59178	59182	0	850	0	1	0.17562089914945322	1
brain	UBAP2	59178	59183	59178	59183	0	59	0	0	0.08445283018867926	1
brain	UBAP2	59178	59184	59178	59184	0	150	0	1	0.1800733333333333	0
brain	UBAP2	59178	59185	59178	59185	0	768	0	1	0.17756343792633014	1
brain	UBAP2L	59192	59186	59186	59192	1	25	0	0	0.09872222222222223	0
brain	UBAP2L	59192	59187	59192	59187	0	905	0	0	0.17266961325966854	1
brain	UBAP2L	59192	59188	59192	59188	0	660	0	1	0.16903343949044586	1
brain	UBAP2L	59192	59189	59192	59189	0	943	0	1	0.17105705059203447	1
brain	UBAP2L	59192	59190	59192	59190	0	51	0	0	0.14670967741935484	0
brain	UBAP2L	59192	59191	59192	59191	0	120	0	0	0.16032743362831858	1
brain	UBAP2L	59192	59195	59192	59195	0	128	0	0	0.15908264462809918	0
brain	UBASH3B	59197	59196	59197	59196	0	322	0	0	0.09433540372670808	1
brain	UBASH3B	59197	59198	59197	59198	0	211	0	0	0.09672254335260114	1
brain	UBASH3B	59197	59199	59197	59199	0	160	0	0	0.0994230769230769	1
brain	UBC	59204	59206	59204	59206	0	380	0	1	0.11598684210526317	1
brain	UBE2A	59210	59209	59210	59209	0	195	0	1	0.19540909090909087	1
brain	UBE2B	59212	59211	59212	59211	0	9	0	0	-0.07377777777777778	0
brain	UBE2D1	59215	59213	59215	59213	0	38	0	1	0.14760526315789474	0
brain	UBE2D3	59218	59220	59220	59218	1	4	0	0	0.03599999999999999	1
brain	UBE2D3	59218	59223	59223	59218	1	5	0	1	0.3545999999999999	0
brain	UBE2D3	59218	59226	59218	59226	0	29	0	1	0.19358620689655176	0
