gene	iso_a	iso_b	gap	slim	hits_a	hits_b	diff	top_go	top_go_name
ENSG00000291140	ENST00000813196.1	ENST00000813202.1	0.06329	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813196.1	ENST00000813202.1	0.06329	PXXP_SH3_binding	0	3	-3	GO:0005515	protein binding
ENSG00000291140	ENST00000813196.1	ENST00000813202.1	0.06329	phospho_PKA	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813196.1	ENST00000813207.1	0.06329	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813196.1	ENST00000813207.1	0.06329	phospho_CK2	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813196.1	ENST00000813207.1	0.06329	phospho_PKA	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813202.1	ENST00000813206.1	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813202.1	ENST00000813206.1	0.06329	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000813202.1	ENST00000813206.1	0.06329	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813202.1	ENST00000813208.1	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813202.1	ENST00000813208.1	0.06329	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000813202.1	ENST00000813208.1	0.06329	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813202.1	ENST00000813206.1	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813202.1	ENST00000813206.1	0.06329	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000813202.1	ENST00000813206.1	0.06329	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813202.1	ENST00000813208.1	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813202.1	ENST00000813208.1	0.06329	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000291140	ENST00000813202.1	ENST00000813208.1	0.06329	phospho_PKA	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813206.1	ENST00000813207.1	0.06329	NLS_basic_cluster	0	1	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813206.1	ENST00000813207.1	0.06329	phospho_CK2	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813206.1	ENST00000813207.1	0.06329	phospho_PKA	1	2	-1	GO:0005515	protein binding
ENSG00000291140	ENST00000813207.1	ENST00000813208.1	0.06329	NLS_basic_cluster	1	0	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813207.1	ENST00000813208.1	0.06329	phospho_CK2	2	1	1	GO:0005515	protein binding
ENSG00000291140	ENST00000813207.1	ENST00000813208.1	0.06329	phospho_PKA	2	1	1	GO:0005515	protein binding
ENSG00000290763	ENST00000774661.1	ENST00000774717.1	0.07836	PXXP_SH3_binding	2	1	1	GO:0016491	oxidoreductase activity
ENSG00000290763	ENST00000774661.1	ENST00000774717.1	0.07836	phospho_CK2	4	3	1	GO:0016491	oxidoreductase activity
ENSG00000290763	ENST00000774661.1	ENST00000774717.1	0.07836	phospho_PKA	3	1	2	GO:0016491	oxidoreductase activity
ENSG00000290763	ENST00000774670.1	ENST00000774717.1	0.07836	PXXP_SH3_binding	2	1	1	GO:0016491	oxidoreductase activity
ENSG00000290763	ENST00000774670.1	ENST00000774717.1	0.07836	phospho_CK2	4	3	1	GO:0016491	oxidoreductase activity
ENSG00000290763	ENST00000774670.1	ENST00000774717.1	0.07836	phospho_PKA	3	1	2	GO:0016491	oxidoreductase activity
ENSG00000290763	ENST00000774691.1	ENST00000774717.1	0.07836	PXXP_SH3_binding	2	1	1	GO:0016491	oxidoreductase activity
ENSG00000290763	ENST00000774691.1	ENST00000774717.1	0.07836	phospho_CK2	4	3	1	GO:0016491	oxidoreductase activity
ENSG00000290763	ENST00000774691.1	ENST00000774717.1	0.07836	phospho_PKA	3	1	2	GO:0016491	oxidoreductase activity
ENSG00000169814	ENST00000449107.7	ENST00000643237.3	0.05864	NLS_basic_cluster	1	2	-1	GO:0008017	microtubule binding
ENSG00000169814	ENST00000449107.7	ENST00000643237.3	0.05864	phospho_PKA	2	4	-2	GO:0008017	microtubule binding
ENSG00000169814	ENST00000449107.7	ENST00000643237.3	0.05864	NLS_basic_cluster	1	2	-1	GO:0008017	microtubule binding
ENSG00000169814	ENST00000449107.7	ENST00000643237.3	0.05864	phospho_PKA	2	4	-2	GO:0008017	microtubule binding
ENSG00000145362	ENST00000502701.2	ENST00000684730.1	0.06971	PXXP_SH3_binding	0	2	-2	GO:0005515	protein binding
ENSG00000145362	ENST00000502701.2	ENST00000684730.1	0.06971	phospho_CK2	2	4	-2	GO:0005515	protein binding
ENSG00000145362	ENST00000502701.2	ENST00000684730.1	0.06971	phospho_CDK	0	1	-1	GO:0005515	protein binding
ENSG00000145362	ENST00000502701.2	ENST00000684730.1	0.06971	PXXP_SH3_binding	0	2	-2	GO:0005515	protein binding
ENSG00000145362	ENST00000502701.2	ENST00000684730.1	0.06971	phospho_CK2	2	4	-2	GO:0005515	protein binding
ENSG00000145362	ENST00000502701.2	ENST00000684730.1	0.06971	phospho_CDK	0	1	-1	GO:0005515	protein binding
ENSG00000145362	ENST00000682198.1	ENST00000684730.1	0.05796	PXXP_SH3_binding	1	2	-1	GO:0005515	protein binding
ENSG00000145362	ENST00000682198.1	ENST00000684730.1	0.05796	phospho_CK2	0	4	-4	GO:0005515	protein binding
ENSG00000145362	ENST00000682198.1	ENST00000684730.1	0.05796	phospho_PKA	0	4	-4	GO:0005515	protein binding
ENSG00000145362	ENST00000682198.1	ENST00000684730.1	0.05796	phospho_CDK	0	1	-1	GO:0005515	protein binding
ENSG00000145362	ENST00000682198.1	ENST00000684730.1	0.05796	PXXP_SH3_binding	1	2	-1	GO:0005515	protein binding
ENSG00000145362	ENST00000682198.1	ENST00000684730.1	0.05796	phospho_CK2	0	4	-4	GO:0005515	protein binding
ENSG00000145362	ENST00000682198.1	ENST00000684730.1	0.05796	phospho_PKA	0	4	-4	GO:0005515	protein binding
ENSG00000145362	ENST00000682198.1	ENST00000684730.1	0.05796	phospho_CDK	0	1	-1	GO:0005515	protein binding
ENSG00000138767	ENST00000504123.7	ENST00000649644.1	0.07688	NLS_basic_cluster	2	1	1	GO:0003824	catalytic activity
ENSG00000138767	ENST00000504123.7	ENST00000649644.1	0.07688	NLS_basic_cluster	2	1	1	GO:0003824	catalytic activity
ENSG00000138767	ENST00000504123.7	ENST00000649644.1	0.07688	NLS_basic_cluster	2	1	1	GO:0003824	catalytic activity
ENSG00000138767	ENST00000504123.7	ENST00000649644.1	0.07688	NLS_basic_cluster	2	1	1	GO:0003824	catalytic activity
ENSG00000137601	ENST00000509912.5	ENST00000692218.1	0.07029	NLS_basic_cluster	5	3	2	GO:0004672	protein kinase activity
ENSG00000137601	ENST00000509912.5	ENST00000692218.1	0.07029	PXXP_SH3_binding	1	0	1	GO:0004672	protein kinase activity
ENSG00000137601	ENST00000509912.5	ENST00000692218.1	0.07029	phospho_CK2	3	7	-4	GO:0004672	protein kinase activity
ENSG00000137601	ENST00000509912.5	ENST00000692218.1	0.07029	phospho_PKA	9	10	-1	GO:0004672	protein kinase activity
ENSG00000137601	ENST00000509912.5	ENST00000692218.1	0.07029	NLS_basic_cluster	5	3	2	GO:0004672	protein kinase activity
ENSG00000137601	ENST00000509912.5	ENST00000692218.1	0.07029	PXXP_SH3_binding	1	0	1	GO:0004672	protein kinase activity
ENSG00000137601	ENST00000509912.5	ENST00000692218.1	0.07029	phospho_CK2	3	7	-4	GO:0004672	protein kinase activity
ENSG00000137601	ENST00000509912.5	ENST00000692218.1	0.07029	phospho_PKA	9	10	-1	GO:0004672	protein kinase activity
ENSG00000259319	ENST00000558267.3	ENST00000560419.1	0.06643	NLS_basic_cluster	2	0	2	GO:0005515	protein binding
ENSG00000259319	ENST00000558267.3	ENST00000560419.1	0.06643	PXXP_SH3_binding	3	0	3	GO:0005515	protein binding
ENSG00000259319	ENST00000558267.3	ENST00000560419.1	0.06643	phospho_CK2	2	0	2	GO:0005515	protein binding
ENSG00000259319	ENST00000558267.3	ENST00000560419.1	0.06643	phospho_PKA	3	1	2	GO:0005515	protein binding
ENSG00000259319	ENST00000558267.3	ENST00000560419.1	0.06643	phospho_CDK	2	1	1	GO:0005515	protein binding
ENSG00000263072	ENST00000571963.5	ENST00000674022.1	0.0968	NLS_basic_cluster	1	0	1	GO:0000978	RNA polymerase II cis-regulatory region 
ENSG00000263072	ENST00000571963.5	ENST00000674022.1	0.0968	PXXP_SH3_binding	0	3	-3	GO:0000978	RNA polymerase II cis-regulatory region 
ENSG00000263072	ENST00000571963.5	ENST00000674022.1	0.0968	phospho_CK2	2	0	2	GO:0000978	RNA polymerase II cis-regulatory region 
ENSG00000263072	ENST00000571963.5	ENST00000674022.1	0.0968	phospho_PKA	3	2	1	GO:0000978	RNA polymerase II cis-regulatory region 
ENSG00000263072	ENST00000571963.5	ENST00000674022.1	0.0968	NLS_basic_cluster	1	0	1	GO:0000978	RNA polymerase II cis-regulatory region 
ENSG00000263072	ENST00000571963.5	ENST00000674022.1	0.0968	PXXP_SH3_binding	0	3	-3	GO:0000978	RNA polymerase II cis-regulatory region 
ENSG00000263072	ENST00000571963.5	ENST00000674022.1	0.0968	phospho_CK2	2	0	2	GO:0000978	RNA polymerase II cis-regulatory region 
ENSG00000263072	ENST00000571963.5	ENST00000674022.1	0.0968	phospho_PKA	3	2	1	GO:0000978	RNA polymerase II cis-regulatory region 
ENSG00000215386	ENST00000670980.2	ENST00000698067.1	0.05275	phospho_CK2	2	1	1	GO:0005515	protein binding
ENSG00000215386	ENST00000670980.2	ENST00000698067.1	0.05275	phospho_PKA	1	2	-1	GO:0005515	protein binding
ENSG00000227354	ENST00000654024.2	ENST00000656024.1	0.05896	phospho_PKA	1	0	1	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	NLS_basic_cluster	1	2	-1	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	PXXP_SH3_binding	2	0	2	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	phospho_CK2	1	2	-1	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	phospho_PKA	1	3	-2	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	phospho_CDK	1	0	1	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	NLS_basic_cluster	1	2	-1	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	PXXP_SH3_binding	2	0	2	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	phospho_CK2	1	2	-1	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	phospho_PKA	1	3	-2	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	phospho_CDK	1	0	1	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	NLS_basic_cluster	1	2	-1	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	PXXP_SH3_binding	2	0	2	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	phospho_CK2	1	2	-1	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	phospho_PKA	1	3	-2	GO:0003677	DNA binding
ENSG00000291046	ENST00000700718.2	ENST00000700879.2	0.05011	phospho_CDK	1	0	1	GO:0003677	DNA binding
ENSG00000203709	ENST00000710902.1	ENST00000710905.2	0.05346	NLS_basic_cluster	1	0	1	GO:0005524	ATP binding
ENSG00000203709	ENST00000710902.1	ENST00000710905.2	0.05346	NES_leucine_rich	1	0	1	GO:0005524	ATP binding
ENSG00000203709	ENST00000710902.1	ENST00000710905.2	0.05346	phospho_CK2	1	0	1	GO:0005524	ATP binding
