gene	n_iso	n_type1	n_type2	canonical_dc	var_within	mean_gap	has_domain_variation
ENSG00000183044.12	3	0	0	0	3.757685894613536e-18	0.0	0
ENSG00000115364.14	3	0	0	0	5.591423905570991e-05	0.00817052647471428	0
ENSG00000136021.19	3	0	0	1	0.00019620649982243776	0.01807374320924282	0
ENSG00000175198.17	3	0	0	0	3.4273089113412425e-05	0.008536274544894695	0
ENSG00000092208.19	4	0	0	0	0.0003172685392200947	0.034728508442640305	0
ENSG00000173480.11	2	0	0	0	0.0	0.0	0
ENSG00000246548.4	2	0	0	0	0.0	0.0	0
ENSG00000167323.13	11	5	0	1	0.00021586805814877152	0.025342069566249847	1
ENSG00000163788.14	2	0	0	1	0.0	0.0	0
ENSG00000134779.15	3	0	0	0	0.0002739321207627654	0.029592789709568024	0
ENSG00000136279.21	16	12	0	2	0.0003069432859774679	0.03520895540714264	1
ENSG00000163359.17	4	0	2	2	0.0008095729863271117	0.03063240833580494	1
ENSG00000164778.4	3	0	0	0	4.3717147191750204e-17	0.0	0
ENSG00000133069.17	3	0	0	0	0.0003918986185453832	0.03008895367383957	0
ENSG00000091157.15	2	0	0	1	7.980964437592775e-05	0.010147552005946636	0
ENSG00000184787.19	5	4	0	1	0.0024647763930261135	0.048825088888406754	1
ENSG00000108506.14	2	0	0	0	2.2058111426304094e-06	0.0016623506089672446	0
ENSG00000090659.18	2	0	0	1	0.0	0.0	0
ENSG00000125703.15	2	0	0	0	0.0	0.0	0
ENSG00000129355.7	2	0	0	1	0.00029340985929593444	0.023644067347049713	0
ENSG00000162998.5	2	0	0	0	0.0	0.0	0
ENSG00000176619.13	3	0	0	1	5.344852343429765e-17	0.0	0
ENSG00000115170.16	8	2	2	3	0.0016736754914745688	0.06489905714988708	1
ENSG00000086758.17	8	6	0	2	0.0016803371254354715	0.060368042439222336	1
ENSG00000122958.15	4	0	0	0	7.680814451305196e-05	0.010263225995004177	0
ENSG00000062485.19	3	1	0	1	0.002261929912492633	0.07654938846826553	1
ENSG00000293510.2	12	0	0	0	0.001666866010054946	0.07381493598222733	0
ENSG00000171492.14	2	0	0	1	0.0	0.0	0
ENSG00000122687.19	6	0	0	0	0.0004518186906352639	0.029642509296536446	0
ENSG00000184619.8	5	4	0	1	1.1752600585168693e-05	0.004670402035117149	1
ENSG00000164631.19	2	0	0	0	0.0	0.0	0
ENSG00000229809.9	2	0	0	2	2.3177952243713662e-05	0.005117669701576233	0
ENSG00000133422.14	4	0	0	0	0.0	0.0	0
ENSG00000174365.23	2	0	0	0	0.0	0.0	0
ENSG00000131269.19	3	0	0	2	7.132135942811146e-05	0.0099910544231534	0
ENSG00000136147.18	3	0	0	0	0.00015774107305333018	0.019742663949728012	0
ENSG00000166016.6	2	0	0	3	0.0	0.0	0
ENSG00000136754.18	5	0	0	1	6.797466630814597e-05	0.015417546965181828	0
ENSG00000196459.15	2	0	0	0	0.00012132799020037055	0.010587637312710285	0
ENSG00000079150.19	2	0	0	1	0.0011457017390057445	0.028408445417881012	0
ENSG00000128944.14	2	0	0	0	7.025030208751559e-05	0.01241273432970047	0
ENSG00000151233.11	2	0	0	1	4.274440016160952e-06	0.0020695466082543135	0
ENSG00000118600.13	5	0	0	0	8.817378693493083e-05	0.014837019145488739	0
ENSG00000178038.17	2	0	0	0	0.0	0.0	0
ENSG00000092820.19	2	0	0	4	6.016586485202424e-05	0.010775245726108551	0
ENSG00000124535.16	4	0	0	1	0.0002804210816975683	0.030030982568860054	0
ENSG00000107863.20	4	0	0	3	9.783409950614441e-06	0.005806384142488241	0
ENSG00000138095.20	5	0	0	0	0.0004469991836231202	0.026029909029603004	0
ENSG00000091732.18	11	0	0	0	0.00047142812400124967	0.03733525425195694	0
ENSG00000182667.15	6	2	0	3	0.0013767116470262408	0.047925643622875214	1
ENSG00000197774.14	6	0	0	0	3.5953200183825435e-17	0.0	0
ENSG00000035664.11	7	3	0	1	0.010456811636686325	0.11501705646514893	1
ENSG00000104964.15	5	0	0	0	0.001226602355018258	0.052705056965351105	0
ENSG00000135074.16	4	0	0	0	0.0	0.0	0
ENSG00000047188.16	3	1	1	4	0.004968112334609032	0.07652641832828522	1
ENSG00000178718.7	2	0	0	0	0.0	0.0	0
ENSG00000136758.21	11	7	0	2	0.00225083134137094	0.10072951018810272	1
ENSG00000134371.15	5	0	0	0	0.0017401291988790035	0.08200463652610779	0
ENSG00000166797.12	2	0	0	0	0.00012135779252275825	0.013183368369936943	0
ENSG00000115756.13	2	0	0	1	0.0	0.0	0
ENSG00000181104.7	2	0	0	1	0.0	0.0	0
ENSG00000205683.12	8	0	0	0	0.0021714437752962112	0.08077859878540039	0
ENSG00000156381.9	8	0	0	0	0.0001523684913991019	0.0258241668343544	0
ENSG00000253729.9	3	1	0	2	0.0006561863701790571	0.035494282841682434	1
ENSG00000154710.18	3	0	0	0	8.023175178095698e-05	0.01474349107593298	0
ENSG00000172888.12	3	0	0	2	4.7521274728265224e-17	0.0	0
ENSG00000161243.10	3	0	0	0	0.00015191102284006774	0.01235783938318491	0
ENSG00000142082.15	3	0	0	0	0.001313632819801569	0.04619111493229866	0
ENSG00000184517.12	3	2	0	2	4.6829764971060694e-17	0.0	1
ENSG00000127954.13	2	0	0	0	0.0	0.0	0
ENSG00000267532.7	2	0	0	0	0.0	0.0	0
ENSG00000170638.10	3	0	0	0	2.9778137104585767e-05	0.006649458780884743	0
ENSG00000128699.15	3	0	0	0	4.6710601332016304e-17	0.0	0
ENSG00000138434.17	9	0	0	0	0.000983158708550036	0.06787043064832687	0
ENSG00000189180.16	9	5	0	2	0.0041439044289290905	0.05475395545363426	1
ENSG00000182177.15	2	0	0	2	1.3441072951536626e-05	0.004463053308427334	0
ENSG00000033030.16	3	2	0	1	0.0013103069504722953	0.05109430104494095	1
ENSG00000291153.2	3	0	0	0	8.261091655055877e-18	0.0	0
ENSG00000100626.17	7	4	0	1	1.4569463001141498e-17	0.0	1
ENSG00000147324.11	2	0	0	1	0.0	0.0	0
ENSG00000141127.15	3	0	0	0	0.0002115386596415192	0.016796698793768883	0
ENSG00000184897.7	4	0	0	0	0.0	0.0	0
ENSG00000148834.13	3	0	0	0	0.00023806314857210964	0.01854507438838482	0
ENSG00000147874.11	2	0	0	0	0.0005698064342141151	0.03264031931757927	0
ENSG00000220205.10	2	0	0	0	0.0	0.0	0
ENSG00000112651.12	2	0	0	0	6.28484194749035e-05	0.00838015228509903	0
ENSG00000162496.10	2	0	0	1	0.0	0.0	0
ENSG00000105372.8	2	0	0	0	0.0	0.0	0
ENSG00000187498.17	4	0	0	1	0.0014215883566066623	0.037633463740348816	0
ENSG00000177238.15	2	0	0	3	0.0	0.0	0
ENSG00000138100.14	2	0	0	2	6.0820933867944404e-05	0.009817320853471756	0
ENSG00000214013.10	3	0	0	0	0.0015888323541730642	0.07016974687576294	0
ENSG00000164164.17	3	0	0	0	0.0006185325910337269	0.023037973791360855	0
ENSG00000256771.5	3	0	2	3	0.00018536520656198263	0.017590651288628578	1
ENSG00000136856.18	4	0	0	0	0.00020382476213853806	0.02147025428712368	0
ENSG00000171388.12	2	0	0	0	0.0	0.0	0
ENSG00000105676.14	3	0	0	1	8.107605390250683e-05	0.015778798609972	0
ENSG00000137076.22	2	0	0	1	8.105045708362013e-06	0.0030104289762675762	0
ENSG00000181904.9	3	0	0	0	0.00013902487989980727	0.014892409555613995	0
ENSG00000100413.17	5	0	0	0	0.0010285214520990849	0.055419281125068665	0
ENSG00000166833.23	7	0	0	0	3.1755287636769935e-05	0.007159672677516937	0
ENSG00000123505.20	4	0	0	0	0.0	0.0	0
ENSG00000198838.15	3	0	1	3	0.0019110544817522168	0.06502163410186768	1
ENSG00000130429.16	5	0	0	1	0.0	0.0	0
ENSG00000144843.12	6	0	0	0	2.3319867977988906e-05	0.005881550256162882	0
ENSG00000177738.7	2	0	0	0	0.0014373621670529246	0.04445306956768036	0
ENSG00000215187.13	3	0	0	0	0.00015248997078742832	0.013118596747517586	0
ENSG00000142192.22	5	0	0	0	6.504616612801328e-05	0.017183173447847366	0
ENSG00000108395.14	2	0	0	1	0.0	0.0	0
ENSG00000144891.19	2	0	0	1	0.0	0.0	0
ENSG00000135829.17	2	0	1	5	0.002313555683940649	0.04690783843398094	1
ENSG00000168300.14	5	0	0	0	0.0012132585979998112	0.04943614453077316	0
ENSG00000160570.14	3	0	0	0	0.001863477285951376	0.05767370015382767	0
ENSG00000289327.3	3	0	0	0	8.303401943387965e-18	0.0	0
ENSG00000274180.1	3	0	0	0	4.624271158160936e-17	0.0	0
ENSG00000149679.12	2	0	0	0	0.0	0.0	0
ENSG00000123416.15	3	0	0	2	8.01435271569062e-06	0.0030957874841988087	0
ENSG00000116525.14	3	0	0	3	5.161860139598334e-18	0.0	0
ENSG00000186591.13	2	0	0	1	0.0	0.0	0
ENSG00000171100.16	3	0	0	2	4.9092086555901915e-05	0.010759166441857815	0
ENSG00000049540.19	9	0	0	0	0.0017623691819608212	0.07432392239570618	0
ENSG00000169760.18	2	0	0	0	0.0	0.0	0
ENSG00000101417.12	2	0	0	0	0.0	0.0	0
ENSG00000172366.20	3	0	0	0	0.0016230243491008878	0.07248779386281967	0
ENSG00000176490.5	2	0	0	0	0.0	0.0	0
ENSG00000139168.9	3	0	0	2	0.00028303649742156267	0.022168554365634918	0
BambuGene29737	2	0	0	0	0.0	0.0	0
ENSG00000069667.16	3	1	0	2	0.015419034287333488	0.15170450508594513	1
ENSG00000040531.16	2	0	0	0	0.0	0.0	0
ENSG00000110442.12	3	1	0	1	0.0007440223707817495	0.04155796766281128	1
ENSG00000050393.12	3	0	0	0	6.783700758921867e-18	0.0	0
ENSG00000183741.12	4	0	0	0	0.0	0.0	0
ENSG00000141699.11	6	0	0	0	0.0005968492478132248	0.036659032106399536	0
ENSG00000298775.1	6	0	0	0	5.679238329614478e-12	3.4680977023526793e-06	0
ENSG00000178184.16	2	0	0	2	0.0	0.0	0
ENSG00000197102.14	8	0	0	0	5.931131160955504e-17	0.0	0
ENSG00000107937.19	2	0	0	0	0.0	0.0	0
ENSG00000075151.24	10	0	0	3	0.0011949973413720727	0.08637896925210953	0
ENSG00000174437.18	8	4	1	3	0.007025348488241434	0.10171113163232803	1
ENSG00000154027.19	3	0	0	0	1.3299491779508222e-17	0.0	0
ENSG00000196549.13	5	0	0	0	2.1291571101755835e-06	0.0015118238516151905	0
ENSG00000001461.18	4	0	0	0	4.017440369352698e-05	0.01037493534386158	0
ENSG00000130517.14	3	0	0	0	4.419142277648606e-17	0.0	0
ENSG00000148824.19	2	0	0	0	0.0	0.0	0
ENSG00000133454.16	4	1	0	1	0.0029710792005062103	0.054791681468486786	1
ENSG00000061987.16	4	0	0	0	0.0011116332607343793	0.04248644411563873	0
ENSG00000123240.17	5	0	0	0	8.567879558540881e-05	0.01264530885964632	0
ENSG00000132879.14	5	0	0	0	0.0007491988362744451	0.03150567784905434	0
ENSG00000170027.7	2	0	0	0	0.0	0.0	0
ENSG00000159596.7	2	0	0	0	1.2247638551343698e-05	0.003977418411523104	0
ENSG00000146674.16	2	0	0	0	0.0	0.0	0
ENSG00000159733.14	2	0	0	0	0.0	0.0	0
ENSG00000130204.13	2	0	0	0	0.0	0.0	0
ENSG00000004455.18	6	0	0	0	1.785962376743555e-05	0.006515610497444868	0
ENSG00000114757.19	2	0	0	2	0.0	0.0	0
ENSG00000174306.22	9	0	0	0	0.002110071014612913	0.0568091943860054	0
ENSG00000112167.11	7	0	0	0	3.498681326163933e-05	0.011207794770598412	0
ENSG00000087085.16	4	0	0	0	3.410567660466768e-05	0.008006149902939796	0
ENSG00000172795.17	2	0	0	1	0.0001353463885607198	0.015223337337374687	0
ENSG00000166262.16	3	0	0	0	0.0005799973150715232	0.044191863387823105	0
ENSG00000102921.8	3	0	0	0	2.022698134431018e-17	0.0	0
ENSG00000173757.11	4	0	2	5	0.004293709993362427	0.08636141568422318	1
ENSG00000072952.21	2	0	0	0	8.078566315816715e-05	0.011726773343980312	0
ENSG00000119929.13	2	0	0	0	7.793611439410597e-05	0.010207833722233772	0
ENSG00000188732.11	2	0	0	0	7.406387885566801e-05	0.010933496989309788	0
ENSG00000104880.19	6	3	0	1	0.004478319548070431	0.06547058373689651	1
ENSG00000160285.15	3	0	0	1	3.0332796541188145e-06	0.0018097874708473682	0
ENSG00000124201.15	4	0	0	0	0.0	0.0	0
ENSG00000172215.6	2	0	0	1	0.0	0.0	0
ENSG00000112242.16	3	0	0	0	0.00030140220769681036	0.022314460948109627	0
ENSG00000215375.7	2	0	1	2	4.7620400437153876e-05	0.007972781546413898	1
ENSG00000198561.16	24	12	0	1	0.00022715528029948473	0.02961600199341774	1
ENSG00000160050.16	4	0	0	0	0.00033769337460398674	0.036065131425857544	0
ENSG00000204859.13	2	0	0	2	0.0	0.0	0
ENSG00000128309.18	4	0	0	1	4.8226411308860406e-05	0.007324336562305689	0
ENSG00000214113.11	2	0	0	0	0.004340358544141054	0.07503703981637955	0
ENSG00000173621.9	2	0	0	0	0.0	0.0	0
ENSG00000168575.11	3	0	0	0	6.973932447474362e-18	0.0	0
ENSG00000102786.15	6	0	0	0	0.00230121286585927	0.09024173766374588	0
ENSG00000127445.14	2	0	0	1	0.00013273325748741627	0.007575492840260267	0
ENSG00000151892.16	3	0	0	0	5.3853114015509586e-17	0.0	0
ENSG00000176834.14	5	3	0	2	0.004439967684447765	0.11279595643281937	1
ENSG00000007255.10	3	0	0	0	0.0011800072388723493	0.03867710381746292	0
ENSG00000125834.13	3	0	0	0	4.9156670356286663e-17	0.0	0
ENSG00000185917.14	4	0	0	1	7.951797306304798e-05	0.013656383380293846	0
ENSG00000155366.17	7	4	0	1	0.00032858760096132755	0.029434524476528168	1
ENSG00000174796.12	3	0	0	0	0.00029877599445171654	0.020894695073366165	0
ENSG00000176973.8	3	0	0	0	0.0006606366951018572	0.04150184616446495	0
ENSG00000147548.17	6	0	3	2	0.000604699132964015	0.027116740122437477	1
ENSG00000272752.7	4	0	0	0	0.0	0.0	0
ENSG00000164221.13	2	0	0	0	5.053776021668455e-06	0.00294654443860054	0
ENSG00000105229.7	3	0	0	0	1.53581869944002e-16	0.0	0
ENSG00000107669.19	4	0	0	0	1.3511316865333356e-05	0.006385547574609518	0
ENSG00000185246.18	5	0	0	1	0.0004767978098243475	0.03078659065067768	0
ENSG00000164933.13	2	0	0	1	0.0	0.0	0
ENSG00000138668.20	3	0	0	1	0.00010657853272277862	0.010626199655234814	0
ENSG00000112137.19	4	0	0	0	0.0003008385538123548	0.016877472400665283	0
ENSG00000087269.16	4	0	0	0	0.00016691086057107896	0.01711808703839779	0
ENSG00000185189.18	5	4	0	1	0.0019291237695142627	0.0607960969209671	1
ENSG00000048471.14	3	2	0	1	0.001085692085325718	0.032942693680524826	1
ENSG00000148444.16	4	0	3	2	0.0014474820345640182	0.08313389122486115	1
ENSG00000169122.12	3	0	0	0	8.75889887385764e-18	0.0	0
ENSG00000142156.16	4	2	0	1	0.00019202033581677824	0.016256039962172508	1
ENSG00000175573.7	2	0	0	0	3.168513330820133e-06	0.001567111350595951	0
ENSG00000189221.11	7	2	0	1	0.000566689413972199	0.030663354322314262	1
ENSG00000168309.18	5	0	0	0	0.0003171789285261184	0.01974714919924736	0
ENSG00000159592.11	6	0	0	0	0.0015611662529408932	0.05424667149782181	0
ENSG00000158234.13	3	0	0	0	0.00013765486073680222	0.011436211876571178	0
ENSG00000112144.16	6	4	0	1	1.8858244175135042e-06	0.0016279674600809813	1
ENSG00000152952.14	5	0	0	0	0.00010756155825220048	0.013105876743793488	0
ENSG00000206538.9	2	0	0	0	0.0	0.0	0
ENSG00000074800.16	5	0	0	0	3.612488217186183e-05	0.007642670534551144	0
ENSG00000122779.18	2	0	0	3	2.809568468364887e-05	0.007636308670043945	0
ENSG00000172602.11	2	0	0	0	0.0	0.0	0
ENSG00000143933.20	4	0	0	1	0.00018146073853131384	0.02082008682191372	0
ENSG00000162836.12	2	0	0	0	0.0	0.0	0
ENSG00000012061.17	5	0	0	0	0.0026071222964674234	0.048571500927209854	0
ENSG00000174151.15	2	0	0	0	0.0	0.0	0
ENSG00000116062.19	3	1	0	1	0.005943530239164829	0.1094856932759285	1
ENSG00000135040.16	2	0	0	0	0.0	0.0	0
ENSG00000039560.14	3	2	0	2	5.84819536015857e-05	0.007785635534673929	1
ENSG00000136111.14	3	0	0	2	1.9704672013176605e-05	0.005869064945727587	0
ENSG00000082213.18	3	0	0	0	0.000665297033265233	0.03799939155578613	0
ENSG00000175110.14	3	0	0	0	3.134809230687097e-05	0.007393793202936649	0
ENSG00000235109.8	6	2	2	2	0.0001885336678242311	0.018569594249129295	1
ENSG00000173692.14	7	0	0	0	0.00023851118749007583	0.020942669361829758	0
ENSG00000146729.10	2	0	0	0	9.002149454317987e-05	0.009311888366937637	0
ENSG00000143486.16	3	0	0	0	0.0014610966900363564	0.0566452294588089	0
ENSG00000143436.11	2	0	0	0	0.00010083362576551735	0.007155188824981451	0
ENSG00000258366.12	2	0	0	0	0.0	0.0	0
ENSG00000005471.19	4	0	0	2	4.8445333959534764e-05	0.009124569594860077	0
ENSG00000164035.10	2	0	0	0	0.0	0.0	0
ENSG00000065911.13	4	0	0	0	0.00026741783949546516	0.02048148773610592	0
ENSG00000162923.18	7	2	0	1	0.001997712068259716	0.06326423585414886	1
ENSG00000160953.17	13	0	0	0	0.0011333718430250883	0.08689648658037186	0
ENSG00000164122.9	2	0	0	2	7.269760681083426e-05	0.008289054036140442	0
ENSG00000162407.9	2	0	0	0	0.0	0.0	0
ENSG00000105711.14	5	0	0	1	7.466931128874421e-05	0.012185306288301945	0
ENSG00000102755.13	2	0	1	4	0.0006078669684939086	0.024680081754922867	1
ENSG00000135636.16	4	0	0	1	0.0010231757769361138	0.03619784861803055	0
ENSG00000050130.18	5	0	0	1	0.00026371420244686306	0.028385106474161148	0
ENSG00000141622.14	2	0	0	1	0.0	0.0	0
ENSG00000101407.13	3	0	0	0	5.4128131716848766e-17	0.0	0
ENSG00000158292.7	3	0	0	0	5.775359734003907e-18	0.0	0
ENSG00000205181.9	4	0	0	0	0.0	0.0	0
ENSG00000161939.19	2	0	0	0	0.0	0.0	0
ENSG00000175309.15	3	0	0	0	0.0015694346511736512	0.037260282784700394	0
ENSG00000238045.10	2	0	0	0	0.0	0.0	0
ENSG00000008118.10	2	0	0	1	1.2582949239003938e-05	0.0043028369545936584	0
ENSG00000069399.15	2	0	1	2	0.0011219000443816185	0.03472968563437462	1
ENSG00000070614.15	2	0	0	0	0.0	0.0	0
ENSG00000060069.18	2	0	0	2	9.425094322068617e-05	0.010564527474343777	0
ENSG00000175324.10	2	1	0	1	0.003818704979494214	0.04528792202472687	1
ENSG00000196295.14	2	0	0	0	0.0	0.0	0
ENSG00000109911.19	3	0	0	0	0.0011674457928165793	0.03860172629356384	0
ENSG00000006125.18	3	0	0	1	1.6074845916591585e-06	0.0016880949260666966	0
ENSG00000206052.11	2	0	0	2	0.0	0.0	0
ENSG00000123607.16	6	0	0	1	2.094068804581184e-05	0.006507920101284981	0
ENSG00000092445.12	2	0	0	0	0.0	0.0	0
ENSG00000188643.11	4	0	0	0	0.0003538146265782416	0.024393180385231972	0
ENSG00000078814.19	2	0	1	3	0.005660546012222767	0.07468810677528381	1
ENSG00000070831.18	7	2	0	1	7.453001217072597e-06	0.004010261967778206	1
ENSG00000062582.14	2	0	0	0	0.00025680175167508423	0.01706012897193432	0
ENSG00000107281.10	3	0	0	0	7.149708108045161e-05	0.010605612769722939	0
ENSG00000047644.20	4	0	0	0	0.0	0.0	0
ENSG00000187118.14	3	0	0	0	0.0020692311227321625	0.06364545226097107	0
ENSG00000150672.19	3	0	0	0	5.021442591022762e-17	0.0	0
ENSG00000112992.18	7	0	0	1	0.0009095530840568244	0.041057340800762177	0
ENSG00000197375.14	6	5	0	1	8.522953430656344e-05	0.017434777691960335	1
ENSG00000139433.11	2	0	0	0	0.00022468023234978318	0.022877631708979607	0
ENSG00000168763.16	5	0	0	0	0.002635945798829198	0.0851985290646553	0
ENSG00000168101.15	3	0	0	0	0.00029266453930176795	0.025944063439965248	0
ENSG00000198911.13	3	0	0	1	6.965337875473814e-17	0.0	0
ENSG00000086289.13	3	0	0	0	0.002838771091774106	0.08998367190361023	0
ENSG00000018510.18	7	0	0	0	0.0020207450725138187	0.044638827443122864	0
ENSG00000106018.14	2	0	0	1	0.0	0.0	0
ENSG00000153071.15	3	0	0	1	5.119684647070244e-05	0.009105967357754707	0
ENSG00000143862.8	2	0	0	1	0.0	0.0	0
ENSG00000135472.9	2	0	0	0	0.0	0.0	0
ENSG00000160753.17	6	0	2	2	0.0005986099713481963	0.04299765080213547	1
ENSG00000301510.1	2	0	0	0	0.001726362039335072	0.051999423652887344	0
ENSG00000154864.14	2	0	0	0	0.0	0.0	0
ENSG00000183048.12	3	0	0	1	0.00011014148185495287	0.00901743397116661	0
ENSG00000100519.12	2	0	0	2	1.4620508409279864e-05	0.004313529469072819	0
ENSG00000073849.16	3	2	0	1	1.5029421743835284e-17	0.0	1
ENSG00000136485.16	8	7	0	1	0.0002536043175496161	0.021711789071559906	1
ENSG00000070785.17	3	0	0	0	1.5600749975419603e-05	0.004919458646327257	0
ENSG00000176204.14	3	2	0	1	1.3939750715508126e-05	0.0046217842027544975	1
ENSG00000263843.1	2	0	0	0	0.0	0.0	0
ENSG00000156515.25	4	0	0	0	1.369136316498043e-05	0.0041209333576262	0
ENSG00000017427.17	2	0	0	0	0.0005298338364809752	0.019569072872400284	0
ENSG00000103502.14	3	0	0	0	5.6428594689350575e-05	0.011062988080084324	0
ENSG00000179409.11	2	0	0	0	0.00021621130872517824	0.018794545903801918	0
ENSG00000196776.17	2	0	0	0	1.6258250980172306e-05	0.005585911218076944	0
ENSG00000170266.16	2	0	0	0	3.49972142430488e-05	0.005735667422413826	0
ENSG00000117054.15	14	2	3	3	0.0002170139632653445	0.0325172133743763	1
ENSG00000197128.13	4	0	2	2	2.5610661396058276e-05	0.006361294072121382	1
ENSG00000064490.14	3	0	0	2	9.281936945626512e-05	0.014212815091013908	0
ENSG00000134871.20	4	1	0	1	0.001980855595320463	0.054377783089876175	1
ENSG00000100104.13	2	0	0	0	0.0	0.0	0
ENSG00000162066.16	9	0	0	0	7.394356089207577e-06	0.0038196847308427095	0
ENSG00000174669.12	11	0	0	1	0.0009599649929441512	0.04556879773736	0
ENSG00000205423.12	2	0	0	0	6.624989964620909e-06	0.002970308531075716	0
ENSG00000164038.16	2	0	0	0	0.0	0.0	0
ENSG00000142327.13	2	0	0	1	0.0	0.0	0
ENSG00000095203.15	3	0	0	4	0.0017344802618026733	0.05820409208536148	0
ENSG00000114107.9	5	0	0	0	9.774124919204041e-05	0.02187705971300602	0
ENSG00000142627.13	2	0	0	0	0.0	0.0	0
ENSG00000185811.21	3	0	0	1	8.310144954305375e-17	0.0	0
ENSG00000062194.16	6	0	0	0	0.0007957859779708087	0.04385366663336754	0
ENSG00000160223.18	3	0	0	0	4.532493980273075e-18	0.0	0
ENSG00000238227.8	6	0	0	0	5.155844220439358e-17	0.0	0
ENSG00000115548.17	2	0	0	1	0.0	0.0	0
ENSG00000047634.15	5	0	0	1	0.000724153418559581	0.03669096902012825	0
ENSG00000167987.11	2	0	0	0	0.0	0.0	0
ENSG00000136631.16	3	0	0	0	4.062921561853727e-06	0.002812418155372143	0
ENSG00000143384.14	5	1	0	1	0.0015268209390342236	0.08759550005197525	1
ENSG00000046651.16	2	0	0	0	1.0945441317744553e-05	0.003995502833276987	0
ENSG00000182768.9	2	0	0	0	0.0005044301506131887	0.02363184094429016	0
ENSG00000173465.8	5	0	0	0	0.0008487797458656132	0.042705949395895004	0
ENSG00000170606.16	2	0	0	1	0.0	0.0	0
ENSG00000197535.16	9	8	0	2	8.370101568289101e-06	0.005344704259186983	1
ENSG00000108231.14	2	0	0	1	0.0005561267025768757	0.030837146565318108	0
ENSG00000106617.16	3	0	0	1	0.0002870562893804163	0.026960663497447968	0
ENSG00000138018.19	2	0	0	0	0.0	0.0	0
ENSG00000133226.19	5	0	0	0	0.0027403789572417736	0.06553390622138977	0
ENSG00000187288.12	3	0	0	0	7.815946446498856e-06	0.003857902018353343	0
ENSG00000169375.17	2	0	0	1	0.0	0.0	0
ENSG00000114127.11	4	0	0	0	0.0	0.0	0
ENSG00000204920.11	3	0	0	2	1.393943592450681e-17	0.0	0
ENSG00000160703.17	11	4	0	1	0.00027470034547150135	0.03507188335061073	1
ENSG00000048162.22	3	0	0	0	0.0003789331822190434	0.025656476616859436	0
ENSG00000142002.19	12	2	0	1	0.000633450981695205	0.04092492163181305	1
ENSG00000101160.15	4	0	0	1	0.000537920044735074	0.029559554532170296	0
ENSG00000138756.19	2	0	0	1	0.00045339003554545343	0.027815653011202812	0
ENSG00000080493.19	2	0	0	0	2.85933001578087e-05	0.005943060386925936	0
ENSG00000144560.16	3	0	0	0	0.0003674957260955125	0.03388245403766632	0
ENSG00000178694.10	2	0	0	0	0.0	0.0	0
ENSG00000258461.5	2	0	0	2	0.0	0.0	0
ENSG00000166582.11	3	0	0	0	0.0007723004091531038	0.03237966075539589	0
ENSG00000020922.13	3	2	0	1	5.19517963641646e-17	0.0	1
ENSG00000118482.12	7	5	0	1	0.00022506341338157654	0.03268130123615265	1
ENSG00000160352.16	2	0	0	3	0.0	0.0	0
ENSG00000162924.16	4	0	0	0	0.0	0.0	0
ENSG00000198948.12	2	0	0	1	0.00020184324239380658	0.017456967383623123	0
ENSG00000163344.6	2	0	0	0	0.0	0.0	0
ENSG00000169016.17	6	0	0	0	0.0002554700768087059	0.024941906332969666	0
ENSG00000197256.11	4	2	0	2	1.00714453310502e-06	0.001239726203493774	1
ENSG00000116132.12	3	0	0	1	0.0002769487036857754	0.027503618970513344	0
ENSG00000269934.3	3	0	0	1	2.762864475063265e-17	0.0	0
ENSG00000154930.15	6	5	0	1	0.0014198122080415487	0.06828203797340393	1
ENSG00000189190.11	4	0	0	0	1.6006018995540217e-05	0.0041896868497133255	0
ENSG00000139132.16	5	0	0	3	0.00017186593322549015	0.020481424406170845	0
ENSG00000275111.5	4	0	3	2	1.0655298865458462e-05	0.004922847729176283	1
ENSG00000186335.9	9	0	0	1	0.0007278245757333934	0.033954743295907974	0
ENSG00000141965.5	3	0	0	0	4.938937611493253e-17	0.0	0
ENSG00000204147.11	8	0	0	0	0.00034758346737362444	0.031733255833387375	0
ENSG00000178951.9	4	3	0	2	0.0	0.0	1
ENSG00000197296.6	2	0	0	0	0.0	0.0	0
ENSG00000042088.14	3	0	0	0	2.799991534629953e-06	0.002334137447178364	0
ENSG00000139436.22	3	0	0	2	0.0005905377911403775	0.03468171879649162	0
ENSG00000114054.14	8	0	0	0	2.6538578822510317e-05	0.008050459437072277	0
ENSG00000175879.9	2	0	0	1	0.0005626213969662786	0.02190765179693699	0
ENSG00000061936.10	7	0	0	0	0.001775478944182396	0.05024052783846855	0
ENSG00000137491.15	2	0	0	0	0.0030635809525847435	0.0595330074429512	0
ENSG00000290833.1	3	0	0	0	1.2569968937253817e-18	0.0	0
ENSG00000188001.10	3	0	0	0	0.00459288340061903	0.0944037213921547	0
ENSG00000214022.12	6	2	0	1	0.00022445651120506227	0.025394920259714127	1
ENSG00000085788.14	3	2	0	3	0.002637874335050583	0.05709211900830269	1
ENSG00000164897.14	2	0	0	1	0.0	0.0	0
ENSG00000237489.5	3	0	0	0	0.0006602574721910059	0.04021298140287399	0
ENSG00000136888.8	3	0	0	0	0.0002947057946585119	0.029174042865633965	0
ENSG00000100324.14	3	0	0	0	5.858195668496499e-17	0.0	0
ENSG00000101336.18	2	0	0	3	0.0	0.0	0
ENSG00000128585.18	3	0	0	0	8.284891295640253e-18	0.0	0
